#Error on normalization	O = 0.446 %	H = 3.751 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	-2.3604e-15	-1.7585e-16
1.278e+11	-7.0523e-16	-5.1046e-17
2.5559e+11	1.9891e-15	1.5115e-16
3.8339e+11	2.0221e-15	1.5163e-16
5.1118e+11	-6.575e-16	-5.041e-17
6.3898e+11	-2.3702e-15	-1.7583e-16
7.6677e+11	-7.4792e-16	-5.0473e-17
8.9457e+11	1.9985e-15	1.5376e-16
1.0224e+12	2.089e-15	1.5506e-16
1.1502e+12	-6.269e-16	-4.8895e-17
1.278e+12	-2.4147e-15	-1.7567e-16
1.4058e+12	-7.5389e-16	-4.6821e-17
1.5335e+12	2.1527e-15	1.6358e-16
1.6613e+12	2.3202e-15	1.6563e-16
1.7891e+12	-5.553e-16	-4.6357e-17
1.9169e+12	-2.5806e-15	-1.8142e-16
2.0447e+12	-9.1868e-16	-4.9525e-17
2.1725e+12	2.2686e-15	1.7364e-16
2.3003e+12	2.6445e-15	1.8235e-16
2.4281e+12	-3.9068e-16	-3.9047e-17
2.5559e+12	-2.7152e-15	-1.8675e-16
2.6837e+12	-9.6672e-16	-4.8016e-17
2.8115e+12	2.7561e-15	2.0165e-16
2.9393e+12	3.4441e-15	2.251e-16
3.0671e+12	-1.1419e-16	-1.9991e-17
3.1949e+12	-3.3435e-15	-2.0871e-16
3.3227e+12	-1.6204e-15	-7.2175e-17
3.4505e+12	3.3864e-15	2.3278e-16
3.5783e+12	5.1532e-15	3.0147e-16
3.7061e+12	3.7796e-16	-7.8723e-19
3.8339e+12	-5.8722e-15	-3.2417e-16
3.9617e+12	-4.3901e-15	-1.8821e-16
4.0895e+12	8.9059e-15	5.1679e-16
4.2173e+12	2.852e-14	1.4357e-15
4.345e+12	4.3917e-14	2.0968e-15
4.4728e+12	4.7811e-14	2.2651e-15
4.6006e+12	4.0407e-14	1.9852e-15
4.7284e+12	2.7313e-14	1.4276e-15
4.8562e+12	1.4844e-14	7.952e-16
4.984e+12	6.8195e-15	3.0852e-16
5.1118e+12	3.8173e-15	1.2228e-16
5.2396e+12	3.9065e-15	1.8936e-16
5.3674e+12	4.3082e-15	2.8067e-16
5.4952e+12	3.5146e-15	2.1978e-16
5.623e+12	2.3677e-15	7.6196e-17
5.7508e+12	2.7997e-15	5.9186e-17
5.8786e+12	5.3444e-15	2.3181e-16
6.0064e+12	8.2637e-15	4.1728e-16
6.1342e+12	9.3792e-15	4.2466e-16
6.262e+12	8.3457e-15	2.9041e-16
6.3898e+12	6.628e-15	2.1126e-16
6.5176e+12	5.559e-15	2.7022e-16
6.6454e+12	5.2323e-15	3.4085e-16
6.7732e+12	5.3565e-15	2.9483e-16
6.901e+12	6.1464e-15	2.0159e-16
7.0288e+12	7.5188e-15	2.2113e-16
7.1565e+12	8.0233e-15	3.434e-16
7.2843e+12	5.9821e-15	3.6985e-16
7.4121e+12	2.0469e-15	1.9462e-16
7.5399e+12	-5.83e-16	-9.4687e-18
7.6677e+12	3.9638e-16	3.8119e-18
7.7955e+12	3.2688e-15	2.1148e-16
7.9233e+12	4.0203e-15	3.2619e-16
8.0511e+12	1.3764e-15	1.7701e-16
8.1789e+12	-1.3325e-15	-4.4213e-17
8.3067e+12	-3.985e-16	-3.1216e-17
8.4345e+12	3.198e-15	2.1144e-16
8.5623e+12	4.8494e-15	3.583e-16
8.6901e+12	2.5329e-15	2.0897e-16
8.8179e+12	-1.6089e-16	-1.6621e-17
8.9457e+12	1.2323e-15	3.2695e-17
9.0735e+12	5.6044e-15	3.3892e-16
9.2013e+12	7.2391e-15	5.0789e-16
9.3291e+12	3.606e-15	3.0786e-16
9.4569e+12	-5.0802e-16	2.3929e-17
9.5847e+12	1.0322e-15	9.7219e-17
9.7125e+12	7.0191e-15	4.9787e-16
9.8403e+12	9.7663e-15	7.1335e-16
9.9681e+12	5.6667e-15	4.4633e-16
1.0096e+13	1.5996e-15	1.0807e-16
1.0224e+13	7.207e-15	3.6874e-16
1.0351e+13	2.1667e-14	1.2629e-15
1.0479e+13	3.2659e-14	2.0279e-15
1.0607e+13	3.0806e-14	1.9785e-15
1.0735e+13	2.2015e-14	1.3527e-15
1.0863e+13	2.0873e-14	1.0166e-15
1.099e+13	3.2102e-14	1.3659e-15
1.1118e+13	4.4204e-14	1.8573e-15
1.1246e+13	4.5571e-14	1.8421e-15
1.1374e+13	4.3708e-14	1.6483e-15
1.1502e+13	6.0882e-14	2.4079e-15
1.1629e+13	1.0702e-13	4.6498e-15
1.1757e+13	1.6097e-13	7.3279e-15
1.1885e+13	1.8513e-13	8.5845e-15
1.2013e+13	1.6073e-13	7.5183e-15
1.2141e+13	1.0552e-13	5.0038e-15
1.2268e+13	5.5075e-14	2.7097e-15
1.2396e+13	2.9703e-14	1.5311e-15
1.2524e+13	2.3439e-14	1.1805e-15
1.2652e+13	2.267e-14	1.1184e-15
1.278e+13	2.6809e-14	1.4077e-15
1.2907e+13	4.4577e-14	2.3907e-15
1.3035e+13	7.3566e-14	3.7758e-15
1.3163e+13	9.3177e-14	4.5264e-15
1.3291e+13	8.3502e-14	3.8629e-15
1.3419e+13	4.8347e-14	2.18e-15
1.3546e+13	1.3561e-14	7.1323e-16
1.3674e+13	1.2675e-15	3.0531e-16
1.3802e+13	9.4475e-15	6.9138e-16
1.393e+13	1.9174e-14	1.0364e-15
1.4058e+13	1.8429e-14	9.5518e-16
1.4185e+13	1.3489e-14	7.9477e-16
1.4313e+13	1.6701e-14	9.9629e-16
1.4441e+13	2.8744e-14	1.4693e-15
1.4569e+13	3.7839e-14	1.7443e-15
1.4696e+13	3.4978e-14	1.5946e-15
1.4824e+13	2.4583e-14	1.2777e-15
1.4952e+13	1.791e-14	1.1475e-15
1.508e+13	1.9298e-14	1.2202e-15
1.5208e+13	2.3073e-14	1.2563e-15
1.5335e+13	2.3325e-14	1.1759e-15
1.5463e+13	2.2139e-14	1.1978e-15
1.5591e+13	2.5422e-14	1.516e-15
1.5719e+13	3.2956e-14	1.9668e-15
1.5847e+13	3.6786e-14	2.1452e-15
1.5974e+13	3.0524e-14	1.8406e-15
1.6102e+13	1.7671e-14	1.2713e-15
1.623e+13	8.4252e-15	8.623e-16
1.6358e+13	8.9122e-15	8.4342e-16
1.6486e+13	1.5465e-14	1.0855e-15
1.6613e+13	1.9629e-14	1.2762e-15
1.6741e+13	1.7179e-14	1.2101e-15
1.6869e+13	1.1626e-14	9.5252e-16
1.6997e+13	1.0356e-14	8.0101e-16
1.7125e+13	1.8578e-14	1.0768e-15
1.7252e+13	3.5641e-14	1.841e-15
