#Error on normalization	O = -1.568 %	H = 4.096 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	3.5156e-15	3.7082e-16
1.3184e+11	1.0615e-15	1.2015e-16
2.6368e+11	-2.9216e-15	-2.857e-16
3.9552e+11	-2.9447e-15	-2.8524e-16
5.2736e+11	1.031e-15	1.2426e-16
6.592e+11	3.5206e-15	3.8231e-16
7.9103e+11	1.0659e-15	1.38e-16
9.2287e+11	-2.9596e-15	-2.6445e-16
1.0547e+12	-2.9561e-15	-2.5917e-16
1.1866e+12	1.1514e-15	1.5836e-16
1.3184e+12	3.7162e-15	4.2007e-16
1.4502e+12	1.1292e-15	1.6783e-16
1.5821e+12	-3.0941e-15	-2.468e-16
1.7139e+12	-3.0458e-15	-2.414e-16
1.8457e+12	1.3675e-15	1.9204e-16
1.9776e+12	4.1052e-15	4.6895e-16
2.1094e+12	1.2699e-15	2.184e-16
2.2413e+12	-3.3094e-15	-1.9456e-16
2.3731e+12	-3.1496e-15	-1.651e-16
2.5049e+12	1.812e-15	3.055e-16
2.6368e+12	4.7576e-15	5.8981e-16
2.7686e+12	1.3079e-15	2.9635e-16
2.9005e+12	-3.9769e-15	-1.6316e-16
3.0323e+12	-3.4029e-15	-1.1343e-16
3.1641e+12	2.9924e-15	4.4119e-16
3.296e+12	6.5962e-15	7.7506e-16
3.4278e+12	1.6805e-15	4.1634e-16
3.5597e+12	-5.8141e-15	-1.6208e-16
3.6915e+12	-5.1098e-15	-1.2782e-16
3.8233e+12	4.5168e-15	5.6472e-16
3.9552e+12	1.0802e-14	1.0225e-15
4.087e+12	3.8216e-15	5.7738e-16
4.2189e+12	-8.3861e-15	-1.8483e-16
4.3507e+12	-5.2508e-15	5.3232e-17
4.4825e+12	2.2959e-14	1.7622e-15
4.6144e+12	6.0342e-14	3.8232e-15
4.7462e+12	7.8174e-14	4.5882e-15
4.878e+12	6.2989e-14	3.5651e-15
5.0099e+12	2.9351e-14	1.8222e-15
5.1417e+12	3.8169e-15	7.5099e-16
5.2736e+12	-1.1286e-15	7.0459e-16
5.4054e+12	5.2133e-15	9.8946e-16
5.5372e+12	7.6277e-15	9.5371e-16
5.6691e+12	2.9229e-15	7.1098e-16
5.8009e+12	-5.6346e-16	7.3721e-16
5.9328e+12	2.5123e-15	1.0839e-15
6.0646e+12	6.8377e-15	1.3123e-15
6.1964e+12	5.2201e-15	1.1623e-15
6.3283e+12	7.0622e-16	9.7753e-16
6.4601e+12	4.5596e-15	1.2857e-15
6.592e+12	2.149e-14	2.0819e-15
6.7238e+12	4.0868e-14	2.7501e-15
6.8556e+12	4.6145e-14	2.735e-15
6.9875e+12	3.2489e-14	2.1499e-15
7.1193e+12	1.2345e-14	1.6259e-15
7.2512e+12	2.6305e-15	1.631e-15
7.383e+12	8.2748e-15	2.0533e-15
7.5148e+12	1.9843e-14	2.4386e-15
7.6467e+12	2.5886e-14	2.5166e-15
7.7785e+12	2.4579e-14	2.4175e-15
7.9103e+12	2.2357e-14	2.429e-15
8.0422e+12	2.3737e-14	2.6382e-15
8.174e+12	2.5847e-14	2.851e-15
8.3059e+12	2.3606e-14	2.8412e-15
8.4377e+12	1.7977e-14	2.6613e-15
8.5695e+12	1.6664e-14	2.692e-15
8.7014e+12	2.6324e-14	3.3306e-15
8.8332e+12	4.5346e-14	4.5551e-15
8.9651e+12	6.51e-14	5.802e-15
9.0969e+12	7.7933e-14	6.3864e-15
9.2287e+12	8.3355e-14	6.1445e-15
9.3606e+12	8.6686e-14	5.6336e-15
9.4924e+12	9.2525e-14	5.5846e-15
9.6243e+12	1.0006e-13	6.1218e-15
9.7561e+12	1.0445e-13	6.6179e-15
9.8879e+12	1.0217e-13	6.3998e-15
1.002e+13	9.4691e-14	5.5233e-15
1.0152e+13	8.6947e-14	4.7075e-15
1.0283e+13	8.2385e-14	4.4955e-15
1.0415e+13	7.9675e-14	4.6484e-15
1.0547e+13	7.4452e-14	4.4971e-15
1.0679e+13	6.421e-14	3.7894e-15
1.0811e+13	5.1143e-14	2.9688e-15
1.0943e+13	3.9939e-14	2.5715e-15
1.1074e+13	3.3115e-14	2.5629e-15
1.1206e+13	2.9171e-14	2.4745e-15
1.1338e+13	2.5396e-14	2.1139e-15
1.147e+13	2.1541e-14	1.8543e-15
1.1602e+13	1.9726e-14	2.0957e-15
1.1734e+13	2.0928e-14	2.6425e-15
1.1866e+13	2.2963e-14	2.8832e-15
1.1997e+13	2.2932e-14	2.578e-15
1.2129e+13	2.1066e-14	2.2005e-15
1.2261e+13	2.0701e-14	2.3396e-15
1.2393e+13	2.4054e-14	2.9235e-15
1.2525e+13	2.9216e-14	3.3033e-15
1.2657e+13	3.2474e-14	3.1068e-15
1.2788e+13	3.3047e-14	2.7364e-15
1.292e+13	3.3832e-14	2.8331e-15
1.3052e+13	3.6958e-14	3.4005e-15
1.3184e+13	4.0177e-14	3.7596e-15
1.3316e+13	3.9514e-14	3.4235e-15
1.3448e+13	3.5149e-14	2.7604e-15
1.3579e+13	3.2394e-14	2.5671e-15
1.3711e+13	3.5374e-14	3.0844e-15
1.3843e+13	4.1034e-14	3.7117e-15
1.3975e+13	4.1918e-14	3.766e-15
1.4107e+13	3.5441e-14	3.2991e-15
1.4239e+13	2.8276e-14	2.9515e-15
1.437e+13	2.9351e-14	3.0972e-15
1.4502e+13	3.9058e-14	3.4165e-15
1.4634e+13	4.8051e-14	3.4057e-15
1.4766e+13	4.8154e-14	3.0912e-15
1.4898e+13	4.2836e-14	2.9967e-15
1.503e+13	4.4104e-14	3.4426e-15
1.5162e+13	5.8413e-14	4.122e-15
1.5293e+13	7.7748e-14	4.4758e-15
1.5425e+13	8.6757e-14	4.332e-15
1.5557e+13	7.8499e-14	3.9959e-15
1.5689e+13	6.1343e-14	3.7743e-15
1.5821e+13	4.9709e-14	3.6347e-15
1.5953e+13	4.9482e-14	3.41e-15
1.6084e+13	5.4052e-14	3.1546e-15
1.6216e+13	5.3948e-14	3.1024e-15
1.6348e+13	4.7801e-14	3.3105e-15
1.648e+13	4.2381e-14	3.5435e-15
1.6612e+13	4.3162e-14	3.5782e-15
1.6744e+13	4.748e-14	3.4785e-15
1.6875e+13	4.8034e-14	3.4392e-15
1.7007e+13	4.1806e-14	3.4536e-15
1.7139e+13	3.368e-14	3.3319e-15
1.7271e+13	3.0907e-14	3.0639e-15
1.7403e+13	3.5139e-14	2.9552e-15
1.7535e+13	4.0852e-14	3.2474e-15
1.7666e+13	4.1432e-14	3.7143e-15
