#Error on normalization	O = 0.770 %	H = 3.236 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	-6.9713e-17	-5.1846e-17
9.1033e+10	-7.3339e-18	-1.2847e-17
1.8207e+11	7.297e-17	4.9382e-17
2.731e+11	2.7237e-17	4.7431e-17
3.6413e+11	-8.0141e-17	-1.5996e-17
4.5517e+11	-6.5889e-17	-5.1782e-17
5.462e+11	7.2424e-17	-9.3699e-18
6.3723e+11	1.2636e-16	5.239e-17
7.2827e+11	-3.6989e-18	4.7895e-17
8.193e+11	-1.2518e-16	-1.523e-17
9.1033e+11	-2.6493e-17	-4.7317e-17
1.0014e+12	1.7627e-16	-3.0284e-18
1.0924e+12	1.7244e-16	5.506e-17
1.1834e+12	-7.3003e-17	4.5092e-17
1.2745e+12	-2.1436e-16	-1.8319e-17
1.3655e+12	-8.2971e-18	-4.4693e-17
1.4565e+12	2.8868e-16	4.3249e-18
1.5476e+12	2.44e-16	6.0571e-17
1.6386e+12	-1.0514e-16	4.5885e-17
1.7296e+12	-2.3949e-16	-1.6886e-17
1.8207e+12	1.1024e-16	-3.6231e-17
1.9117e+12	5.0708e-16	1.7454e-17
2.0027e+12	3.6749e-16	6.8725e-17
2.0938e+12	-1.7122e-16	4.4178e-17
2.1848e+12	-3.5146e-16	-2.1646e-17
2.2758e+12	1.5277e-16	-3.3644e-17
2.3669e+12	6.8862e-16	2.8475e-17
2.4579e+12	4.7367e-16	7.9775e-17
2.5489e+12	-2.4761e-16	5.0325e-17
2.64e+12	-4.3636e-16	-1.4395e-17
2.731e+12	2.8178e-16	-1.8316e-17
2.822e+12	9.5827e-16	4.605e-17
2.9131e+12	5.6757e-16	8.5572e-17
3.0041e+12	-4.4743e-16	4.2807e-17
3.0951e+12	-6.1958e-16	-1.6199e-17
3.1862e+12	4.7632e-16	3.9341e-18
3.2772e+12	1.4102e-15	8.3608e-17
3.3682e+12	7.8138e-16	1.0974e-16
3.4593e+12	-6.0199e-16	4.3587e-17
3.5503e+12	-5.3386e-16	-1.0303e-17
3.6413e+12	1.439e-15	4.7573e-17
3.7324e+12	2.8909e-15	1.5143e-16
3.8234e+12	1.6334e-15	1.5106e-16
3.9144e+12	-7.0653e-16	4.6713e-17
4.0055e+12	-1.0275e-16	2.7685e-17
4.0965e+12	4.1707e-15	2.0123e-16
4.1875e+12	7.0512e-15	3.704e-16
4.2786e+12	3.4931e-15	2.5045e-16
4.3696e+12	-2.886e-15	-5.0095e-17
4.4606e+12	3.0965e-16	7.5309e-17
4.5517e+12	2.244e-14	1.1516e-15
4.6427e+12	5.7184e-14	2.9015e-15
4.7337e+12	8.3888e-14	4.2559e-15
4.8248e+12	8.4227e-14	4.2429e-15
4.9158e+12	5.8535e-14	2.895e-15
5.0068e+12	2.5243e-14	1.2113e-15
5.0979e+12	4.0663e-15	2.1377e-16
5.1889e+12	1.4472e-16	9.7422e-17
5.2799e+12	4.1123e-15	3.0837e-16
5.371e+12	5.2481e-15	3.1021e-16
5.462e+12	1.9884e-15	1.0752e-16
5.553e+12	-2.5888e-16	2.5818e-17
5.6441e+12	1.6464e-15	1.7933e-16
5.7351e+12	4.6489e-15	3.3724e-16
5.8261e+12	4.5238e-15	2.8143e-16
5.9172e+12	1.8054e-15	1.0803e-16
6.0082e+12	5.3713e-16	6.7203e-17
6.0992e+12	2.1312e-15	1.9546e-16
6.1903e+12	3.1897e-15	2.6466e-16
6.2813e+12	5.6417e-16	1.2021e-16
6.3723e+12	-3.0344e-15	-5.6325e-17
6.4634e+12	-7.3547e-16	7.0697e-17
6.5544e+12	1.0774e-14	5.8082e-16
6.6454e+12	2.6577e-14	1.1731e-15
6.7365e+12	3.757e-14	1.4763e-15
6.8275e+12	3.8718e-14	1.4083e-15
6.9185e+12	3.2509e-14	1.1746e-15
7.0096e+12	2.4765e-14	9.7314e-16
7.1006e+12	1.8649e-14	8.0484e-16
7.1916e+12	1.3513e-14	5.8818e-16
7.2827e+12	8.3653e-15	3.5532e-16
7.3737e+12	4.3663e-15	2.3774e-16
7.4647e+12	3.2107e-15	2.7814e-16
7.5558e+12	4.2703e-15	3.5261e-16
7.6468e+12	4.849e-15	3.2264e-16
7.7378e+12	3.3625e-15	2.1059e-16
7.8289e+12	1.1915e-15	1.5974e-16
7.9199e+12	7.5021e-16	2.3538e-16
8.0109e+12	2.33e-15	3.3629e-16
8.102e+12	3.8085e-15	3.318e-16
8.193e+12	3.4773e-15	2.3687e-16
8.284e+12	2.2021e-15	1.9206e-16
8.3751e+12	2.1165e-15	2.7739e-16
8.4661e+12	3.6451e-15	4.0452e-16
8.5571e+12	4.8306e-15	4.2513e-16
8.6482e+12	3.9399e-15	3.17e-16
8.7392e+12	2.0165e-15	2.1796e-16
8.8302e+12	1.9399e-15	2.6976e-16
8.9213e+12	4.8628e-15	4.5606e-16
9.0123e+12	8.3627e-15	6.1533e-16
9.1033e+12	8.9521e-15	6.1338e-16
9.1944e+12	6.5349e-15	5.0404e-16
9.2854e+12	5.7434e-15	5.2653e-16
9.3764e+12	1.2003e-14	9.2589e-16
9.4675e+12	2.5732e-14	1.7194e-15
9.5585e+12	4.0482e-14	2.5936e-15
9.6495e+12	4.742e-14	3.0624e-15
9.7406e+12	4.2556e-14	2.8252e-15
9.8316e+12	3.0225e-14	2.0488e-15
9.9226e+12	1.9529e-14	1.2831e-15
1.0014e+13	1.6799e-14	1.019e-15
1.0105e+13	2.0836e-14	1.2722e-15
1.0196e+13	2.5171e-14	1.6113e-15
1.0287e+13	2.5064e-14	1.6254e-15
1.0378e+13	2.2516e-14	1.3651e-15
1.0469e+13	2.4526e-14	1.2989e-15
1.056e+13	3.6332e-14	1.837e-15
1.0651e+13	5.6195e-14	2.9237e-15
1.0742e+13	7.6682e-14	4.1007e-15
1.0833e+13	9.0985e-14	4.9272e-15
1.0924e+13	9.8052e-14	5.2966e-15
1.1015e+13	1.017e-13	5.3751e-15
