#Error on normalization	O = 1.497 %	H = 2.147 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	2.0021e-16	4.4162e-17
7.0671e+10	-4.4246e-17	-9.1996e-18
1.4134e+11	-1.4552e-16	-2.4525e-17
2.1201e+11	1.7401e-16	5.4194e-17
2.8269e+11	1.1355e-16	4.2137e-17
3.5336e+11	-1.6556e-16	-7.4561e-18
4.2403e+11	6.8518e-17	7.1282e-17
4.947e+11	2.541e-16	1.3432e-16
5.6537e+11	-4.4616e-17	9.1608e-17
6.3604e+11	-6.206e-18	1.384e-16
7.0671e+11	3.7817e-16	2.6161e-16
7.7739e+11	2.5364e-16	2.5603e-16
8.4806e+11	3.6258e-17	2.0174e-16
9.1873e+11	3.4323e-16	2.4462e-16
9.894e+11	4.3564e-16	2.8703e-16
1.0601e+12	1.3401e-16	3.085e-16
1.1307e+12	3.0256e-16	4.1403e-16
1.2014e+12	6.2919e-16	5.1798e-16
1.2721e+12	3.942e-16	5.2649e-16
1.3428e+12	3.014e-16	5.4525e-16
1.4134e+12	6.577e-16	5.92e-16
1.4841e+12	5.799e-16	5.7372e-16
1.5548e+12	3.1968e-16	5.449e-16
1.6254e+12	6.4852e-16	5.6728e-16
1.6961e+12	8.2178e-16	5.9643e-16
1.7668e+12	5.3404e-16	6.6194e-16
1.8375e+12	7.9903e-16	7.4986e-16
1.9081e+12	1.1669e-15	7.3233e-16
1.9788e+12	6.6385e-16	7.2216e-16
2.0495e+12	5.4957e-16	9.0259e-16
2.1201e+12	1.3969e-15	1.0118e-15
2.1908e+12	1.4034e-15	8.3338e-16
2.2615e+12	8.1134e-16	7.6885e-16
2.3322e+12	1.5194e-15	1.0525e-15
2.4028e+12	2.1826e-15	1.2193e-15
2.4735e+12	1.2803e-15	1.0363e-15
2.5442e+12	1.1816e-15	9.1165e-16
2.6148e+12	2.5371e-15	1.0329e-15
2.6855e+12	2.3471e-15	1.1368e-15
2.7562e+12	1.0801e-15	1.1064e-15
2.8269e+12	1.6066e-15	1.0275e-15
2.8975e+12	2.4559e-15	9.7384e-16
2.9682e+12	2.0068e-15	1.0485e-15
3.0389e+12	2.484e-15	1.1927e-15
3.1095e+12	3.3622e-15	1.1585e-15
3.1802e+12	2.1635e-15	1.0235e-15
3.2509e+12	1.6754e-15	1.0841e-15
3.3216e+12	3.4458e-15	1.1965e-15
3.3922e+12	3.0127e-15	1.1517e-15
3.4629e+12	1.7404e-15	1.2676e-15
3.5336e+12	5.2815e-15	1.5991e-15
3.6042e+12	8.1282e-15	1.5675e-15
3.6749e+12	5.2118e-15	1.2665e-15
3.7456e+12	7.684e-15	1.5228e-15
3.8163e+12	1.7898e-14	2.0573e-15
3.8869e+12	1.7663e-14	1.8492e-15
3.9576e+12	1.0656e-14	1.6221e-15
