#Error on normalization	O = 2.653 %	H = 2.009 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	6.1755e-17	5.5971e-16
7.2816e+10	8.8482e-17	4.7212e-16
1.4563e+11	1.1163e-16	4.2065e-16
2.1845e+11	1.4691e-16	5.222e-16
2.9126e+11	2.3578e-16	5.293e-16
3.6408e+11	2.4879e-16	4.5187e-16
4.3689e+11	2.3197e-16	5.1593e-16
5.0971e+11	3.6931e-16	6.0232e-16
5.8252e+11	4.9661e-16	5.5273e-16
6.5534e+11	5.0164e-16	5.353e-16
7.2816e+11	6.2252e-16	6.1313e-16
8.0097e+11	7.6322e-16	6.3761e-16
8.7379e+11	7.062e-16	6.2823e-16
9.466e+11	7.7575e-16	6.4795e-16
1.0194e+12	9.9706e-16	6.2075e-16
1.0922e+12	9.3243e-16	5.8517e-16
1.165e+12	9.5603e-16	6.2841e-16
1.2379e+12	1.4364e-15	6.55e-16
1.3107e+12	1.4973e-15	6.4575e-16
1.3835e+12	1.0501e-15	7.1545e-16
1.4563e+12	1.403e-15	7.7992e-16
1.5291e+12	2.2609e-15	7.5152e-16
1.6019e+12	2.2388e-15	8.0099e-16
1.6748e+12	2.0105e-15	9.2966e-16
1.7476e+12	2.4718e-15	9.0407e-16
1.8204e+12	2.6626e-15	8.1791e-16
1.8932e+12	2.6513e-15	9.1224e-16
1.966e+12	3.3585e-15	1.0244e-15
2.0388e+12	3.5678e-15	9.7405e-16
2.1117e+12	3.0842e-15	9.589e-16
2.1845e+12	4.2967e-15	1.0572e-15
2.2573e+12	6.1739e-15	1.0777e-15
2.3301e+12	5.9196e-15	1.0593e-15
2.4029e+12	6.2894e-15	1.1547e-15
2.4757e+12	8.7165e-15	1.1958e-15
2.5485e+12	7.6203e-15	1.0671e-15
2.6214e+12	5.1919e-15	1.1347e-15
2.6942e+12	1.3062e-14	1.6922e-15
2.767e+12	2.7732e-14	2.3535e-15
2.8398e+12	3.3633e-14	2.6332e-15
2.9126e+12	3.5931e-14	2.8632e-15
2.9854e+12	5.1143e-14	3.64e-15
3.0583e+12	6.7834e-14	4.457e-15
3.1311e+12	6.2219e-14	4.2152e-15
3.2039e+12	4.2653e-14	3.1683e-15
3.2767e+12	3.3918e-14	2.6371e-15
3.3495e+12	3.5077e-14	2.7896e-15
3.4223e+12	3.1248e-14	2.691e-15
3.4951e+12	2.398e-14	2.2565e-15
3.568e+12	2.1472e-14	2.1193e-15
3.6408e+12	2.1875e-14	2.2258e-15
3.7136e+12	2.1804e-14	2.2459e-15
3.7864e+12	2.2283e-14	2.3429e-15
3.8592e+12	2.2673e-14	2.4996e-15
3.932e+12	2.1155e-14	2.3633e-15
4.0049e+12	1.8913e-14	2.1155e-15
4.0777e+12	2.0797e-14	2.3136e-15
4.1505e+12	3.2412e-14	3.0305e-15
4.2233e+12	4.9558e-14	3.8484e-15
4.2961e+12	5.8079e-14	4.3072e-15
4.3689e+12	5.71e-14	4.3359e-15
4.4417e+12	6.1087e-14	4.4282e-15
4.5146e+12	6.7747e-14	4.8186e-15
4.5874e+12	6.2702e-14	4.9617e-15
4.6602e+12	5.7107e-14	4.7136e-15
4.733e+12	6.5809e-14	4.6192e-15
4.8058e+12	6.6084e-14	4.3885e-15
4.8786e+12	4.3298e-14	3.4861e-15
4.9515e+12	3.4022e-14	3.0566e-15
5.0243e+12	5.6915e-14	4.1003e-15
5.0971e+12	7.1272e-14	5.086e-15
5.1699e+12	5.979e-14	4.7081e-15
5.2427e+12	5.7935e-14	4.3209e-15
5.3155e+12	7.0392e-14	4.8595e-15
5.3883e+12	7.0076e-14	5.2636e-15
5.4612e+12	7.4608e-14	5.5067e-15
5.534e+12	1.045e-13	6.4636e-15
5.6068e+12	1.1347e-13	6.9336e-15
5.6796e+12	7.6943e-14	5.8128e-15
5.7524e+12	6.1608e-14	5.2273e-15
5.8252e+12	1.0391e-13	6.7375e-15
5.8981e+12	1.3791e-13	7.9684e-15
5.9709e+12	1.223e-13	7.0987e-15
6.0437e+12	1.0508e-13	6.1946e-15
6.1165e+12	1.1612e-13	6.9266e-15
6.1893e+12	1.271e-13	7.7179e-15
6.2621e+12	1.2747e-13	7.2998e-15
6.335e+12	1.2849e-13	6.7851e-15
6.4078e+12	1.1999e-13	6.9826e-15
6.4806e+12	1.0282e-13	7.1092e-15
6.5534e+12	1.0303e-13	6.6563e-15
6.6262e+12	1.1211e-13	6.1092e-15
6.699e+12	9.8352e-14	5.8473e-15
6.7718e+12	7.9468e-14	5.7807e-15
6.8447e+12	8.7423e-14	5.6932e-15
6.9175e+12	9.4778e-14	5.311e-15
6.9903e+12	7.103e-14	4.6602e-15
7.0631e+12	4.9768e-14	4.3635e-15
7.1359e+12	5.8177e-14	4.7235e-15
7.2087e+12	6.3282e-14	5e-15
7.2816e+12	4.8629e-14	4.6573e-15
7.3544e+12	4.7941e-14	4.3909e-15
7.4272e+12	6.6435e-14	4.7149e-15
7.5e+12	6.8268e-14	4.9121e-15
7.5728e+12	5.3033e-14	4.5893e-15
7.6456e+12	5.1074e-14	4.494e-15
7.7184e+12	5.7476e-14	4.8284e-15
