#Error on normalization	O = 2.238 %	H = 2.143 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	1.6744e-15	2.8708e-16
7.8782e+10	-4.929e-16	2.3045e-16
1.5756e+11	-1.2788e-15	2.5172e-16
2.3634e+11	1.4505e-15	3.7182e-16
3.1513e+11	5.9369e-16	3.1878e-16
3.9391e+11	-1.5594e-15	2.5198e-16
4.7269e+11	7.4221e-16	3.7855e-16
5.5147e+11	1.6071e-15	4.016e-16
6.3025e+11	-1.1211e-15	2.8805e-16
7.0903e+11	-1.4222e-16	3.7129e-16
7.8782e+11	2.1961e-15	4.8319e-16
8.666e+11	-6.0074e-17	3.924e-16
9.4538e+11	-8.5097e-16	4.1991e-16
1.0242e+12	2.1116e-15	5.8049e-16
1.1029e+12	1.2388e-15	4.9654e-16
1.1817e+12	-1.1228e-15	3.8497e-16
1.2605e+12	1.3406e-15	5.3531e-16
1.3393e+12	2.4334e-15	5.6757e-16
1.4181e+12	-4.4886e-16	4.1449e-16
1.4968e+12	4.7996e-16	5.071e-16
1.5756e+12	2.967e-15	6.5219e-16
1.6544e+12	5.5015e-16	5.1295e-16
1.7332e+12	-2.8374e-16	4.7485e-16
1.812e+12	3.123e-15	6.4664e-16
1.8908e+12	2.4409e-15	6.0466e-16
1.9695e+12	1.7707e-16	5.5658e-16
2.0483e+12	3.2611e-15	7.958e-16
2.1271e+12	4.2218e-15	7.9709e-16
2.2059e+12	2.9971e-16	5.1104e-16
2.2847e+12	2.0106e-15	6.6714e-16
2.3634e+12	6.6165e-15	1.0379e-15
2.4422e+12	3.8422e-15	8.9683e-16
2.521e+12	1.6357e-15	7.2015e-16
2.5998e+12	6.4647e-15	1.014e-15
2.6786e+12	6.8774e-15	1.1271e-15
2.7574e+12	3.2647e-15	9.2767e-16
2.8361e+12	8.6737e-15	1.1401e-15
2.9149e+12	1.4134e-14	1.4353e-15
2.9937e+12	5.6532e-15	1.0598e-15
3.0725e+12	1.9957e-15	8.8326e-16
3.1513e+12	2.5948e-14	2.0969e-15
3.23e+12	6.1618e-14	3.9113e-15
3.3088e+12	7.6993e-14	4.6436e-15
3.3876e+12	6.5866e-14	4.0328e-15
3.4664e+12	4.6917e-14	3.157e-15
3.5452e+12	3.592e-14	2.7534e-15
3.6239e+12	3.0171e-14	2.5134e-15
3.7027e+12	2.1614e-14	2.0393e-15
3.7815e+12	1.5211e-14	1.6632e-15
3.8603e+12	1.698e-14	1.6564e-15
3.9391e+12	1.846e-14	1.6452e-15
4.0179e+12	1.5519e-14	1.5694e-15
4.0966e+12	1.7137e-14	1.7878e-15
4.1754e+12	2.0943e-14	1.9844e-15
4.2542e+12	1.7556e-14	1.7879e-15
4.333e+12	1.6499e-14	1.8056e-15
4.4118e+12	2.5977e-14	2.2797e-15
4.4905e+12	3.2554e-14	2.4971e-15
4.5693e+12	3.4682e-14	2.6557e-15
4.6481e+12	4.8731e-14	3.5846e-15
4.7269e+12	6.6631e-14	4.5371e-15
4.8057e+12	6.7273e-14	4.3509e-15
4.8845e+12	5.9364e-14	3.6623e-15
4.9632e+12	5.666e-14	3.3684e-15
5.042e+12	4.8594e-14	3.1487e-15
5.1208e+12	3.5483e-14	2.9741e-15
5.1996e+12	3.6355e-14	3.2546e-15
5.2784e+12	4.7096e-14	3.511e-15
5.3571e+12	5.0338e-14	3.4478e-15
5.4359e+12	5.2819e-14	3.7823e-15
5.5147e+12	6.3934e-14	4.4063e-15
5.5935e+12	7.2587e-14	4.3997e-15
5.6723e+12	7.4005e-14	4.2108e-15
5.7511e+12	7.9047e-14	4.8743e-15
5.8298e+12	9.3085e-14	5.964e-15
5.9086e+12	1.1384e-13	6.6475e-15
5.9874e+12	1.3214e-13	6.989e-15
6.0662e+12	1.3174e-13	7.1076e-15
6.145e+12	1.1838e-13	7.0948e-15
6.2237e+12	1.2341e-13	7.483e-15
6.3025e+12	1.4964e-13	8.1472e-15
6.3813e+12	1.6117e-13	8.1028e-15
6.4601e+12	1.44e-13	7.222e-15
6.5389e+12	1.2213e-13	6.4016e-15
6.6176e+12	1.1496e-13	6.134e-15
6.6964e+12	1.2089e-13	6.2525e-15
