#Error on normalization	O = 1.024 %	H = 3.101 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	1.6408e-16	1.3922e-15
9.1102e+10	-3.6386e-17	1.1006e-15
1.822e+11	1.0338e-16	1.1509e-15
2.7331e+11	8.8049e-16	1.9264e-15
3.6441e+11	1.4656e-15	2.1908e-15
4.5551e+11	1.9601e-15	2.0458e-15
5.4661e+11	2.5849e-15	2.5278e-15
6.3772e+11	2.9106e-15	3.1793e-15
7.2882e+11	3.5979e-15	3.5369e-15
8.1992e+11	5.266e-15	4.0651e-15
9.1102e+11	7.0372e-15	4.3821e-15
1.0021e+12	8.6767e-15	4.2578e-15
1.0932e+12	1.0322e-14	4.7465e-15
1.1843e+12	1.1758e-14	5.5478e-15
1.2754e+12	1.5756e-14	5.2912e-15
1.3665e+12	2.4365e-14	4.9709e-15
1.4576e+12	3.0961e-14	5.9454e-15
1.5487e+12	2.916e-14	6.7775e-15
1.6398e+12	2.5901e-14	6.6141e-15
1.7309e+12	3.089e-14	7.08e-15
1.822e+12	4.1155e-14	8.2311e-15
1.9131e+12	4.6838e-14	8.3264e-15
2.0043e+12	4.2982e-14	7.691e-15
2.0954e+12	3.4173e-14	7.73e-15
2.1865e+12	3.2752e-14	8.1612e-15
2.2776e+12	4.1978e-14	8.3227e-15
2.3687e+12	4.6575e-14	8.3156e-15
2.4598e+12	4.0616e-14	8.2452e-15
2.5509e+12	4.2436e-14	8.4277e-15
2.642e+12	5.637e-14	8.9452e-15
2.7331e+12	6.0391e-14	9.0449e-15
2.8242e+12	5.2856e-14	9.0122e-15
2.9153e+12	5.5542e-14	9.9196e-15
3.0064e+12	6.4175e-14	1.0595e-14
3.0975e+12	6.061e-14	9.684e-15
3.1886e+12	5.7657e-14	9.1929e-15
3.2797e+12	6.8239e-14	1.0498e-14
3.3708e+12	7.0741e-14	1.1264e-14
3.4619e+12	5.658e-14	1.0494e-14
3.553e+12	5.1988e-14	1.0129e-14
3.6441e+12	6.2615e-14	1.0397e-14
3.7352e+12	6.6882e-14	1.0406e-14
3.8263e+12	6.7187e-14	1.0894e-14
3.9174e+12	7.8039e-14	1.1479e-14
4.0085e+12	8.5919e-14	1.084e-14
4.0996e+12	7.8887e-14	1.0697e-14
4.1907e+12	7.5055e-14	1.2379e-14
4.2818e+12	8.3319e-14	1.2994e-14
4.3729e+12	8.6145e-14	1.1544e-14
4.464e+12	7.8698e-14	1.1317e-14
4.5551e+12	7.5821e-14	1.2644e-14
4.6462e+12	7.956e-14	1.2805e-14
4.7373e+12	7.9979e-14	1.2453e-14
4.8284e+12	7.9192e-14	1.3186e-14
4.9195e+12	8.5921e-14	1.3612e-14
5.0106e+12	9.5423e-14	1.3412e-14
5.1017e+12	9.4386e-14	1.374e-14
5.1928e+12	8.422e-14	1.3249e-14
5.2839e+12	8.3408e-14	1.1751e-14
5.375e+12	9.6692e-14	1.2536e-14
5.4661e+12	1.0183e-13	1.5007e-14
5.5572e+12	8.8351e-14	1.4595e-14
5.6483e+12	8.0283e-14	1.2231e-14
5.7394e+12	9.1335e-14	1.2377e-14
5.8305e+12	9.7578e-14	1.3883e-14
5.9217e+12	8.4641e-14	1.3517e-14
6.0128e+12	7.4184e-14	1.2722e-14
6.1039e+12	7.9101e-14	1.327e-14
6.195e+12	8.2908e-14	1.3734e-14
6.2861e+12	7.751e-14	1.3527e-14
6.3772e+12	7.4166e-14	1.3513e-14
6.4683e+12	7.4707e-14	1.3409e-14
6.5594e+12	7.1585e-14	1.3091e-14
6.6505e+12	6.9356e-14	1.3313e-14
6.7416e+12	7.5544e-14	1.3841e-14
6.8327e+12	8.2191e-14	1.4127e-14
6.9238e+12	7.8843e-14	1.4222e-14
7.0149e+12	7.131e-14	1.3736e-14
7.106e+12	7.0586e-14	1.3054e-14
7.1971e+12	7.4229e-14	1.3744e-14
7.2882e+12	7.4055e-14	1.5072e-14
7.3793e+12	7.253e-14	1.4773e-14
7.4704e+12	7.5381e-14	1.3767e-14
7.5615e+12	7.8615e-14	1.4039e-14
7.6526e+12	7.9301e-14	1.4449e-14
7.7437e+12	8.3554e-14	1.4116e-14
7.8348e+12	8.9131e-14	1.4477e-14
7.9259e+12	8.405e-14	1.5143e-14
8.017e+12	7.3149e-14	1.4608e-14
8.1081e+12	7.3885e-14	1.4222e-14
8.1992e+12	8.1975e-14	1.5112e-14
8.2903e+12	7.9052e-14	1.5611e-14
8.3814e+12	7.0175e-14	1.5579e-14
8.4725e+12	7.3832e-14	1.6511e-14
8.5636e+12	8.4607e-14	1.7113e-14
8.6547e+12	8.3032e-14	1.5837e-14
8.7458e+12	7.1364e-14	1.4648e-14
8.8369e+12	6.8112e-14	1.5066e-14
8.928e+12	7.5071e-14	1.5809e-14
9.0191e+12	7.6002e-14	1.6239e-14
9.1102e+12	6.7306e-14	1.6562e-14
9.2013e+12	6.5564e-14	1.628e-14
9.2924e+12	7.6411e-14	1.6011e-14
9.3835e+12	8.2383e-14	1.6582e-14
9.4746e+12	7.5648e-14	1.6366e-14
9.5657e+12	7.0669e-14	1.4823e-14
9.6568e+12	7.2098e-14	1.4722e-14
9.748e+12	6.965e-14	1.6435e-14
9.8391e+12	6.7189e-14	1.6834e-14
9.9302e+12	7.2515e-14	1.5754e-14
1.0021e+13	7.2859e-14	1.5661e-14
1.0112e+13	6.2627e-14	1.6208e-14
1.0203e+13	6.0612e-14	1.6043e-14
1.0295e+13	6.9077e-14	1.5994e-14
1.0386e+13	6.828e-14	1.6299e-14
1.0477e+13	6.1743e-14	1.5992e-14
1.0568e+13	6.5361e-14	1.5669e-14
1.0659e+13	6.7609e-14	1.5986e-14
1.075e+13	5.8981e-14	1.5931e-14
1.0841e+13	5.8673e-14	1.5549e-14
1.0932e+13	6.9579e-14	1.5994e-14
1.1023e+13	6.8717e-14	1.6719e-14
1.1114e+13	5.9451e-14	1.6992e-14
1.1206e+13	6.3484e-14	1.7664e-14
1.1297e+13	7.2055e-14	1.8585e-14
1.1388e+13	6.7825e-14	1.8507e-14
1.1479e+13	6.0452e-14	1.7936e-14
1.157e+13	5.8666e-14	1.7813e-14
1.1661e+13	5.5727e-14	1.7556e-14
1.1752e+13	5.4929e-14	1.7221e-14
1.1843e+13	6.0066e-14	1.7673e-14
1.1934e+13	5.8445e-14	1.8209e-14
1.2026e+13	5.0463e-14	1.824e-14
1.2117e+13	5.4044e-14	1.8857e-14
1.2208e+13	6.3463e-14	1.9504e-14
1.2299e+13	5.8265e-14	1.8177e-14
1.239e+13	4.6553e-14	1.6298e-14
1.2481e+13	4.6826e-14	1.6834e-14
1.2572e+13	5.2041e-14	1.8374e-14
1.2663e+13	5.0565e-14	1.8009e-14
1.2754e+13	4.7654e-14	1.7181e-14
1.2845e+13	4.7193e-14	1.8166e-14
1.2937e+13	4.5985e-14	1.9085e-14
1.3028e+13	4.5121e-14	1.801e-14
1.3119e+13	4.4035e-14	1.7115e-14
1.321e+13	3.9121e-14	1.8273e-14
1.3301e+13	3.5614e-14	1.9514e-14
1.3392e+13	3.8918e-14	1.9113e-14
1.3483e+13	4.1543e-14	1.8331e-14
1.3574e+13	3.7642e-14	1.8105e-14
1.3665e+13	3.3497e-14	1.7835e-14
1.3756e+13	3.3358e-14	1.8013e-14
1.3848e+13	3.373e-14	1.9227e-14
1.3939e+13	3.2203e-14	1.9649e-14
1.403e+13	2.9017e-14	1.8213e-14
1.4121e+13	2.5992e-14	1.7377e-14
1.4212e+13	2.6327e-14	1.8637e-14
1.4303e+13	2.8499e-14	1.9837e-14
1.4394e+13	2.8244e-14	1.9639e-14
1.4485e+13	2.793e-14	1.9181e-14
1.4576e+13	2.9811e-14	1.8835e-14
1.4667e+13	2.8386e-14	1.84e-14
1.4759e+13	2.341e-14	1.85e-14
1.485e+13	2.2388e-14	1.863e-14
1.4941e+13	2.3404e-14	1.8158e-14
1.5032e+13	1.9754e-14	1.8816e-14
1.5123e+13	1.685e-14	2.052e-14
1.5214e+13	1.9968e-14	1.9616e-14
1.5305e+13	2.1602e-14	1.6686e-14
1.5396e+13	1.8868e-14	1.6928e-14
1.5487e+13	1.8855e-14	1.9558e-14
1.5578e+13	2.0298e-14	1.9165e-14
1.567e+13	1.7008e-14	1.7115e-14
1.5761e+13	1.3773e-14	1.8188e-14
1.5852e+13	1.6014e-14	2.0364e-14
1.5943e+13	1.8448e-14	1.9943e-14
1.6034e+13	1.7328e-14	1.9015e-14
1.6125e+13	1.5686e-14	1.9609e-14
1.6216e+13	1.4456e-14	1.9868e-14
1.6307e+13	1.3654e-14	1.9389e-14
1.6398e+13	1.4923e-14	1.9563e-14
1.649e+13	1.5698e-14	1.9971e-14
1.6581e+13	1.3168e-14	2.0223e-14
1.6672e+13	1.1148e-14	2.0741e-14
1.6763e+13	1.1637e-14	2.0362e-14
1.6854e+13	1.0977e-14	1.8794e-14
1.6945e+13	9.9313e-15	1.837e-14
1.7036e+13	1.1856e-14	1.922e-14
1.7127e+13	1.3394e-14	1.9047e-14
1.7218e+13	1.1533e-14	1.8579e-14
1.7309e+13	1.0076e-14	1.9671e-14
1.7401e+13	1.0454e-14	2.0636e-14
1.7492e+13	9.8718e-15	1.9753e-14
1.7583e+13	9.2077e-15	1.84e-14
1.7674e+13	9.9154e-15	1.7793e-14
1.7765e+13	9.8055e-15	1.7905e-14
1.7856e+13	9.2367e-15	1.857e-14
1.7947e+13	1.0402e-14	1.8486e-14
1.8038e+13	1.0925e-14	1.7305e-14
1.8129e+13	9.3202e-15	1.763e-14
1.822e+13	9.0437e-15	1.9648e-14
1.8312e+13	1.0105e-14	1.9803e-14
1.8403e+13	8.9061e-15	1.8508e-14
1.8494e+13	6.9721e-15	1.9101e-14
1.8585e+13	7.2529e-15	1.9623e-14
1.8676e+13	7.665e-15	1.757e-14
1.8767e+13	7.1013e-15	1.6903e-14
1.8858e+13	7.6485e-15	1.9445e-14
1.8949e+13	8.2493e-15	2.0296e-14
1.904e+13	7.1397e-15	1.8656e-14
1.9131e+13	6.6956e-15	1.8908e-14
1.9223e+13	7.6662e-15	2.0007e-14
1.9314e+13	7.1986e-15	1.865e-14
1.9405e+13	5.8066e-15	1.7852e-14
1.9496e+13	6.143e-15	1.9989e-14
1.9587e+13	6.9083e-15	2.1087e-14
1.9678e+13	6.362e-15	1.9591e-14
1.9769e+13	5.9813e-15	1.898e-14
1.986e+13	6.261e-15	1.9724e-14
1.9951e+13	6.0656e-15	1.9512e-14
2.0043e+13	5.9644e-15	1.8688e-14
2.0134e+13	6.377e-15	1.8293e-14
2.0225e+13	6.038e-15	1.8155e-14
2.0316e+13	5.0792e-15	1.8849e-14
2.0407e+13	4.7956e-15	1.9948e-14
2.0498e+13	4.944e-15	1.9411e-14
2.0589e+13	4.9953e-15	1.8128e-14
2.068e+13	5.1498e-15	1.8621e-14
2.0771e+13	4.9872e-15	1.9501e-14
2.0862e+13	4.4553e-15	1.8738e-14
2.0954e+13	4.5139e-15	1.8362e-14
