#Error on normalization	O = 1.926 %	H = 2.522 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	-3.2056e-16	6.1161e-16
6.4921e+10	9.1325e-17	6.7018e-16
1.2984e+11	2.9271e-16	7.2095e-16
1.9476e+11	-1.6043e-16	6.6096e-16
2.5968e+11	2.6219e-17	6.1583e-16
3.2461e+11	5.4494e-16	6.5904e-16
3.8953e+11	2.2214e-16	7.0341e-16
4.5445e+11	1.4611e-17	7.2157e-16
5.1937e+11	6.0899e-16	7.4376e-16
5.8429e+11	7.0581e-16	7.492e-16
6.4921e+11	3.3308e-16	7.6128e-16
7.1413e+11	6.8554e-16	8.2788e-16
7.7905e+11	9.4608e-16	8.8433e-16
8.4397e+11	4.3045e-16	8.8156e-16
9.0889e+11	6.2939e-16	8.9218e-16
9.7382e+11	1.5198e-15	9.2163e-16
1.0387e+12	1.34e-15	9.0857e-16
1.1037e+12	9.348e-16	9.1628e-16
1.1686e+12	1.9129e-15	9.7784e-16
1.2335e+12	2.6427e-15	9.5928e-16
1.2984e+12	1.8614e-15	8.7104e-16
1.3633e+12	1.5261e-15	9.0689e-16
1.4283e+12	2.3344e-15	1.0254e-15
1.4932e+12	2.5842e-15	1.0239e-15
1.5581e+12	2.3502e-15	9.6574e-16
1.623e+12	2.809e-15	1.0121e-15
1.6879e+12	3.5077e-15	1.1181e-15
1.7529e+12	4.2605e-15	1.2447e-15
1.8178e+12	5.2932e-15	1.3919e-15
1.8827e+12	5.1706e-15	1.3916e-15
1.9476e+12	4.1457e-15	1.241e-15
2.0126e+12	5.3134e-15	1.2773e-15
2.0775e+12	7.7125e-15	1.5064e-15
2.1424e+12	7.3602e-15	1.5335e-15
2.2073e+12	6.6317e-15	1.4396e-15
2.2722e+12	9.3135e-15	1.6328e-15
2.3372e+12	1.0543e-14	1.9211e-15
2.4021e+12	7.6249e-15	1.9451e-15
2.467e+12	8.8866e-15	1.9618e-15
2.5319e+12	1.5765e-14	2.1407e-15
