#Error on normalization	O = 2.652 %	H = 1.889 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	4.9465e-16	1.9002e-16
7.2411e+10	-1.0201e-16	2.0517e-16
1.4482e+11	-3.3923e-16	2.5229e-16
2.1723e+11	4.5125e-16	3.0334e-16
2.8965e+11	3.0717e-16	3.1162e-16
3.6206e+11	-3.5018e-16	2.9663e-16
4.3447e+11	2.3803e-16	3.1953e-16
5.0688e+11	6.6534e-16	3.7717e-16
5.7929e+11	-7.8649e-17	4.1992e-16
6.517e+11	-5.6842e-18	4.2967e-16
7.2411e+11	8.2474e-16	4.1496e-16
7.9652e+11	4.3355e-16	4.0946e-16
8.6894e+11	-4.6468e-17	4.6515e-16
9.4135e+11	7.2961e-16	5.4465e-16
1.0138e+12	8.4887e-16	5.3543e-16
1.0862e+12	6.2989e-17	4.6694e-16
1.1586e+12	5.5757e-16	4.8155e-16
1.231e+12	1.342e-15	5.4417e-16
1.3034e+12	5.7863e-16	5.1439e-16
1.3758e+12	3.0215e-16	4.616e-16
1.4482e+12	1.4504e-15	5.2426e-16
1.5206e+12	1.4494e-15	6.152e-16
1.593e+12	6.0265e-16	6.1113e-16
1.6655e+12	1.2975e-15	5.6641e-16
1.7379e+12	1.8806e-15	5.3686e-16
1.8103e+12	8.5047e-16	5.2669e-16
1.8827e+12	1.0115e-15	5.8848e-16
1.9551e+12	2.5383e-15	6.6942e-16
2.0275e+12	2.1326e-15	6.3742e-16
2.0999e+12	1.1966e-15	6.0146e-16
2.1723e+12	2.5784e-15	6.9919e-16
2.2448e+12	3.2547e-15	7.2623e-16
2.3172e+12	1.7691e-15	6.0115e-16
2.3896e+12	2.3886e-15	6.4178e-16
2.462e+12	4.2509e-15	8.284e-16
2.5344e+12	2.5491e-15	7.6614e-16
2.6068e+12	1.2152e-15	6.2105e-16
2.6792e+12	4.8954e-15	7.9282e-16
2.7516e+12	7.0526e-15	9.6089e-16
2.824e+12	5.1837e-15	8.6464e-16
2.8965e+12	7.6938e-15	9.8811e-16
2.9689e+12	1.1683e-14	1.2752e-15
3.0413e+12	6.589e-15	1.0555e-15
3.1137e+12	3.6825e-15	8.7196e-16
3.1861e+12	1.7768e-14	1.6909e-15
3.2585e+12	3.1489e-14	2.5892e-15
3.3309e+12	3.0482e-14	2.5003e-15
3.4033e+12	4.0835e-14	2.7393e-15
3.4757e+12	7.3033e-14	4.1983e-15
3.5482e+12	8.3777e-14	4.8168e-15
3.6206e+12	5.2307e-14	3.3549e-15
3.693e+12	2.2297e-14	1.9007e-15
3.7654e+12	2.0505e-14	1.8296e-15
3.8378e+12	1.9756e-14	1.7766e-15
3.9102e+12	9.7435e-15	1.219e-15
3.9826e+12	1.1599e-14	1.2602e-15
4.055e+12	1.9587e-14	1.6615e-15
4.1274e+12	1.4911e-14	1.5014e-15
4.1999e+12	1.1567e-14	1.434e-15
4.2723e+12	2.0755e-14	1.9122e-15
4.3447e+12	2.3374e-14	1.9724e-15
4.4171e+12	1.8033e-14	1.7224e-15
4.4895e+12	2.4171e-14	2.2429e-15
4.5619e+12	3.1658e-14	2.8033e-15
4.6343e+12	2.5096e-14	2.3522e-15
4.7067e+12	2.8301e-14	2.2683e-15
4.7791e+12	5.5567e-14	3.7284e-15
4.8516e+12	7.719e-14	5.1678e-15
4.924e+12	7.8451e-14	5.2846e-15
4.9964e+12	7.7698e-14	4.9831e-15
5.0688e+12	7.5833e-14	4.868e-15
5.1412e+12	6.4762e-14	4.4953e-15
5.2136e+12	5.9601e-14	4.0752e-15
5.286e+12	6.2597e-14	3.9487e-15
5.3584e+12	5.3276e-14	3.7355e-15
5.4308e+12	4.1366e-14	3.5733e-15
5.5033e+12	4.9641e-14	3.8867e-15
5.5757e+12	5.7785e-14	4.0067e-15
5.6481e+12	4.8197e-14	3.6317e-15
5.7205e+12	5.3436e-14	3.9724e-15
5.7929e+12	8.4712e-14	5.1982e-15
5.8653e+12	9.8365e-14	5.6562e-15
5.9377e+12	8.1977e-14	5.0404e-15
6.0101e+12	7.5134e-14	4.8966e-15
6.0825e+12	8.9342e-14	5.647e-15
6.155e+12	1.0049e-13	6.3174e-15
6.2274e+12	1.0391e-13	6.5538e-15
6.2998e+12	1.0774e-13	6.6078e-15
6.3722e+12	1.1179e-13	6.6093e-15
6.4446e+12	1.2332e-13	6.8275e-15
6.517e+12	1.4198e-13	7.2228e-15
6.5894e+12	1.4076e-13	7.1017e-15
6.6618e+12	1.1281e-13	6.3126e-15
6.7343e+12	9.2621e-14	5.5337e-15
6.8067e+12	9.6171e-14	5.088e-15
6.8791e+12	1.0333e-13	5.0022e-15
6.9515e+12	1.0767e-13	5.4837e-15
7.0239e+12	1.1624e-13	6.0649e-15
7.0963e+12	1.1778e-13	5.8727e-15
7.1687e+12	1.0616e-13	5.2654e-15
7.2411e+12	9.8363e-14	5.1871e-15
7.3135e+12	9.8698e-14	5.3555e-15
7.386e+12	9.2371e-14	5.0504e-15
7.4584e+12	7.873e-14	4.4694e-15
7.5308e+12	6.7056e-14	3.9463e-15
7.6032e+12	5.6218e-14	3.4273e-15
7.6756e+12	4.6893e-14	3.123e-15
7.748e+12	4.4455e-14	3.1455e-15
