#Error on normalization	O = 4.420 %	H = 1.150 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	-1.9846e-15	-1.3548e-16
7.2185e+10	-1.1843e-15	-7.7253e-17
1.4437e+11	5.7642e-16	5.0325e-17
2.1655e+11	1.888e-15	1.441e-16
2.8874e+11	1.6978e-15	1.2836e-16
3.6092e+11	1.5333e-16	1.6197e-17
4.3311e+11	-1.5113e-15	-1.0097e-16
5.0529e+11	-1.9591e-15	-1.2745e-16
5.7748e+11	-8.2055e-16	-4.0909e-17
6.4966e+11	1.0039e-15	8.9075e-17
7.2185e+11	2.0563e-15	1.5708e-16
7.9403e+11	1.4864e-15	1.0723e-16
8.6622e+11	-2.6043e-16	-2.1102e-17
9.384e+11	-1.7877e-15	-1.2452e-16
1.0106e+12	-1.8595e-15	-1.1901e-16
1.0828e+12	-3.9686e-16	-8.244e-18
1.155e+12	1.4437e-15	1.1876e-16
1.2271e+12	2.1832e-15	1.5923e-16
1.2993e+12	1.2072e-15	7.9986e-17
1.3715e+12	-7.2316e-16	-5.4921e-17
1.4437e+12	-2.0596e-15	-1.3528e-16
1.5159e+12	-1.7006e-15	-9.3892e-17
1.5881e+12	1.0944e-16	3.8154e-17
1.6603e+12	1.9466e-15	1.5539e-16
1.7324e+12	2.3292e-15	1.627e-16
1.8046e+12	9.1422e-16	5.2887e-17
1.8768e+12	-1.196e-15	-8.5982e-17
1.949e+12	-2.3045e-15	-1.4059e-16
2.0212e+12	-1.4759e-15	-6.4189e-17
2.0934e+12	6.8297e-16	8.4027e-17
2.1655e+12	2.4646e-15	1.8486e-16
2.2377e+12	2.407e-15	1.5495e-16
2.3099e+12	4.8849e-16	1.5672e-17
2.3821e+12	-1.7984e-15	-1.2136e-16
2.4543e+12	-2.5951e-15	-1.4261e-16
2.5265e+12	-1.1678e-15	-2.5052e-17
2.5987e+12	1.4477e-15	1.4201e-16
2.6708e+12	3.2016e-15	2.2553e-16
2.743e+12	2.6403e-15	1.5502e-16
2.8152e+12	1.1385e-16	-1.7742e-17
2.8874e+12	-2.4091e-15	-1.555e-16
2.9596e+12	-2.841e-15	-1.4251e-16
3.0318e+12	-6.5529e-16	2.1355e-17
3.1039e+12	2.589e-15	2.15e-16
3.1761e+12	4.364e-15	2.8707e-16
3.2483e+12	3.1389e-15	1.7509e-16
3.3205e+12	-3.1451e-16	-4.0238e-17
3.3927e+12	-3.3584e-15	-1.9132e-16
3.4649e+12	-3.4416e-15	-1.5129e-16
3.5371e+12	-1.3816e-16	6.3695e-17
3.6092e+12	4.334e-15	2.9895e-16
3.6814e+12	6.669e-15	3.7635e-16
3.7536e+12	5.1137e-15	2.4006e-16
3.8258e+12	1.2974e-15	2.569e-17
3.898e+12	-2.1878e-16	-3.9653e-18
3.9702e+12	5.3743e-15	3.7802e-16
4.0423e+12	1.9822e-14	1.2042e-15
4.1145e+12	4.0002e-14	2.2606e-15
4.1867e+12	5.8892e-14	3.1752e-15
4.2589e+12	6.886e-14	3.5942e-15
4.3311e+12	6.5456e-14	3.3476e-15
4.4033e+12	4.9603e-14	2.5192e-15
4.4755e+12	2.7087e-14	1.3975e-15
4.5476e+12	5.7858e-15	3.4577e-16
4.6198e+12	-7.8358e-15	-3.4024e-16
4.692e+12	-1.1228e-14	-5.3185e-16
4.7642e+12	-6.2554e-15	-2.9428e-16
4.8364e+12	2.2551e-15	1.5749e-16
4.9086e+12	9.0317e-15	5.5528e-16
4.9808e+12	1.0748e-14	6.9397e-16
5.0529e+12	7.2902e-15	5.2326e-16
5.1251e+12	1.4276e-15	1.697e-16
5.1973e+12	-2.9035e-15	-1.3284e-16
5.2695e+12	-2.876e-15	-1.7904e-16
5.3417e+12	1.5786e-15	7.9023e-17
5.4139e+12	7.7308e-15	4.9387e-16
5.486e+12	1.1807e-14	8.1372e-16
5.5582e+12	1.1628e-14	8.5718e-16
5.6304e+12	8.4951e-15	6.5963e-16
5.7026e+12	6.9213e-15	4.8328e-16
5.7748e+12	1.2045e-14	6.6516e-16
5.847e+12	2.6137e-14	1.3894e-15
5.9192e+12	4.6437e-14	2.5331e-15
5.9913e+12	6.5947e-14	3.6973e-15
6.0635e+12	7.6972e-14	4.4164e-15
6.1357e+12	7.5345e-14	4.4175e-15
6.2079e+12	6.2671e-14	3.7627e-15
6.2801e+12	4.5143e-14	2.7875e-15
6.3523e+12	2.9738e-14	1.8833e-15
6.4244e+12	2.0338e-14	1.2785e-15
6.4966e+12	1.6347e-14	9.627e-16
6.5688e+12	1.4514e-14	7.8851e-16
6.641e+12	1.2413e-14	6.5646e-16
