#Error on normalization	O = -1.384 %	H = 3.646 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	1.8966e-15	3.8826e-15
2.6132e+11	-4.5052e-17	3.8242e-15
5.2265e+11	-1.2466e-15	3.7921e-15
7.8397e+11	1.1545e-15	3.968e-15
1.0453e+12	1.4122e-15	4.1735e-15
1.3066e+12	-9.3047e-16	4.0983e-15
1.5679e+12	5.3392e-16	3.9365e-15
1.8293e+12	3.5733e-15	4.1055e-15
2.0906e+12	1.9561e-15	4.4671e-15
2.3519e+12	2.0141e-15	4.6811e-15
2.6132e+12	1.2046e-14	4.8968e-15
2.8746e+12	2.4154e-14	5.3246e-15
3.1359e+12	2.677e-14	5.7703e-15
3.3972e+12	2.2293e-14	5.9559e-15
3.6585e+12	1.7811e-14	5.7429e-15
3.9199e+12	1.4167e-14	5.3225e-15
4.1812e+12	1.1819e-14	5.3069e-15
4.4425e+12	1.2288e-14	5.757e-15
4.7038e+12	1.3902e-14	5.8045e-15
4.9652e+12	1.6719e-14	5.3727e-15
5.2265e+12	2.2802e-14	5.5519e-15
5.4878e+12	2.7543e-14	6.3331e-15
5.7491e+12	2.6446e-14	6.5901e-15
6.0105e+12	2.7067e-14	6.5127e-15
6.2718e+12	3.5729e-14	6.9734e-15
6.5331e+12	4.4173e-14	7.3886e-15
6.7944e+12	4.6616e-14	7.158e-15
7.0557e+12	5.0701e-14	7.1935e-15
7.3171e+12	5.8576e-14	7.8668e-15
7.5784e+12	6.1365e-14	8.2227e-15
7.8397e+12	5.8993e-14	8.1189e-15
8.101e+12	6.013e-14	8.262e-15
8.3624e+12	6.3166e-14	8.5643e-15
8.6237e+12	6.0305e-14	8.659e-15
8.885e+12	5.3493e-14	8.6312e-15
9.1463e+12	4.8448e-14	8.4025e-15
9.4077e+12	4.4489e-14	8.1065e-15
9.669e+12	4.1164e-14	8.3128e-15
9.9303e+12	4.0845e-14	8.71e-15
1.0192e+13	4.0967e-14	8.6358e-15
1.0453e+13	3.8697e-14	8.7332e-15
1.0714e+13	4.0057e-14	9.3699e-15
1.0976e+13	4.8507e-14	9.3136e-15
1.1237e+13	5.3529e-14	8.4353e-15
1.1498e+13	4.8555e-14	8.398e-15
1.176e+13	4.6803e-14	9.4164e-15
1.2021e+13	5.8349e-14	1.0257e-14
1.2282e+13	6.8443e-14	1.0765e-14
1.2544e+13	6.2563e-14	1.0973e-14
1.2805e+13	5.24e-14	1.0416e-14
1.3066e+13	5.2141e-14	1.0065e-14
1.3328e+13	5.4688e-14	1.0797e-14
1.3589e+13	5.3871e-14	1.0893e-14
1.385e+13	5.7548e-14	9.6886e-15
1.4111e+13	6.2271e-14	9.7989e-15
1.4373e+13	5.4589e-14	1.1707e-14
1.4634e+13	4.3467e-14	1.2359e-14
1.4895e+13	4.664e-14	1.1314e-14
1.5157e+13	5.3086e-14	1.0997e-14
1.5418e+13	4.6133e-14	1.1341e-14
1.5679e+13	4.0488e-14	1.1111e-14
1.5941e+13	5.095e-14	1.1257e-14
1.6202e+13	5.9485e-14	1.1985e-14
1.6463e+13	5.128e-14	1.1859e-14
1.6725e+13	4.2332e-14	1.1672e-14
1.6986e+13	4.6122e-14	1.2839e-14
1.7247e+13	5.3573e-14	1.3517e-14
1.7509e+13	5.6011e-14	1.2352e-14
1.777e+13	5.4816e-14	1.1677e-14
1.8031e+13	5.2542e-14	1.2775e-14
1.8293e+13	5.392e-14	1.3901e-14
1.8554e+13	6.0342e-14	1.4346e-14
1.8815e+13	6.0666e-14	1.4596e-14
1.9077e+13	4.9075e-14	1.4277e-14
1.9338e+13	3.9413e-14	1.4061e-14
1.9599e+13	4.0477e-14	1.5158e-14
1.9861e+13	4.0965e-14	1.5868e-14
2.0122e+13	3.4362e-14	1.471e-14
2.0383e+13	2.9212e-14	1.4324e-14
2.0645e+13	2.796e-14	1.5973e-14
2.0906e+13	2.4366e-14	1.6332e-14
2.1167e+13	1.9965e-14	1.4838e-14
2.1429e+13	2.0252e-14	1.5402e-14
2.169e+13	2.2718e-14	1.7946e-14
2.1951e+13	2.2683e-14	1.8278e-14
2.2213e+13	2.0502e-14	1.6583e-14
2.2474e+13	1.7852e-14	1.6336e-14
2.2735e+13	1.5679e-14	1.7227e-14
2.2997e+13	1.4684e-14	1.7203e-14
2.3258e+13	1.3804e-14	1.7149e-14
2.3519e+13	1.2232e-14	1.7967e-14
2.378e+13	1.1304e-14	1.8231e-14
2.4042e+13	1.0873e-14	1.7652e-14
2.4303e+13	9.4647e-15	1.7848e-14
2.4564e+13	8.4525e-15	1.9037e-14
2.4826e+13	9.1344e-15	1.9725e-14
2.5087e+13	9.4134e-15	1.9095e-14
2.5348e+13	8.5787e-15	1.792e-14
2.561e+13	8.4713e-15	1.7856e-14
2.5871e+13	8.4583e-15	1.9377e-14
2.6132e+13	7.1511e-15	2.0379e-14
2.6394e+13	6.3016e-15	1.9239e-14
2.6655e+13	6.778e-15	1.7992e-14
2.6916e+13	6.7095e-15	1.8833e-14
2.7178e+13	6.1456e-15	2.0147e-14
2.7439e+13	6.3254e-15	1.9909e-14
2.77e+13	6.0475e-15	1.9169e-14
2.7962e+13	4.8147e-15	1.9164e-14
2.8223e+13	4.5804e-15	1.9372e-14
2.8484e+13	5.3521e-15	1.9731e-14
2.8746e+13	5.3456e-15	2.0462e-14
2.9007e+13	4.863e-15	2.0445e-14
2.9268e+13	4.7168e-15	1.9373e-14
2.953e+13	4.3437e-15	1.8851e-14
2.9791e+13	4.0312e-15	1.9195e-14
3.0052e+13	4.3455e-15	1.9055e-14
3.0314e+13	4.2593e-15	1.8644e-14
3.0575e+13	3.6288e-15	1.8901e-14
3.0836e+13	3.7438e-15	1.887e-14
3.1098e+13	4.0401e-15	1.8024e-14
3.1359e+13	3.352e-15	1.8159e-14
3.162e+13	2.8789e-15	1.9746e-14
3.1882e+13	3.4518e-15	2.0325e-14
3.2143e+13	3.7181e-15	1.8732e-14
3.2404e+13	3.3488e-15	1.6975e-14
3.2666e+13	3.293e-15	1.6812e-14
3.2927e+13	3.2547e-15	1.7605e-14
3.3188e+13	2.8557e-15	1.7945e-14
3.3449e+13	2.7454e-15	1.7606e-14
3.3711e+13	2.7814e-15	1.7548e-14
3.3972e+13	2.4962e-15	1.8173e-14
3.4233e+13	2.5123e-15	1.8484e-14
3.4495e+13	2.8223e-15	1.8082e-14
3.4756e+13	2.5565e-15	1.8063e-14
3.5017e+13	2.2097e-15	1.824e-14
3.5279e+13	2.5118e-15	1.6974e-14
3.554e+13	2.6339e-15	1.5301e-14
3.5801e+13	2.2728e-15	1.615e-14
3.6063e+13	2.2855e-15	1.8508e-14
3.6324e+13	2.4648e-15	1.8566e-14
3.6585e+13	2.278e-15	1.6566e-14
3.6847e+13	2.2962e-15	1.6024e-14
3.7108e+13	2.4404e-15	1.7306e-14
3.7369e+13	2.0408e-15	1.7966e-14
3.7631e+13	1.8549e-15	1.7491e-14
3.7892e+13	2.3688e-15	1.7051e-14
3.8153e+13	2.3589e-15	1.6784e-14
3.8415e+13	1.7637e-15	1.626e-14
3.8676e+13	1.9103e-15	1.5715e-14
3.8937e+13	2.3769e-15	1.5635e-14
3.9199e+13	2.1433e-15	1.618e-14
3.946e+13	1.981e-15	1.6919e-14
3.9721e+13	2.2704e-15	1.6991e-14
3.9983e+13	2.0946e-15	1.6292e-14
4.0244e+13	1.7266e-15	1.5783e-14
4.0505e+13	1.9076e-15	1.6084e-14
4.0767e+13	1.9401e-15	1.6873e-14
4.1028e+13	1.5944e-15	1.7487e-14
4.1289e+13	1.7256e-15	1.7311e-14
4.1551e+13	1.9945e-15	1.6592e-14
4.1812e+13	1.7321e-15	1.6604e-14
4.2073e+13	1.6614e-15	1.7262e-14
4.2334e+13	1.9474e-15	1.661e-14
4.2596e+13	1.7747e-15	1.485e-14
4.2857e+13	1.5776e-15	1.4923e-14
4.3118e+13	1.899e-15	1.6934e-14
4.338e+13	1.8067e-15	1.7395e-14
4.3641e+13	1.3071e-15	1.5647e-14
4.3902e+13	1.5819e-15	1.4861e-14
