#Error on normalization	O = 2.774 %	H = 1.395 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	6.8497e-16	2.4188e-16
1.5023e+11	-1.9951e-16	1.2998e-16
3.0045e+11	-4.9672e-16	9.3782e-17
4.5068e+11	5.4299e-16	2.2932e-16
6.009e+11	8.0339e-17	1.6908e-16
7.5113e+11	-6.2933e-16	7.3054e-17
9.0135e+11	3.9537e-16	2.1632e-16
1.0516e+12	4.4488e-16	2.4143e-16
1.2018e+12	-6.0281e-16	9.1234e-17
1.352e+12	1.4275e-16	1.7361e-16
1.5023e+12	7.3969e-16	2.8297e-16
1.6525e+12	-4.4262e-16	1.2738e-16
1.8027e+12	-1.7072e-16	1.1068e-16
1.9529e+12	9.3673e-16	2.9315e-16
2.1032e+12	-1.4902e-16	2.3566e-16
2.2534e+12	-5.0365e-16	1.3939e-16
2.4036e+12	1.0777e-15	2.9047e-16
2.5538e+12	4.1211e-16	3.0193e-16
2.7041e+12	-8.1797e-16	1.7045e-16
2.8543e+12	1.0307e-15	2.9842e-16
3.0045e+12	1.6114e-15	3.8318e-16
3.1547e+12	-5.205e-17	2.066e-16
3.305e+12	1.4719e-15	2.7231e-16
3.4552e+12	2.7757e-15	4.638e-16
3.6054e+12	-1.9865e-16	2.9276e-16
3.7556e+12	6.8289e-16	2.6426e-16
3.9059e+12	5.5145e-15	6.2204e-16
4.0561e+12	4.6963e-15	6.5562e-16
4.2063e+12	9.7966e-15	8.1876e-16
4.3565e+12	3.5027e-14	2.1037e-15
4.5068e+12	5.4285e-14	3.1859e-15
4.657e+12	3.8603e-14	2.3754e-15
4.8072e+12	1.0689e-14	9.3562e-16
4.9574e+12	3.6987e-15	6.4234e-16
5.1077e+12	8.5397e-15	8.6814e-16
5.2579e+12	6.3619e-15	6.9604e-16
5.4081e+12	2.3588e-15	5.273e-16
5.5583e+12	2.9134e-15	5.7001e-16
5.7086e+12	3.9862e-15	5.9646e-16
5.8588e+12	4.6621e-15	6.8871e-16
6.009e+12	4.8715e-15	7.4406e-16
6.1592e+12	4.3203e-15	6.8673e-16
6.3095e+12	8.8316e-15	9.5926e-16
6.4597e+12	1.7266e-14	1.4074e-15
6.6099e+12	1.7578e-14	1.3176e-15
6.7601e+12	9.7448e-15	9.8866e-16
6.9104e+12	4.9682e-15	9.93e-16
7.0606e+12	3.8688e-15	9.1841e-16
7.2108e+12	3.073e-15	6.9997e-16
7.361e+12	4.9883e-15	8.7522e-16
7.5113e+12	6.7498e-15	1.0766e-15
7.6615e+12	6.6509e-15	1.0278e-15
7.8117e+12	1.1356e-14	1.411e-15
7.9619e+12	1.4529e-14	1.761e-15
8.1122e+12	7.4015e-15	1.2315e-15
