#Error on normalization	O = -1.663 %	H = 1.170 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	-1.4522e-15	-1.4953e-16
7.8927e+10	-8.4978e-16	-8.8272e-17
1.5785e+11	4.5701e-16	4.6214e-17
2.3678e+11	1.3819e-15	1.4627e-16
3.1571e+11	1.1542e-15	1.3392e-16
3.9463e+11	-3.8416e-17	2.4956e-17
4.7356e+11	-1.2e-15	-8.329e-17
5.5249e+11	-1.3497e-15	-9.1116e-17
6.3141e+11	-3.4006e-16	2.1491e-17
7.1034e+11	1.01e-15	1.7686e-16
7.8927e+11	1.585e-15	2.6117e-16
8.6819e+11	8.995e-16	2.1642e-16
9.4712e+11	-4.8598e-16	8.8558e-17
1.026e+12	-1.4136e-15	-8.11e-18
1.105e+12	-1.0836e-15	1.765e-17
1.1839e+12	2.6948e-16	1.5988e-16
1.2628e+12	1.5496e-15	3.1891e-16
1.3418e+12	1.6946e-15	3.808e-16
1.4207e+12	5.6605e-16	3.0945e-16
1.4996e+12	-9.0957e-16	1.7748e-16
1.5785e+12	-1.4855e-15	1.0989e-16
1.6575e+12	-6.298e-16	1.8473e-16
1.7364e+12	1.006e-15	3.6975e-16
1.8153e+12	2.0937e-15	5.4603e-16
1.8942e+12	1.7199e-15	6.0024e-16
1.9732e+12	1.7034e-16	5.1254e-16
2.0521e+12	-1.263e-15	3.7056e-16
2.131e+12	-1.3282e-15	2.9948e-16
2.2099e+12	1.2804e-16	3.6507e-16
2.2889e+12	1.9803e-15	5.2775e-16
2.3678e+12	2.7151e-15	6.8277e-16
2.4467e+12	1.6979e-15	7.5082e-16
2.5257e+12	-2.3497e-16	7.4216e-16
2.6046e+12	-1.3999e-15	7.4008e-16
2.6835e+12	-6.5436e-16	8.1854e-16
2.7624e+12	1.5752e-15	9.6604e-16
2.8414e+12	3.5282e-15	1.0852e-15
2.9203e+12	3.5095e-15	1.0739e-15
2.9992e+12	1.3626e-15	9.229e-16
3.0781e+12	-1.2297e-15	7.4226e-16
3.1571e+12	-1.99e-15	6.8634e-16
3.236e+12	6.116e-17	8.2917e-16
3.3149e+12	3.5985e-15	1.0931e-15
3.3938e+12	5.8308e-15	1.2986e-15
3.4728e+12	4.7046e-15	1.3067e-15
3.5517e+12	7.9216e-16	1.1444e-15
3.6306e+12	-2.7702e-15	1.0037e-15
3.7096e+12	-2.5341e-15	1.0965e-15
3.7885e+12	2.3534e-15	1.4685e-15
3.8674e+12	8.8868e-15	1.9225e-15
3.9463e+12	1.1918e-14	2.1333e-15
4.0253e+12	8.0249e-15	1.896e-15
4.1042e+12	-1.1225e-15	1.3295e-15
4.1831e+12	-8.5787e-15	8.7061e-16
4.262e+12	-5.8576e-15	1.0252e-15
4.341e+12	1.1453e-14	2.0233e-15
4.4199e+12	3.9827e-14	3.6109e-15
4.4988e+12	6.8545e-14	5.1375e-15
4.5777e+12	8.5041e-14	5.9085e-15
4.6567e+12	8.1837e-14	5.5874e-15
4.7356e+12	6.081e-14	4.3902e-15
4.8145e+12	3.2118e-14	2.948e-15
4.8934e+12	8.4002e-15	1.9261e-15
4.9724e+12	-2.136e-15	1.6488e-15
5.0513e+12	4.4055e-16	1.9643e-15
5.1302e+12	9.1412e-15	2.4189e-15
5.2092e+12	1.5353e-14	2.5992e-15
5.2881e+12	1.4411e-14	2.4029e-15
5.367e+12	7.8908e-15	2.0608e-15
5.4459e+12	1.478e-15	1.9203e-15
5.5249e+12	3.0638e-16	2.162e-15
5.6038e+12	5.1874e-15	2.6594e-15
5.6827e+12	1.2292e-14	3.0746e-15
5.7616e+12	1.6265e-14	3.1116e-15
5.8406e+12	1.4331e-14	2.7379e-15
5.9195e+12	8.3938e-15	2.2151e-15
5.9984e+12	3.6431e-15	1.9213e-15
6.0773e+12	4.7581e-15	2.094e-15
6.1563e+12	1.2463e-14	2.6743e-15
6.2352e+12	2.2901e-14	3.3537e-15
6.3141e+12	3.0252e-14	3.7849e-15
6.3931e+12	3.0761e-14	3.8057e-15
6.472e+12	2.536e-14	3.5295e-15
6.5509e+12	1.9073e-14	3.251e-15
6.6298e+12	1.7649e-14	3.242e-15
6.7088e+12	2.3693e-14	3.5766e-15
6.7877e+12	3.4898e-14	4.0943e-15
6.8666e+12	4.5474e-14	4.5112e-15
6.9455e+12	4.9783e-14	4.5964e-15
7.0245e+12	4.5741e-14	4.3023e-15
7.1034e+12	3.588e-14	3.7784e-15
7.1823e+12	2.5569e-14	3.278e-15
7.2612e+12	1.9718e-14	3.0237e-15
7.3402e+12	2.0153e-14	3.1094e-15
7.4191e+12	2.516e-14	3.4785e-15
7.498e+12	3.1193e-14	3.9736e-15
7.577e+12	3.5348e-14	4.4194e-15
7.6559e+12	3.6966e-14	4.6992e-15
7.7348e+12	3.7504e-14	4.7964e-15
7.8137e+12	3.9112e-14	4.7909e-15
7.8927e+12	4.3085e-14	4.8149e-15
7.9716e+12	4.9212e-14	4.983e-15
8.0505e+12	5.6225e-14	5.3257e-15
8.1294e+12	6.2749e-14	5.7597e-15
8.2084e+12	6.7987e-14	6.1198e-15
8.2873e+12	7.1791e-14	6.2462e-15
8.3662e+12	7.4386e-14	6.0859e-15
8.4451e+12	7.6239e-14	5.7471e-15
8.5241e+12	7.8228e-14	5.4641e-15
8.603e+12	8.1779e-14	5.4765e-15
8.6819e+12	8.8449e-14	5.8848e-15
8.7609e+12	9.8864e-14	6.5676e-15
