#Error on normalization	O = 2.900 %	H = 1.442 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	-1.739e-15	-1.3691e-16
6.3278e+10	5.2485e-16	4.795e-17
1.2656e+11	1.4083e-15	1.2582e-16
1.8983e+11	-1.3832e-15	-8.4833e-17
2.5311e+11	-5.3519e-16	1.0049e-17
3.1639e+11	1.7709e-15	2.25e-16
3.7967e+11	-4.5006e-16	6.8736e-17
4.4294e+11	-1.34e-15	3.3228e-17
5.0622e+11	1.5026e-15	3.2218e-16
5.695e+11	7.0896e-16	3.0437e-16
6.3278e+11	-1.6152e-15	1.3565e-16
6.9606e+11	6.6133e-16	3.5101e-16
7.5933e+11	1.6697e-15	4.7673e-16
8.2261e+11	-1.1701e-15	2.7409e-16
8.8589e+11	-3.6862e-16	3.822e-16
9.4917e+11	2.0848e-15	6.41e-16
1.0124e+12	-1.7452e-16	4.4224e-16
1.0757e+12	-1.277e-15	2.9173e-16
1.139e+12	1.6625e-15	5.6807e-16
1.2023e+12	1.0498e-15	5.8661e-16
1.2656e+12	-1.4152e-15	3.2393e-16
1.3288e+12	7.7489e-16	4.2962e-16
1.3921e+12	1.9244e-15	5.7618e-16
1.4554e+12	-9.5443e-16	3.5527e-16
1.5187e+12	-2.7692e-16	3.511e-16
1.5819e+12	2.2627e-15	6.584e-16
1.6452e+12	5.3083e-17	6.4408e-16
1.7085e+12	-1.0769e-15	4.7615e-16
1.7718e+12	1.9603e-15	5.6961e-16
1.8351e+12	1.3088e-15	5.7583e-16
1.8983e+12	-1.2944e-15	4.5486e-16
1.9616e+12	1.1259e-15	6.2929e-16
2.0249e+12	2.4638e-15	8.1065e-16
2.0882e+12	-7.4427e-16	6.6791e-16
2.1514e+12	-1.403e-16	6.4371e-16
2.2147e+12	2.8327e-15	8.1075e-16
2.278e+12	6.0223e-16	7.5182e-16
2.3413e+12	-8.6052e-16	6.9312e-16
2.4046e+12	2.3844e-15	8.6683e-16
2.4678e+12	1.904e-15	8.4094e-16
2.5311e+12	-1.0179e-15	6.7006e-16
2.5944e+12	1.4931e-15	8.2967e-16
2.6577e+12	3.3286e-15	9.8748e-16
2.7209e+12	1.848e-16	7.9842e-16
2.7842e+12	6.9182e-16	7.6821e-16
2.8475e+12	3.591e-15	1.0239e-15
2.9108e+12	1.0475e-15	1.0845e-15
2.9741e+12	-1.0286e-17	1.0201e-15
3.0373e+12	4.3167e-15	1.0285e-15
3.1006e+12	3.4982e-15	8.7221e-16
3.1639e+12	-5.2474e-16	7.4575e-16
3.2272e+12	2.5949e-15	9.4611e-16
3.2904e+12	4.9054e-15	9.778e-16
3.3537e+12	4.2052e-16	7.3214e-16
3.417e+12	1.444e-15	8.9585e-16
3.4803e+12	6.6542e-15	1.2354e-15
3.5436e+12	2.8435e-15	1.0584e-15
3.6068e+12	-3.1383e-16	9.5545e-16
3.6701e+12	7.1434e-15	1.3572e-15
3.7334e+12	8.5133e-15	1.3444e-15
3.7967e+12	1.1261e-15	9.2076e-16
3.8599e+12	5.8515e-15	1.1994e-15
3.9232e+12	1.5864e-14	1.6903e-15
3.9865e+12	1.2611e-14	1.4274e-15
4.0498e+12	2.1039e-14	1.8045e-15
4.1131e+12	6.4028e-14	4.0404e-15
4.1763e+12	9.9673e-14	5.9826e-15
4.2396e+12	8.3461e-14	5.2722e-15
4.3029e+12	4.1414e-14	3.1031e-15
4.3662e+12	1.9993e-14	1.9156e-15
4.4294e+12	1.8751e-14	1.867e-15
4.4927e+12	1.5308e-14	1.7304e-15
4.556e+12	8.7258e-15	1.3444e-15
4.6193e+12	8.3254e-15	1.3712e-15
4.6826e+12	1.0778e-14	1.6659e-15
4.7458e+12	8.5642e-15	1.5419e-15
4.8091e+12	5.4079e-15	1.2317e-15
4.8724e+12	7.8845e-15	1.4101e-15
4.9357e+12	1.127e-14	1.7169e-15
4.9989e+12	9.5825e-15	1.5374e-15
5.0622e+12	8.0625e-15	1.3248e-15
5.1255e+12	9.8514e-15	1.5121e-15
5.1888e+12	9.2155e-15	1.6643e-15
5.2521e+12	8.0504e-15	1.6832e-15
5.3153e+12	1.2543e-14	1.8743e-15
5.3786e+12	1.6183e-14	1.9653e-15
5.4419e+12	1.429e-14	1.8942e-15
5.5052e+12	1.5567e-14	2.1505e-15
5.5684e+12	1.9932e-14	2.4196e-15
5.6317e+12	1.9911e-14	2.2721e-15
5.695e+12	2.3457e-14	2.5196e-15
5.7583e+12	3.5516e-14	3.336e-15
5.8216e+12	4.506e-14	3.6247e-15
5.8848e+12	5.8047e-14	3.8401e-15
5.9481e+12	8.4476e-14	5.0355e-15
6.0114e+12	9.2906e-14	5.4845e-15
6.0747e+12	6.0563e-14	3.7981e-15
6.1379e+12	3.2321e-14	2.5908e-15
6.2012e+12	4.2254e-14	3.562e-15
6.2645e+12	5.195e-14	4.1294e-15
6.3278e+12	3.8003e-14	3.1073e-15
6.3911e+12	3.3591e-14	2.8282e-15
6.4543e+12	4.4232e-14	3.6617e-15
6.5176e+12	4.0544e-14	3.6889e-15
6.5809e+12	3.0555e-14	3.1753e-15
6.6442e+12	3.458e-14	3.2319e-15
6.7074e+12	3.5726e-14	3.0706e-15
6.7707e+12	2.6305e-14	2.5124e-15
6.834e+12	2.7591e-14	2.7673e-15
6.8973e+12	3.8856e-14	3.5563e-15
6.9606e+12	4.5975e-14	3.8994e-15
7.0238e+12	5.6348e-14	4.2542e-15
7.0871e+12	6.7885e-14	4.7467e-15
7.1504e+12	6.5145e-14	4.6514e-15
7.2137e+12	6.2704e-14	4.5515e-15
7.2769e+12	7.6001e-14	5.095e-15
7.3402e+12	8.3158e-14	5.2383e-15
7.4035e+12	8.0385e-14	4.9151e-15
7.4668e+12	9.5453e-14	5.6021e-15
7.5301e+12	1.1514e-13	6.673e-15
7.5933e+12	1.0639e-13	6.2549e-15
7.6566e+12	9.34e-14	5.2429e-15
7.7199e+12	1.0523e-13	5.4299e-15
7.7832e+12	1.1234e-13	6.0029e-15
7.8464e+12	1.0149e-13	5.8791e-15
7.9097e+12	1.1137e-13	5.9443e-15
7.973e+12	1.4439e-13	6.6118e-15
8.0363e+12	1.5815e-13	6.943e-15
8.0996e+12	1.485e-13	6.7474e-15
8.1628e+12	1.3886e-13	6.4181e-15
8.2261e+12	1.2409e-13	5.6752e-15
8.2894e+12	9.9546e-14	4.5983e-15
8.3527e+12	8.5829e-14	4.1222e-15
8.4159e+12	8.8214e-14	4.4466e-15
8.4792e+12	9.1602e-14	4.7193e-15
8.5425e+12	9.3065e-14	4.4766e-15
8.6058e+12	9.3748e-14	4.0773e-15
8.6691e+12	8.6739e-14	3.9012e-15
8.7323e+12	7.4672e-14	3.8585e-15
8.7956e+12	6.5832e-14	3.6823e-15
8.8589e+12	5.8569e-14	3.4561e-15
8.9222e+12	5.3139e-14	3.4235e-15
8.9854e+12	5.3408e-14	3.3686e-15
9.0487e+12	5.2045e-14	3.0129e-15
9.112e+12	4.3994e-14	2.6973e-15
9.1753e+12	3.8593e-14	2.6778e-15
9.2386e+12	3.8398e-14	2.5373e-15
9.3018e+12	3.6265e-14	2.1454e-15
9.3651e+12	3.45e-14	2.0191e-15
9.4284e+12	3.5584e-14	2.2985e-15
9.4917e+12	3.3342e-14	2.5888e-15
9.5549e+12	3.1362e-14	2.6655e-15
9.6182e+12	3.6049e-14	2.4693e-15
9.6815e+12	3.6318e-14	2.0897e-15
9.7448e+12	2.7845e-14	1.9978e-15
9.8081e+12	2.7982e-14	2.3827e-15
9.8713e+12	3.8882e-14	2.7196e-15
9.9346e+12	4.3412e-14	2.7363e-15
9.9979e+12	4.4096e-14	2.7886e-15
1.0061e+13	5.1598e-14	3.0058e-15
1.0124e+13	5.3765e-14	3.2401e-15
1.0188e+13	4.4622e-14	3.5217e-15
1.0251e+13	4.3345e-14	3.702e-15
1.0314e+13	5.3526e-14	3.5666e-15
1.0378e+13	5.597e-14	3.5016e-15
1.0441e+13	4.9648e-14	3.8149e-15
1.0504e+13	4.861e-14	3.9576e-15
1.0567e+13	5.1944e-14	3.6256e-15
1.0631e+13	5.4645e-14	3.4826e-15
1.0694e+13	6.1315e-14	3.9487e-15
1.0757e+13	7.1839e-14	4.6126e-15
1.0821e+13	8.1436e-14	5.0576e-15
1.0884e+13	8.9876e-14	5.1312e-15
1.0947e+13	9.3699e-14	4.8495e-15
1.101e+13	9.2036e-14	4.7305e-15
1.1074e+13	9.7754e-14	5.2892e-15
1.1137e+13	1.1171e-13	6.0168e-15
1.12e+13	1.1173e-13	5.9766e-15
1.1263e+13	9.72e-14	5.2561e-15
1.1327e+13	9.7687e-14	4.8056e-15
1.139e+13	1.1535e-13	5.01e-15
1.1453e+13	1.1878e-13	5.2041e-15
1.1517e+13	1.0355e-13	4.7748e-15
1.158e+13	9.4978e-14	4.1906e-15
1.1643e+13	9.4697e-14	4.1753e-15
1.1706e+13	8.5253e-14	4.3363e-15
1.177e+13	7.4518e-14	3.9798e-15
1.1833e+13	8.2063e-14	3.6315e-15
1.1896e+13	9.7418e-14	3.9622e-15
1.196e+13	9.5233e-14	4.2522e-15
1.2023e+13	7.7767e-14	3.8057e-15
1.2086e+13	6.7994e-14	3.3854e-15
1.2149e+13	7.0737e-14	3.607e-15
1.2213e+13	7.0086e-14	3.7592e-15
1.2276e+13	6.1138e-14	3.3726e-15
1.2339e+13	5.7364e-14	3.0591e-15
1.2402e+13	6.4604e-14	3.1901e-15
1.2466e+13	7.0743e-14	3.3612e-15
1.2529e+13	6.5913e-14	3.3002e-15
1.2592e+13	5.61e-14	3.212e-15
1.2656e+13	5.313e-14	3.3171e-15
1.2719e+13	6.0519e-14	3.546e-15
1.2782e+13	6.9943e-14	3.6367e-15
1.2845e+13	7.0496e-14	3.5083e-15
1.2909e+13	6.2506e-14	3.361e-15
1.2972e+13	5.566e-14	3.2557e-15
1.3035e+13	5.3637e-14	3.0777e-15
1.3099e+13	5.3533e-14	2.9645e-15
1.3162e+13	5.6634e-14	3.0817e-15
1.3225e+13	6.3633e-14	3.2361e-15
1.3288e+13	6.7624e-14	3.3283e-15
1.3352e+13	6.5518e-14	3.5308e-15
1.3415e+13	6.2833e-14	3.6984e-15
1.3478e+13	6.0408e-14	3.5381e-15
1.3541e+13	5.4653e-14	3.256e-15
1.3605e+13	4.9971e-14	3.145e-15
1.3668e+13	5.1896e-14	3.1175e-15
1.3731e+13	5.5836e-14	3.1826e-15
1.3795e+13	5.7001e-14	3.416e-15
1.3858e+13	5.7498e-14	3.4464e-15
1.3921e+13	5.6543e-14	3.0689e-15
1.3984e+13	5.1461e-14	2.8236e-15
1.4048e+13	4.8127e-14	3.0365e-15
1.4111e+13	5.248e-14	3.2556e-15
1.4174e+13	5.778e-14	3.1865e-15
1.4238e+13	5.5858e-14	3.0659e-15
1.4301e+13	5.1484e-14	3.0198e-15
1.4364e+13	5.254e-14	3.0134e-15
1.4427e+13	5.5699e-14	3.1257e-15
1.4491e+13	5.3997e-14	3.2878e-15
1.4554e+13	5.1148e-14	3.3058e-15
1.4617e+13	5.5001e-14	3.2747e-15
1.468e+13	6.1711e-14	3.3723e-15
1.4744e+13	6.279e-14	3.4657e-15
1.4807e+13	6.2355e-14	3.4008e-15
1.487e+13	6.6644e-14	3.3025e-15
1.4934e+13	6.7014e-14	3.3215e-15
1.4997e+13	5.8425e-14	3.4169e-15
1.506e+13	5.5193e-14	3.4636e-15
1.5123e+13	6.2631e-14	3.4155e-15
1.5187e+13	6.486e-14	3.3805e-15
1.525e+13	6.1137e-14	3.4955e-15
1.5313e+13	6.8544e-14	3.7081e-15
1.5377e+13	7.9424e-14	3.8585e-15
1.544e+13	7.3376e-14	3.9317e-15
1.5503e+13	6.4155e-14	3.9894e-15
1.5566e+13	7.2131e-14	3.9393e-15
1.563e+13	7.8783e-14	3.6702e-15
1.5693e+13	6.9026e-14	3.4195e-15
1.5756e+13	6.7793e-14	3.5875e-15
1.5819e+13	8.3143e-14	3.9752e-15
1.5883e+13	8.2435e-14	3.8738e-15
1.5946e+13	6.071e-14	3.354e-15
1.6009e+13	5.2907e-14	3.3572e-15
1.6073e+13	6.375e-14	3.9387e-15
1.6136e+13	6.6519e-14	4.0818e-15
1.6199e+13	6.3e-14	3.7205e-15
1.6262e+13	7.1656e-14	3.7744e-15
1.6326e+13	8.3445e-14	4.1276e-15
1.6389e+13	8.3809e-14	4.0081e-15
1.6452e+13	7.8578e-14	3.7401e-15
1.6516e+13	7.0465e-14	3.827e-15
1.6579e+13	5.703e-14	3.7384e-15
1.6642e+13	5.2045e-14	3.3244e-15
1.6705e+13	6.3415e-14	3.3505e-15
1.6769e+13	7.3073e-14	3.8286e-15
1.6832e+13	7.1483e-14	4.0593e-15
1.6895e+13	7.0714e-14	4.0173e-15
1.6958e+13	6.9993e-14	3.8664e-15
1.7022e+13	5.9354e-14	3.4459e-15
1.7085e+13	4.9496e-14	3.1519e-15
1.7148e+13	4.9937e-14	3.4073e-15
1.7212e+13	4.7676e-14	3.6032e-15
1.7275e+13	4.2259e-14	3.4317e-15
1.7338e+13	5.1692e-14	3.6069e-15
1.7401e+13	6.6701e-14	4.0066e-15
1.7465e+13	6.0833e-14	3.6728e-15
1.7528e+13	4.275e-14	2.9127e-15
1.7591e+13	3.7335e-14	2.658e-15
1.7655e+13	3.8957e-14	2.6932e-15
1.7718e+13	3.5114e-14	2.7085e-15
1.7781e+13	3.6001e-14	3.11e-15
1.7844e+13	4.4876e-14	3.6186e-15
1.7908e+13	4.6489e-14	3.5011e-15
1.7971e+13	3.9693e-14	3.0973e-15
1.8034e+13	3.614e-14	2.9742e-15
1.8097e+13	3.3656e-14	2.8496e-15
1.8161e+13	2.7911e-14	2.6789e-15
1.8224e+13	2.7267e-14	2.833e-15
1.8287e+13	3.2776e-14	2.9722e-15
1.8351e+13	3.3936e-14	2.72e-15
1.8414e+13	3.0577e-14	2.5987e-15
1.8477e+13	2.9145e-14	2.8892e-15
1.854e+13	2.6658e-14	3.079e-15
1.8604e+13	2.1358e-14	2.9664e-15
1.8667e+13	2.0155e-14	2.7786e-15
1.873e+13	2.3643e-14	2.5944e-15
1.8794e+13	2.4982e-14	2.625e-15
1.8857e+13	2.3208e-14	3.0295e-15
1.892e+13	2.089e-14	3.3334e-15
1.8983e+13	1.8315e-14	3.1828e-15
1.9047e+13	1.7498e-14	2.9524e-15
1.911e+13	1.8684e-14	2.8591e-15
1.9173e+13	1.7019e-14	2.7256e-15
1.9236e+13	1.3661e-14	2.6823e-15
1.93e+13	1.5545e-14	2.8449e-15
1.9363e+13	1.969e-14	2.9021e-15
1.9426e+13	1.8145e-14	2.7804e-15
1.949e+13	1.4206e-14	2.7345e-15
1.9553e+13	1.3711e-14	2.7778e-15
1.9616e+13	1.3163e-14	2.8879e-15
1.9679e+13	1.1108e-14	3.098e-15
1.9743e+13	1.2649e-14	3.1245e-15
1.9806e+13	1.6366e-14	2.9034e-15
1.9869e+13	1.6259e-14	2.9212e-15
1.9933e+13	1.4165e-14	3.2062e-15
1.9996e+13	1.4353e-14	3.2776e-15
2.0059e+13	1.4952e-14	3.2368e-15
2.0122e+13	1.4189e-14	3.3758e-15
2.0186e+13	1.367e-14	3.4374e-15
2.0249e+13	1.3297e-14	3.4023e-15
2.0312e+13	1.2237e-14	3.5563e-15
2.0375e+13	1.1287e-14	3.6093e-15
2.0439e+13	1.0265e-14	3.4094e-15
2.0502e+13	9.139e-15	3.4602e-15
2.0565e+13	9.4143e-15	3.5972e-15
2.0629e+13	9.8483e-15	3.294e-15
2.0692e+13	8.2519e-15	3.186e-15
2.0755e+13	7.3251e-15	3.6704e-15
2.0818e+13	8.9407e-15	3.6866e-15
2.0882e+13	9.0204e-15	3.1328e-15
2.0945e+13	6.6588e-15	3.3277e-15
2.1008e+13	6.6939e-15	4.0547e-15
2.1072e+13	8.9073e-15	4.1186e-15
2.1135e+13	8.8619e-15	4.0417e-15
2.1198e+13	7.8376e-15	4.4283e-15
2.1261e+13	8.6215e-15	4.3499e-15
2.1325e+13	8.7157e-15	3.8825e-15
2.1388e+13	7.102e-15	4.1756e-15
2.1451e+13	6.9168e-15	4.5673e-15
2.1514e+13	7.8404e-15	4.1388e-15
2.1578e+13	7.2172e-15	4.1674e-15
2.1641e+13	6.3718e-15	5.1585e-15
2.1704e+13	6.7548e-15	5.3852e-15
2.1768e+13	6.5351e-15	4.6319e-15
2.1831e+13	5.8061e-15	4.4664e-15
2.1894e+13	6.6231e-15	4.7748e-15
2.1957e+13	7.7574e-15	4.7014e-15
2.2021e+13	7.1499e-15	4.8457e-15
2.2084e+13	6.0889e-15	5.2752e-15
2.2147e+13	5.977e-15	5.0971e-15
2.2211e+13	6.1121e-15	4.9969e-15
2.2274e+13	6.2472e-15	5.896e-15
2.2337e+13	6.5835e-15	6.5107e-15
2.24e+13	6.3927e-15	6.0067e-15
2.2464e+13	5.5546e-15	5.76e-15
2.2527e+13	5.0742e-15	6.2224e-15
