#Error on normalization	O = 2.854 %	H = -1.075 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	2.3747e-15	1.1897e-16
6.8228e+10	1.3944e-15	8.621e-17
1.3646e+11	-7.3634e-16	1.2105e-17
2.0469e+11	-2.2517e-15	-4.9423e-17
2.7291e+11	-1.8813e-15	-5.6095e-17
3.4114e+11	1.007e-16	-9.015e-18
4.0937e+11	2.0915e-15	4.9878e-17
4.776e+11	2.471e-15	7.2227e-17
5.4583e+11	9.3926e-16	4.2013e-17
6.1406e+11	-1.2203e-15	-1.2245e-17
6.8228e+11	-2.1814e-15	-4.146e-17
7.5051e+11	-1.0799e-15	-1.6704e-17
8.1874e+11	1.2512e-15	4.6428e-17
8.8697e+11	2.9381e-15	1.0001e-16
9.552e+11	2.5985e-15	1.0313e-16
1.0234e+12	5.0236e-16	5.6443e-17
1.0917e+12	-1.6075e-15	3.0027e-18
1.1599e+12	-1.9227e-15	-6.5765e-18
1.2281e+12	-7.1742e-17	4.3213e-17
1.2963e+12	2.5265e-15	1.1789e-16
1.3646e+12	3.791e-15	1.6008e-16
1.4328e+12	2.704e-15	1.3819e-16
1.501e+12	2.1714e-16	7.6465e-17
1.5693e+12	-1.453e-15	3.9075e-17
1.6375e+12	-6.3308e-16	7.7869e-17
1.7057e+12	2.3522e-15	1.8515e-16
1.7739e+12	5.3172e-15	2.9277e-16
1.8422e+12	5.9329e-15	3.2342e-16
1.9104e+12	3.6931e-15	2.5635e-16
1.9786e+12	5.0284e-16	1.5278e-16
2.0469e+12	-7.1817e-16	1.1424e-16
2.1151e+12	1.5823e-15	2.0058e-16
2.1833e+12	6.1213e-15	3.7227e-16
2.2515e+12	9.5565e-15	5.1066e-16
2.3198e+12	9.1291e-15	5.1251e-16
2.388e+12	5.2436e-15	3.9259e-16
2.4562e+12	1.8956e-15	3.1071e-16
2.5244e+12	4.3233e-15	4.8648e-16
2.5927e+12	1.5329e-14	1.0472e-15
2.6609e+12	3.2846e-14	1.912e-15
2.7291e+12	5.059e-14	2.8009e-15
2.7974e+12	6.1538e-14	3.3767e-15
2.8656e+12	6.1948e-14	3.4328e-15
2.9338e+12	5.3255e-14	3.0052e-15
3.002e+12	4.067e-14	2.3347e-15
3.0703e+12	2.9646e-14	1.7103e-15
3.1385e+12	2.278e-14	1.3051e-15
3.2067e+12	1.9247e-14	1.1172e-15
3.275e+12	1.6839e-14	1.0446e-15
3.3432e+12	1.4703e-14	1.0201e-15
3.4114e+12	1.4425e-14	1.09e-15
3.4796e+12	1.8564e-14	1.3671e-15
3.5479e+12	2.7868e-14	1.8989e-15
3.6161e+12	3.9621e-14	2.5653e-15
3.6843e+12	4.8789e-14	3.1088e-15
3.7526e+12	5.1438e-14	3.2979e-15
3.8208e+12	4.7951e-14	3.1085e-15
3.889e+12	4.3398e-14	2.7796e-15
3.9572e+12	4.4379e-14	2.675e-15
4.0255e+12	5.4249e-14	3.0296e-15
4.0937e+12	7.0099e-14	3.7564e-15
4.1619e+12	8.3876e-14	4.4643e-15
4.2302e+12	8.7275e-14	4.6986e-15
4.2984e+12	7.7318e-14	4.2544e-15
4.3666e+12	5.8889e-14	3.3474e-15
4.4348e+12	4.2364e-14	2.5154e-15
4.5031e+12	3.7686e-14	2.3001e-15
4.5713e+12	4.8614e-14	2.9137e-15
4.6395e+12	7.0741e-14	4.1088e-15
4.7078e+12	9.4442e-14	5.3382e-15
4.776e+12	1.1071e-13	6.0949e-15
4.8442e+12	1.1617e-13	6.2115e-15
4.9124e+12	1.142e-13	5.9269e-15
4.9807e+12	1.119e-13	5.6926e-15
5.0489e+12	1.1514e-13	5.8619e-15
5.1171e+12	1.2501e-13	6.4706e-15
5.1854e+12	1.3769e-13	7.2434e-15
5.2536e+12	1.4744e-13	7.7987e-15
5.3218e+12	1.5034e-13	7.8985e-15
5.39e+12	1.4645e-13	7.5768e-15
5.4583e+12	1.3911e-13	7.0776e-15
5.5265e+12	1.3239e-13	6.6703e-15
5.5947e+12	1.2848e-13	6.4784e-15
5.663e+12	1.2674e-13	6.4309e-15
5.7312e+12	1.2468e-13	6.3462e-15
5.7994e+12	1.1979e-13	6.0699e-15
5.8676e+12	1.111e-13	5.5673e-15
5.9359e+12	9.9392e-14	4.9212e-15
6.0041e+12	8.6487e-14	4.2614e-15
6.0723e+12	7.4226e-14	3.6911e-15
6.1406e+12	6.3943e-14	3.2594e-15
6.2088e+12	5.6478e-14	2.98e-15
6.277e+12	5.2372e-14	2.8604e-15
6.3452e+12	5.1809e-14	2.9049e-15
6.4135e+12	5.4276e-14	3.091e-15
6.4817e+12	5.8327e-14	3.3479e-15
6.5499e+12	6.1859e-14	3.5687e-15
6.6181e+12	6.2961e-14	3.6565e-15
6.6864e+12	6.0887e-14	3.5769e-15
6.7546e+12	5.6542e-14	3.3795e-15
6.8228e+12	5.2111e-14	3.1734e-15
