#Error on normalization	O = 1.037 %	H = -0.134 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	5.6552e-16	1.5052e-16
3.9411e+10	3.3267e-16	1.5264e-16
7.8823e+10	-1.7021e-16	1.591e-16
1.1823e+11	-5.1898e-16	1.7004e-16
1.5765e+11	-4.1393e-16	1.8512e-16
1.9706e+11	7.0298e-17	2.0301e-16
2.3647e+11	5.458e-16	2.2103e-16
2.7588e+11	6.3232e-16	2.357e-16
3.1529e+11	2.7158e-16	2.4422e-16
3.547e+11	-2.2598e-16	2.4649e-16
3.9411e+11	-4.401e-16	2.4615e-16
4.3353e+11	-1.8943e-16	2.4946e-16
4.7294e+11	3.1972e-16	2.6176e-16
5.1235e+11	6.6741e-16	2.8322e-16
5.5176e+11	5.7069e-16	3.0683e-16
5.9117e+11	1.1834e-16	3.2072e-16
6.3058e+11	-3.0527e-16	3.1467e-16
6.6999e+11	-3.4226e-16	2.8741e-16
7.0941e+11	4.044e-17	2.4963e-16
7.4882e+11	5.2592e-16	2.1986e-16
7.8823e+11	7.1516e-16	2.1436e-16
8.2764e+11	4.6291e-16	2.3698e-16
8.6705e+11	-6.0483e-19	2.7575e-16
9.0646e+11	-2.6439e-16	3.0939e-16
9.4587e+11	-8.4252e-17	3.2044e-16
9.8529e+11	4.0917e-16	3.0662e-16
1.0247e+12	8.1815e-16	2.8251e-16
1.0641e+12	8.1251e-16	2.6965e-16
1.1035e+12	4.1069e-16	2.8124e-16
1.1429e+12	-3.0665e-17	3.1213e-16
1.1823e+12	-1.1285e-16	3.4158e-16
1.2218e+12	2.687e-16	3.478e-16
1.2612e+12	8.3034e-16	3.2438e-16
1.3006e+12	1.1299e-15	2.8673e-16
1.34e+12	9.3148e-16	2.6309e-16
1.3794e+12	4.0255e-16	2.7546e-16
1.4188e+12	-2.2553e-17	3.2345e-16
1.4582e+12	1.9124e-19	3.8276e-16
1.4976e+12	4.4251e-16	4.1994e-16
1.537e+12	9.3192e-16	4.1386e-16
1.5765e+12	1.0658e-15	3.6907e-16
1.6159e+12	7.4896e-16	3.122e-16
1.6553e+12	2.7221e-16	2.7401e-16
1.6947e+12	6.6766e-17	2.7002e-16
1.7341e+12	3.4073e-16	2.9299e-16
1.7735e+12	9.0297e-16	3.2149e-16
1.8129e+12	1.3222e-15	3.3708e-16
1.8523e+12	1.287e-15	3.3692e-16
1.8917e+12	8.6335e-16	3.3269e-16
1.9312e+12	4.3373e-16	3.381e-16
1.9706e+12	3.7004e-16	3.5573e-16
2.01e+12	7.2028e-16	3.7422e-16
2.0494e+12	1.1753e-15	3.7802e-16
2.0888e+12	1.3436e-15	3.6146e-16
2.1282e+12	1.0973e-15	3.3545e-16
2.1676e+12	6.8909e-16	3.2074e-16
2.207e+12	5.3472e-16	3.3263e-16
2.2465e+12	8.461e-16	3.6912e-16
2.2859e+12	1.4332e-15	4.1185e-16
2.3253e+12	1.8549e-15	4.3922e-16
2.3647e+12	1.7966e-15	4.4161e-16
2.4041e+12	1.3517e-15	4.2683e-16
2.4435e+12	9.5289e-16	4.1225e-16
2.4829e+12	1.0007e-15	4.1037e-16
2.5223e+12	1.5029e-15	4.1999e-16
2.5617e+12	2.0467e-15	4.2984e-16
2.6012e+12	2.1465e-15	4.3103e-16
2.6406e+12	1.6841e-15	4.2701e-16
2.68e+12	1.0549e-15	4.3179e-16
2.7194e+12	8.7013e-16	4.5744e-16
2.7588e+12	1.4427e-15	5.0155e-16
2.7982e+12	2.4897e-15	5.4616e-16
2.8376e+12	3.3251e-15	5.7041e-16
2.877e+12	3.4097e-15	5.6713e-16
2.9164e+12	2.8053e-15	5.4918e-16
2.9559e+12	2.1377e-15	5.3924e-16
2.9953e+12	2.0764e-15	5.506e-16
3.0347e+12	2.7656e-15	5.7555e-16
3.0741e+12	3.7089e-15	5.9263e-16
3.1135e+12	4.2437e-15	5.8848e-16
3.1529e+12	4.2085e-15	5.7558e-16
3.1923e+12	4.1854e-15	5.8783e-16
3.2317e+12	5.0128e-15	6.5272e-16
3.2712e+12	6.9073e-15	7.604e-16
3.3106e+12	8.9758e-15	8.584e-16
3.35e+12	9.7198e-15	8.8562e-16
3.3894e+12	8.3701e-15	8.2943e-16
3.4288e+12	6.1125e-15	7.6551e-16
3.4682e+12	6.1067e-15	8.4281e-16
3.5076e+12	1.192e-14	1.2082e-15
3.547e+12	2.5144e-14	1.9083e-15
3.5864e+12	4.3737e-14	2.8287e-15
3.6259e+12	6.2358e-14	3.7179e-15
3.6653e+12	7.4763e-14	4.2932e-15
3.7047e+12	7.6961e-14	4.3751e-15
3.7441e+12	6.9241e-14	3.9755e-15
3.7835e+12	5.5834e-14	3.2876e-15
3.8229e+12	4.2453e-14	2.5846e-15
3.8623e+12	3.3273e-14	2.0846e-15
3.9017e+12	2.9177e-14	1.8592e-15
3.9411e+12	2.8134e-14	1.8301e-15
3.9806e+12	2.7199e-14	1.8465e-15
4.02e+12	2.4591e-14	1.786e-15
4.0594e+12	2.0539e-14	1.6181e-15
4.0988e+12	1.6546e-14	1.3989e-15
4.1382e+12	1.3923e-14	1.2131e-15
4.1776e+12	1.2766e-14	1.1102e-15
4.217e+12	1.2107e-14	1.0784e-15
4.2564e+12	1.0912e-14	1.066e-15
4.2958e+12	9.0255e-15	1.0272e-15
4.3353e+12	7.2633e-15	9.5567e-16
4.3747e+12	6.638e-15	8.82e-16
4.4141e+12	7.4124e-15	8.4297e-16
4.4535e+12	8.7991e-15	8.4995e-16
4.4929e+12	9.5697e-15	8.8186e-16
4.5323e+12	9.079e-15	9.0667e-16
4.5717e+12	7.8622e-15	9.1191e-16
4.6111e+12	7.2984e-15	9.1791e-16
4.6506e+12	8.5715e-15	9.6204e-16
4.69e+12	1.1721e-14	1.0658e-15
4.7294e+12	1.5516e-14	1.2115e-15
4.7688e+12	1.8277e-14	1.349e-15
4.8082e+12	1.9044e-14	1.43e-15
4.8476e+12	1.8254e-14	1.4461e-15
4.887e+12	1.745e-14	1.4409e-15
4.9264e+12	1.825e-14	1.4856e-15
4.9658e+12	2.1314e-14	1.6331e-15
5.0053e+12	2.6017e-14	1.8816e-15
5.0447e+12	3.1005e-14	2.176e-15
5.0841e+12	3.5207e-14	2.448e-15
5.1235e+12	3.8597e-14	2.6666e-15
5.1629e+12	4.2218e-14	2.8648e-15
5.2023e+12	4.7487e-14	3.1188e-15
5.2417e+12	5.5216e-14	3.4912e-15
5.2811e+12	6.4909e-14	3.9722e-15
5.3205e+12	7.4693e-14	4.4613e-15
5.36e+12	8.1885e-14	4.8028e-15
5.3994e+12	8.3954e-14	4.8611e-15
5.4388e+12	7.9517e-14	4.5899e-15
5.4782e+12	6.9003e-14	4.0586e-15
5.5176e+12	5.4724e-14	3.4188e-15
5.557e+12	4.0211e-14	2.8339e-15
5.5964e+12	2.8979e-14	2.4092e-15
5.6358e+12	2.3174e-14	2.1613e-15
5.6752e+12	2.2718e-14	2.037e-15
5.7147e+12	2.5464e-14	1.9625e-15
5.7541e+12	2.8381e-14	1.892e-15
5.7935e+12	2.9192e-14	1.8279e-15
5.8329e+12	2.7561e-14	1.8079e-15
5.8723e+12	2.5143e-14	1.8736e-15
5.9117e+12	2.4455e-14	2.0423e-15
5.9511e+12	2.7263e-14	2.2983e-15
5.9905e+12	3.3513e-14	2.6023e-15
6.03e+12	4.1442e-14	2.9116e-15
6.0694e+12	4.8789e-14	3.1973e-15
6.1088e+12	5.4271e-14	3.4528e-15
6.1482e+12	5.8354e-14	3.6959e-15
6.1876e+12	6.285e-14	3.9629e-15
6.227e+12	6.963e-14	4.2969e-15
6.2664e+12	7.9313e-14	4.7282e-15
6.3058e+12	9.0752e-14	5.2516e-15
6.3452e+12	1.0157e-13	5.8118e-15
6.3847e+12	1.0939e-13	6.3099e-15
6.4241e+12	1.1292e-13	6.6383e-15
6.4635e+12	1.1247e-13	6.7313e-15
6.5029e+12	1.0965e-13	6.607e-15
6.5423e+12	1.0663e-13	6.3726e-15
6.5817e+12	1.0536e-13	6.1823e-15
6.6211e+12	1.0708e-13	6.1653e-15
6.6605e+12	1.1201e-13	6.3597e-15
6.6999e+12	1.1933e-13	6.6896e-15
6.7394e+12	1.2724e-13	7.0009e-15
6.7788e+12	1.3341e-13	7.1372e-15
6.8182e+12	1.3568e-13	7.0164e-15
6.8576e+12	1.3294e-13	6.6661e-15
6.897e+12	1.2578e-13	6.204e-15
6.9364e+12	1.1636e-13	5.7756e-15
6.9758e+12	1.0763e-13	5.4861e-15
7.0152e+12	1.0202e-13	5.361e-15
7.0547e+12	1.0047e-13	5.3516e-15
7.0941e+12	1.0213e-13	5.3765e-15
7.1335e+12	1.0522e-13	5.3731e-15
7.1729e+12	1.0823e-13	5.3332e-15
7.2123e+12	1.1095e-13	5.3045e-15
7.2517e+12	1.145e-13	5.3602e-15
7.2911e+12	1.203e-13	5.5494e-15
7.3305e+12	1.2855e-13	5.852e-15
7.3699e+12	1.3714e-13	6.162e-15
7.4094e+12	1.4191e-13	6.313e-15
7.4488e+12	1.3837e-13	6.1448e-15
7.4882e+12	1.2422e-13	5.5855e-15
7.5276e+12	1.0124e-13	4.71e-15
7.567e+12	7.5459e-14	3.7366e-15
7.6064e+12	5.4961e-14	2.951e-15
7.6458e+12	4.6337e-14	2.583e-15
7.6852e+12	5.1359e-14	2.697e-15
7.7246e+12	6.5819e-14	3.1547e-15
7.7641e+12	8.1361e-14	3.6793e-15
7.8035e+12	8.9537e-14	3.9891e-15
7.8429e+12	8.5995e-14	3.9335e-15
7.8823e+12	7.2498e-14	3.5542e-15
7.9217e+12	5.5618e-14	3.0429e-15
7.9611e+12	4.2851e-14	2.6218e-15
8.0005e+12	3.8457e-14	2.4224e-15
8.0399e+12	4.144e-14	2.4307e-15
8.0793e+12	4.6787e-14	2.5247e-15
8.1188e+12	4.8992e-14	2.5681e-15
8.1582e+12	4.5545e-14	2.4955e-15
8.1976e+12	3.8172e-14	2.3369e-15
8.237e+12	3.1196e-14	2.1754e-15
8.2764e+12	2.8352e-14	2.0785e-15
8.3158e+12	3.0302e-14	2.0554e-15
8.3552e+12	3.4519e-14	2.0664e-15
8.3946e+12	3.7413e-14	2.0686e-15
8.4341e+12	3.704e-14	2.057e-15
8.4735e+12	3.4399e-14	2.0678e-15
8.5129e+12	3.2476e-14	2.1441e-15
8.5523e+12	3.3874e-14	2.2966e-15
8.5917e+12	3.8873e-14	2.4924e-15
8.6311e+12	4.5309e-14	2.6795e-15
8.6705e+12	5.0257e-14	2.8247e-15
8.7099e+12	5.2112e-14	2.9309e-15
8.7493e+12	5.1489e-14	3.0188e-15
8.7888e+12	5.0367e-14	3.092e-15
8.8282e+12	5.0311e-14	3.1205e-15
8.8676e+12	5.1286e-14	3.0647e-15
8.907e+12	5.1999e-14	2.9238e-15
8.9464e+12	5.1359e-14	2.7662e-15
8.9858e+12	4.9716e-14	2.7058e-15
9.0252e+12	4.8722e-14	2.8284e-15
9.0646e+12	4.9879e-14	3.1194e-15
9.104e+12	5.3024e-14	3.4505e-15
9.1435e+12	5.6175e-14	3.651e-15
9.1829e+12	5.705e-14	3.622e-15
9.2223e+12	5.5124e-14	3.4165e-15
9.2617e+12	5.2461e-14	3.2183e-15
9.3011e+12	5.2405e-14	3.2258e-15
9.3405e+12	5.6948e-14	3.514e-15
9.3799e+12	6.4836e-14	3.975e-15
9.4193e+12	7.2139e-14	4.388e-15
9.4587e+12	7.5175e-14	4.5781e-15
9.4982e+12	7.3739e-14	4.5536e-15
9.5376e+12	7.2044e-14	4.5188e-15
9.577e+12	7.625e-14	4.7406e-15
9.6164e+12	9.0011e-14	5.3509e-15
9.6558e+12	1.1115e-13	6.2239e-15
9.6952e+12	1.3211e-13	7.0213e-15
9.7346e+12	1.4425e-13	7.3912e-15
9.774e+12	1.4328e-13	7.1942e-15
9.8135e+12	1.3221e-13	6.6062e-15
9.8529e+12	1.195e-13	6.0208e-15
9.8923e+12	1.1364e-13	5.8085e-15
9.9317e+12	1.1776e-13	6.0847e-15
9.9711e+12	1.2777e-13	6.6384e-15
1.0011e+13	1.3545e-13	7.0695e-15
1.005e+13	1.3413e-13	7.0445e-15
1.0089e+13	1.2313e-13	6.5069e-15
1.0129e+13	1.0803e-13	5.7085e-15
1.0168e+13	9.674e-14	5.047e-15
1.0208e+13	9.4283e-14	4.8216e-15
1.0247e+13	9.9859e-14	5.0628e-15
1.0286e+13	1.0798e-13	5.5394e-15
1.0326e+13	1.1254e-13	5.9217e-15
1.0365e+13	1.1077e-13	5.9866e-15
1.0405e+13	1.0444e-13	5.7294e-15
1.0444e+13	9.7734e-14	5.3249e-15
1.0483e+13	9.3867e-14	4.9828e-15
1.0523e+13	9.2948e-14	4.8081e-15
1.0562e+13	9.2556e-14	4.7592e-15
1.0602e+13	9.0259e-14	4.7166e-15
1.0641e+13	8.5923e-14	4.5989e-15
1.0681e+13	8.1962e-14	4.4312e-15
1.072e+13	8.1444e-14	4.3208e-15
1.0759e+13	8.5601e-14	4.3631e-15
1.0799e+13	9.2687e-14	4.5567e-15
1.0838e+13	9.9017e-14	4.791e-15
1.0878e+13	1.0133e-13	4.9161e-15
1.0917e+13	9.8704e-14	4.8414e-15
1.0956e+13	9.2776e-14	4.592e-15
1.0996e+13	8.627e-14	4.2849e-15
1.1035e+13	8.12e-14	4.048e-15
1.1075e+13	7.8021e-14	3.9417e-15
1.1114e+13	7.6152e-14	3.9382e-15
1.1153e+13	7.5093e-14	3.9626e-15
1.1193e+13	7.5026e-14	3.958e-15
1.1232e+13	7.6367e-14	3.9211e-15
1.1272e+13	7.8819e-14	3.8851e-15
1.1311e+13	8.0947e-14	3.8715e-15
1.135e+13	8.0882e-14	3.8574e-15
1.139e+13	7.7713e-14	3.7887e-15
1.1429e+13	7.2414e-14	3.63e-15
1.1469e+13	6.741e-14	3.4093e-15
1.1508e+13	6.4945e-14	3.2152e-15
1.1548e+13	6.5415e-14	3.1433e-15
1.1587e+13	6.7003e-14	3.2285e-15
1.1626e+13	6.699e-14	3.4142e-15
1.1666e+13	6.3825e-14	3.5849e-15
1.1705e+13	5.8401e-14	3.64e-15
1.1745e+13	5.3516e-14	3.557e-15
1.1784e+13	5.1853e-14	3.3984e-15
1.1823e+13	5.3981e-14	3.2605e-15
1.1863e+13	5.7874e-14	3.2039e-15
1.1902e+13	6.0373e-14	3.2191e-15
1.1942e+13	5.9514e-14	3.2507e-15
1.1981e+13	5.6004e-14	3.2574e-15
1.202e+13	5.2731e-14	3.2546e-15
1.206e+13	5.2644e-14	3.3036e-15
1.2099e+13	5.6577e-14	3.4534e-15
1.2139e+13	6.2606e-14	3.6834e-15
1.2178e+13	6.7418e-14	3.8981e-15
1.2218e+13	6.8674e-14	3.9868e-15
1.2257e+13	6.6643e-14	3.9067e-15
1.2296e+13	6.3913e-14	3.7271e-15
1.2336e+13	6.3442e-14	3.5942e-15
1.2375e+13	6.6372e-14	3.6339e-15
1.2415e+13	7.1228e-14	3.8606e-15
1.2454e+13	7.5019e-14	4.1587e-15
1.2493e+13	7.5431e-14	4.3549e-15
1.2533e+13	7.2465e-14	4.3352e-15
1.2572e+13	6.837e-14	4.1233e-15
1.2612e+13	6.5945e-14	3.8659e-15
1.2651e+13	6.6493e-14	3.7334e-15
1.269e+13	6.8927e-14	3.8049e-15
1.273e+13	7.0671e-14	4.018e-15
1.2769e+13	6.9686e-14	4.2169e-15
1.2809e+13	6.6131e-14	4.2633e-15
1.2848e+13	6.2434e-14	4.1289e-15
1.2888e+13	6.1668e-14	3.9072e-15
1.2927e+13	6.5324e-14	3.7392e-15
1.2966e+13	7.2048e-14	3.7115e-15
1.3006e+13	7.8235e-14	3.8009e-15
1.3045e+13	8.0184e-14	3.9042e-15
1.3085e+13	7.6433e-14	3.9262e-15
1.3124e+13	6.8777e-14	3.857e-15
1.3163e+13	6.1299e-14	3.7812e-15
1.3203e+13	5.8005e-14	3.8122e-15
1.3242e+13	6.0512e-14	4.0026e-15
1.3282e+13	6.7199e-14	4.2983e-15
1.3321e+13	7.4297e-14	4.5698e-15
1.336e+13	7.8213e-14	4.6999e-15
1.34e+13	7.7629e-14	4.6615e-15
1.3439e+13	7.4133e-14	4.5327e-15
1.3479e+13	7.1045e-14	4.439e-15
1.3518e+13	7.1241e-14	4.4658e-15
1.3558e+13	7.5348e-14	4.6027e-15
1.3597e+13	8.1413e-14	4.7573e-15
1.3636e+13	8.6194e-14	4.823e-15
1.3676e+13	8.7206e-14	4.7525e-15
1.3715e+13	8.421e-14	4.586e-15
1.3755e+13	7.9238e-14	4.42e-15
1.3794e+13	7.5215e-14	4.3442e-15
1.3833e+13	7.4132e-14	4.3915e-15
1.3873e+13	7.5981e-14	4.5322e-15
1.3912e+13	7.9071e-14	4.7081e-15
1.3952e+13	8.1428e-14	4.875e-15
1.3991e+13	8.2211e-14	5.023e-15
1.403e+13	8.2149e-14	5.1638e-15
1.407e+13	8.2735e-14	5.3019e-15
1.4109e+13	8.483e-14	5.4181e-15
1.4149e+13	8.7782e-14	5.4773e-15
1.4188e+13	8.9785e-14	5.4561e-15
1.4228e+13	8.9263e-14	5.3649e-15
1.4267e+13	8.6263e-14	5.2473e-15
1.4306e+13	8.2746e-14	5.155e-15
1.4346e+13	8.141e-14	5.1144e-15
1.4385e+13	8.3742e-14	5.1094e-15
1.4425e+13	8.8674e-14	5.0901e-15
1.4464e+13	9.2863e-14	5.0039e-15
1.4503e+13	9.2621e-14	4.8297e-15
1.4543e+13	8.6319e-14	4.5954e-15
1.4582e+13	7.5725e-14	4.3696e-15
1.4622e+13	6.53e-14	4.2307e-15
1.4661e+13	5.9779e-14	4.2285e-15
1.47e+13	6.1464e-14	4.3556e-15
1.474e+13	6.8857e-14	4.5436e-15
1.4779e+13	7.747e-14	4.6877e-15
1.4819e+13	8.2313e-14	4.6936e-15
1.4858e+13	8.0606e-14	4.5255e-15
1.4898e+13	7.3168e-14	4.2322e-15
1.4937e+13	6.3776e-14	3.9327e-15
1.4976e+13	5.7e-14	3.7639e-15
1.5016e+13	5.5777e-14	3.8122e-15
1.5055e+13	6.006e-14	4.066e-15
1.5095e+13	6.7113e-14	4.4164e-15
1.5134e+13	7.3111e-14	4.7091e-15
1.5173e+13	7.5086e-14	4.8198e-15
1.5213e+13	7.2197e-14	4.712e-15
1.5252e+13	6.5808e-14	4.4467e-15
1.5292e+13	5.8512e-14	4.1393e-15
1.5331e+13	5.2725e-14	3.8956e-15
1.537e+13	4.96e-14	3.7625e-15
1.541e+13	4.8732e-14	3.7217e-15
1.5449e+13	4.8705e-14	3.721e-15
1.5489e+13	4.8083e-14	3.7168e-15
1.5528e+13	4.6273e-14	3.698e-15
1.5568e+13	4.3777e-14	3.6796e-15
1.5607e+13	4.1737e-14	3.677e-15
1.5646e+13	4.1075e-14	3.6843e-15
1.5686e+13	4.1811e-14	3.6738e-15
1.5725e+13	4.3012e-14	3.6159e-15
1.5765e+13	4.3438e-14	3.5035e-15
1.5804e+13	4.2457e-14	3.362e-15
1.5843e+13	4.059e-14	3.2392e-15
1.5883e+13	3.9239e-14	3.1823e-15
1.5922e+13	3.9712e-14	3.2148e-15
1.5962e+13	4.2155e-14	3.3259e-15
1.6001e+13	4.5166e-14	3.4734e-15
1.604e+13	4.6431e-14	3.5971e-15
1.608e+13	4.4082e-14	3.638e-15
1.6119e+13	3.7934e-14	3.5602e-15
1.6159e+13	2.9791e-14	3.37e-15
1.6198e+13	2.2589e-14	3.1226e-15
1.6238e+13	1.8855e-14	2.9078e-15
1.6277e+13	1.9429e-14	2.8137e-15
1.6316e+13	2.3164e-14	2.8815e-15
1.6356e+13	2.7719e-14	3.077e-15
1.6395e+13	3.0873e-14	3.3013e-15
1.6435e+13	3.1538e-14	3.4401e-15
1.6474e+13	2.9961e-14	3.4255e-15
1.6513e+13	2.7174e-14	3.2736e-15
1.6553e+13	2.4224e-14	3.0707e-15
1.6592e+13	2.1695e-14	2.9168e-15
1.6632e+13	1.9741e-14	2.8628e-15
1.6671e+13	1.8374e-14	2.8842e-15
1.671e+13	1.7668e-14	2.9084e-15
1.675e+13	1.7672e-14	2.8759e-15
1.6789e+13	1.8183e-14	2.7892e-15
1.6829e+13	1.8673e-14	2.7138e-15
1.6868e+13	1.8545e-14	2.7288e-15
1.6908e+13	1.7554e-14	2.8651e-15
1.6947e+13	1.6076e-14	3.0767e-15
1.6986e+13	1.4937e-14	3.2673e-15
1.7026e+13	1.4881e-14	3.355e-15
1.7065e+13	1.6031e-14	3.3266e-15
1.7105e+13	1.7748e-14	3.2427e-15
1.7144e+13	1.9002e-14	3.1905e-15
1.7183e+13	1.9022e-14	3.2189e-15
1.7223e+13	1.7763e-14	3.3033e-15
1.7262e+13	1.5891e-14	3.3664e-15
1.7302e+13	1.432e-14	3.3379e-15
1.7341e+13	1.3648e-14	3.2094e-15
1.738e+13	1.3873e-14	3.0457e-15
1.742e+13	1.4514e-14	2.9439e-15
1.7459e+13	1.5002e-14	2.9713e-15
1.7499e+13	1.5008e-14	3.1241e-15
1.7538e+13	1.4522e-14	3.3338e-15
1.7578e+13	1.3718e-14	3.5127e-15
1.7617e+13	1.2784e-14	3.6057e-15
1.7656e+13	1.1873e-14	3.6155e-15
1.7696e+13	1.1164e-14	3.5889e-15
1.7735e+13	1.088e-14	3.5801e-15
1.7775e+13	1.1173e-14	3.6175e-15
1.7814e+13	1.1936e-14	3.6927e-15
1.7853e+13	1.273e-14	3.7736e-15
1.7893e+13	1.2971e-14	3.8262e-15
1.7932e+13	1.2301e-14	3.833e-15
1.7972e+13	1.0897e-14	3.7997e-15
1.8011e+13	9.428e-15	3.7513e-15
1.805e+13	8.6556e-15	3.7227e-15
1.809e+13	8.9061e-15	3.7447e-15
1.8129e+13	9.8182e-15	3.8283e-15
1.8169e+13	1.0565e-14	3.9544e-15
1.8208e+13	1.0424e-14	4.0775e-15
1.8248e+13	9.2834e-15	4.1479e-15
1.8287e+13	7.7291e-15	4.1439e-15
1.8326e+13	6.6291e-15	4.0927e-15
1.8366e+13	6.5301e-15	4.0619e-15
1.8405e+13	7.2983e-15	4.1183e-15
1.8445e+13	8.2585e-15	4.2788e-15
1.8484e+13	8.7066e-15	4.4877e-15
1.8523e+13	8.402e-15	4.6417e-15
1.8563e+13	7.6812e-15	4.6532e-15
1.8602e+13	7.1388e-15	4.5109e-15
1.8642e+13	7.1494e-15	4.2956e-15
1.8681e+13	7.6081e-15	4.1366e-15
1.872e+13	8.0676e-15	4.1363e-15
1.876e+13	8.1281e-15	4.3129e-15
1.8799e+13	7.7479e-15	4.6008e-15
1.8839e+13	7.2279e-15	4.9034e-15
1.8878e+13	6.9117e-15	5.1573e-15
1.8917e+13	6.8744e-15	5.359e-15
1.8957e+13	6.8766e-15	5.5369e-15
1.8996e+13	6.6193e-15	5.6962e-15
1.9036e+13	6.073e-15	5.7875e-15
1.9075e+13	5.5792e-15	5.7326e-15
1.9115e+13	5.61e-15	5.4926e-15
1.9154e+13	6.3643e-15	5.1261e-15
1.9193e+13	7.5335e-15	4.7849e-15
1.9233e+13	8.4529e-15	4.6391e-15
1.9272e+13	8.5541e-15	4.7758e-15
1.9312e+13	7.7829e-15	5.142e-15
1.9351e+13	6.66e-15	5.5727e-15
1.939e+13	5.9243e-15	5.8897e-15
