#Error on normalization	O = -1.704 %	H = 1.189 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	2.4408e-15	1.8794e-16
5.2002e+10	1.4361e-15	1.0985e-16
1.04e+11	-7.4742e-16	-5.9943e-17
1.5601e+11	-2.304e-15	-1.8121e-16
2.0801e+11	-1.9453e-15	-1.5376e-16
2.6001e+11	3.4245e-17	-2.0402e-19
3.1201e+11	1.9993e-15	1.5272e-16
3.6401e+11	2.3245e-15	1.7881e-16
4.1602e+11	7.3845e-16	5.6659e-17
4.6802e+11	-1.4498e-15	-1.1255e-16
5.2002e+11	-2.4308e-15	-1.8855e-16
5.7202e+11	-1.3904e-15	-1.079e-16
6.2402e+11	8.1493e-16	6.3464e-17
6.7603e+11	2.3631e-15	1.8448e-16
7.2803e+11	1.9719e-15	1.5545e-16
7.8003e+11	-3.7832e-17	5.3303e-19
8.3203e+11	-2.0032e-15	-1.5197e-16
8.8404e+11	-2.2917e-15	-1.7542e-16
9.3604e+11	-6.5386e-16	-4.9602e-17
9.8804e+11	1.5642e-15	1.2231e-16
1.04e+12	2.5284e-15	1.9866e-16
1.092e+12	1.4338e-15	1.1633e-16
1.144e+12	-8.2328e-16	-5.683e-17
1.196e+12	-2.3781e-15	-1.7761e-16
1.248e+12	-1.9369e-15	-1.4549e-16
1.3001e+12	1.4793e-16	1.4269e-17
1.3521e+12	2.16e-15	1.7119e-16
1.4041e+12	2.4321e-15	1.9709e-16
1.4561e+12	7.2765e-16	7.1971e-17
1.5081e+12	-1.5538e-15	-9.9442e-17
1.5601e+12	-2.5248e-15	-1.7418e-16
1.6121e+12	-1.3703e-15	-8.9474e-17
1.6641e+12	9.697e-16	8.502e-17
1.7161e+12	2.5664e-15	2.0459e-16
1.7681e+12	2.0943e-15	1.6949e-16
1.8201e+12	-6.5447e-17	8.2969e-18
1.8721e+12	-2.1274e-15	-1.4484e-16
1.9241e+12	-2.3723e-15	-1.6087e-16
1.9761e+12	-5.7503e-16	-2.3235e-17
2.0281e+12	1.7931e-15	1.571e-16
2.0801e+12	2.7696e-15	2.3248e-16
2.1321e+12	1.5264e-15	1.4068e-16
2.1841e+12	-9.2779e-16	-4.2458e-17
2.2361e+12	-2.5638e-15	-1.6441e-16
2.2881e+12	-2.005e-15	-1.2152e-16
2.3401e+12	3.1901e-16	5.456e-17
2.3921e+12	2.5043e-15	2.2159e-16
2.4441e+12	2.7344e-15	2.4322e-16
2.4961e+12	7.9173e-16	1.0192e-16
2.5481e+12	-1.7359e-15	-8.5345e-17
2.6001e+12	-2.7467e-15	-1.6247e-16
2.6521e+12	-1.3641e-15	-6.3099e-17
2.7041e+12	1.3122e-15	1.3348e-16
2.7561e+12	3.084e-15	2.6635e-16
2.8081e+12	2.4616e-15	2.2543e-16
2.8601e+12	-8.4142e-17	4.3487e-17
2.9121e+12	-2.4729e-15	-1.29e-16
2.9641e+12	-2.7089e-15	-1.4684e-16
3.0161e+12	-5.3964e-16	9.4445e-18
3.0681e+12	2.2975e-15	2.1554e-16
3.1201e+12	3.4738e-15	3.04e-16
3.1721e+12	1.9878e-15	2.0216e-16
3.2241e+12	-9.7464e-16	-6.2002e-18
3.2761e+12	-2.9758e-15	-1.4756e-16
3.3281e+12	-2.3206e-15	-1.0067e-16
3.3801e+12	5.1687e-16	1.0235e-16
3.4321e+12	3.2335e-15	3.0004e-16
3.4841e+12	3.5654e-15	3.3296e-16
3.5361e+12	1.1751e-15	1.7553e-16
3.5881e+12	-2.0086e-15	-4.0723e-17
3.6401e+12	-3.3268e-15	-1.3395e-16
3.6921e+12	-1.5861e-15	-2.2754e-17
3.7441e+12	1.888e-15	2.0316e-16
3.7962e+12	4.2571e-15	3.5354e-16
3.8482e+12	3.4801e-15	2.9475e-16
3.9002e+12	6.4753e-17	6.5564e-17
3.9522e+12	-3.2176e-15	-1.4628e-16
4.0042e+12	-3.5132e-15	-1.5312e-16
4.0562e+12	-2.5811e-16	7.5844e-17
4.1082e+12	4.205e-15	3.7893e-16
4.1602e+12	6.3668e-15	5.2258e-16
4.2122e+12	4.3624e-15	3.8759e-16
4.2642e+12	-3.7409e-16	7.3082e-17
4.3162e+12	-4.0224e-15	-1.6956e-16
4.3682e+12	-3.2843e-15	-1.2813e-16
4.4202e+12	1.9133e-15	1.9973e-16
4.4722e+12	8.0884e-15	5.9281e-16
4.5242e+12	1.0681e-14	7.6793e-16
4.5762e+12	7.6211e-15	6.0062e-16
4.6282e+12	1.3301e-15	2.3887e-16
4.6802e+12	-2.4605e-15	1.9483e-17
4.7322e+12	1.5655e-15	2.405e-16
4.7842e+12	1.4539e-14	9.48e-16
4.8362e+12	3.2177e-14	1.8854e-15
4.8882e+12	4.6957e-14	2.6376e-15
4.9402e+12	5.2293e-14	2.8702e-15
4.9922e+12	4.6058e-14	2.5064e-15
5.0442e+12	3.1388e-14	1.7401e-15
5.0962e+12	1.457e-14	8.9992e-16
5.1482e+12	1.5978e-15	2.6796e-16
5.2002e+12	-4.4967e-15	-3.3159e-17
5.2522e+12	-4.2492e-15	-4.2033e-17
5.3042e+12	-5.1043e-16	1.1616e-16
5.3562e+12	3.4995e-15	3.1085e-16
5.4082e+12	5.6452e-15	4.4905e-16
5.4602e+12	5.3517e-15	4.8281e-16
5.5122e+12	3.3144e-15	4.079e-16
5.5642e+12	8.9345e-16	2.6665e-16
5.6162e+12	-5.321e-16	1.4066e-16
5.6682e+12	-1.6915e-16	1.1466e-16
5.7202e+12	1.7527e-15	2.2013e-16
5.7722e+12	3.9881e-15	3.9971e-16
5.8242e+12	4.9278e-15	5.3225e-16
5.8762e+12	3.6677e-15	5.1537e-16
5.9282e+12	7.9903e-16	3.4885e-16
5.9802e+12	-1.7939e-15	1.485e-16
6.0322e+12	-2.1992e-15	6.7123e-17
6.0842e+12	1.2393e-17	1.7516e-16
6.1362e+12	3.243e-15	3.956e-16
6.1882e+12	4.9176e-15	5.5446e-16
6.2402e+12	3.515e-15	5.178e-16
6.2923e+12	2.3531e-17	3.0971e-16
6.3443e+12	-2.5092e-15	1.0952e-16
6.3963e+12	-1.2656e-15	1.1688e-16
6.4483e+12	3.8554e-15	3.8319e-16
6.5003e+12	9.6394e-15	7.4749e-16
6.5523e+12	1.1707e-14	9.4425e-16
6.6043e+12	8.1385e-15	8.1617e-16
6.6563e+12	1.8662e-15	4.7134e-16
6.7083e+12	-3.3317e-16	2.4963e-16
6.7603e+12	7.8889e-15	4.9915e-16
6.8123e+12	2.7589e-14	1.3114e-15
6.8643e+12	5.2545e-14	2.409e-15
6.9163e+12	7.1934e-14	3.2806e-15
6.9683e+12	7.6326e-14	3.486e-15
7.0203e+12	6.3246e-14	2.9256e-15
7.0723e+12	3.8697e-14	1.8939e-15
7.1243e+12	1.3612e-14	8.8571e-16
7.1763e+12	-2.4082e-15	2.9358e-16
7.2283e+12	-6.057e-15	2.0309e-16
7.2803e+12	-1.004e-15	4.0951e-16
7.3323e+12	5.6591e-15	6.1536e-16
7.3843e+12	8.4044e-15	6.472e-16
7.4363e+12	6.2604e-15	5.3782e-16
