#Error on normalization	O = 0.786 %	H = 2.965 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	5.6222e-16	6.7485e-17
5.1055e+10	3.6698e-16	5.8818e-17
1.0211e+11	-6.6532e-17	4.4176e-17
1.5317e+11	-3.9818e-16	4.8413e-17
2.0422e+11	-3.6064e-16	8.9321e-17
2.5528e+11	3.3776e-17	1.6171e-16
3.0633e+11	4.991e-16	2.3865e-16
3.5739e+11	6.9192e-16	2.8923e-16
4.0844e+11	4.7457e-16	2.9966e-16
4.595e+11	2.3493e-17	2.8187e-16
5.1055e+11	-3.0364e-16	2.6321e-16
5.6161e+11	-2.4358e-16	2.6549e-16
6.1266e+11	1.653e-16	2.8927e-16
6.6372e+11	6.0759e-16	3.1542e-16
7.1477e+11	7.341e-16	3.223e-16
7.6583e+11	4.3866e-16	3.0484e-16
8.1688e+11	-4.9258e-17	2.8035e-16
8.6794e+11	-3.3593e-16	2.7607e-16
9.1899e+11	-1.7239e-16	3.0796e-16
9.7005e+11	3.4008e-16	3.6695e-16
1.0211e+12	8.1653e-16	4.2377e-16
1.0722e+12	8.8538e-16	4.4906e-16
1.1232e+12	4.8749e-16	4.3413e-16
1.1743e+12	-6.3023e-17	3.9703e-16
1.2253e+12	-3.1605e-16	3.697e-16
1.2764e+12	-4.2826e-17	3.7601e-16
1.3274e+12	5.7012e-16	4.1657e-16
1.3785e+12	1.0549e-15	4.7051e-16
1.4295e+12	1.03e-15	5.113e-16
1.4806e+12	5.1329e-16	5.2382e-16
1.5317e+12	-7.7518e-17	5.1039e-16
1.5827e+12	-2.5233e-16	4.8359e-16
1.6338e+12	1.5036e-16	4.5425e-16
1.6848e+12	8.1492e-16	4.2541e-16
1.7359e+12	1.1881e-15	3.9662e-16
1.7869e+12	9.2893e-16	3.7229e-16
1.838e+12	2.0683e-16	3.6431e-16
1.889e+12	-4.0715e-16	3.8446e-16
1.9401e+12	-3.8974e-16	4.3246e-16
1.9912e+12	2.981e-16	4.9122e-16
2.0422e+12	1.1501e-15	5.3575e-16
2.0933e+12	1.5008e-15	5.5037e-16
2.1443e+12	1.0635e-15	5.4055e-16
2.1954e+12	1.8405e-16	5.2827e-16
2.2464e+12	-4.1629e-16	5.3311e-16
