#Error on normalization	O = 7.086 %	H = -0.192 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	1.2523e-15	3.5295e-16
1.1407e+11	-4.0581e-16	5.7534e-17
2.2814e+11	-1.0178e-15	-1.4692e-16
3.4221e+11	1.0861e-15	1.1244e-16
4.5627e+11	4.2646e-16	8.2208e-17
5.7034e+11	-1.267e-15	-1.4556e-16
6.8441e+11	5.9322e-16	4.6104e-17
7.9848e+11	1.2539e-15	1.5694e-16
9.1255e+11	-1.113e-15	-1.0279e-16
1.0266e+12	-1.287e-16	-3.4697e-17
1.1407e+12	2.1636e-15	2.0889e-16
1.2548e+12	-5.0253e-17	-1.9535e-18
1.3688e+12	-8.9583e-16	-1.0589e-16
1.4829e+12	2.3644e-15	2.0178e-16
1.597e+12	1.3203e-15	1.2413e-16
1.711e+12	-1.5536e-15	-1.4936e-16
1.8251e+12	2.2161e-15	1.4552e-16
1.9392e+12	3.8891e-15	2.9874e-16
2.0532e+12	-1.6118e-15	-1.2028e-16
2.1673e+12	2.9817e-16	-2.7294e-18
2.2814e+12	7.3937e-15	4.8885e-16
2.3954e+12	1.7107e-15	1.0756e-16
2.5095e+12	-2.3806e-15	-1.6428e-16
2.6236e+12	1.3858e-14	8.1132e-16
2.7376e+12	2.1996e-14	1.2292e-15
2.8517e+12	1.3039e-14	6.6389e-16
2.9658e+12	4.4808e-14	2.4372e-15
3.0798e+12	1.2067e-13	6.5304e-15
3.1939e+12	1.3638e-13	7.3058e-15
3.308e+12	5.5326e-14	3.0355e-15
3.4221e+12	-1.05e-14	-4.4378e-16
3.5361e+12	8.3416e-15	4.5272e-16
3.6502e+12	3.5696e-14	1.9828e-15
3.7643e+12	1.5609e-14	1.0811e-15
3.8783e+12	3.5665e-15	3.3076e-16
3.9924e+12	3.3742e-14	1.9009e-15
4.1065e+12	5.8476e-14	3.5612e-15
4.2205e+12	5.3618e-14	3.4048e-15
4.3346e+12	5.0886e-14	2.849e-15
4.4487e+12	6.0877e-14	3.1059e-15
4.5627e+12	6.2921e-14	3.2752e-15
4.6768e+12	5.3661e-14	2.7984e-15
4.7909e+12	4.5523e-14	2.34e-15
4.9049e+12	5.0737e-14	2.6435e-15
5.019e+12	8.7176e-14	4.5762e-15
5.1331e+12	1.5163e-13	8.19e-15
5.2471e+12	1.9639e-13	1.0961e-14
5.3612e+12	1.8777e-13	1.0531e-14
5.4753e+12	1.5936e-13	8.6318e-15
5.5894e+12	1.5384e-13	8.0532e-15
5.7034e+12	1.5629e-13	7.9854e-15
5.8175e+12	1.3822e-13	6.7849e-15
5.9316e+12	1.1782e-13	5.7286e-15
6.0456e+12	1.2424e-13	6.0987e-15
6.1597e+12	1.4332e-13	6.6183e-15
6.2738e+12	1.4109e-13	6.1347e-15
6.3878e+12	1.0995e-13	4.9673e-15
6.5019e+12	6.7298e-14	3.3344e-15
6.616e+12	3.4157e-14	1.699e-15
6.73e+12	2.4888e-14	1.2305e-15
6.8441e+12	3.6186e-14	1.8697e-15
6.9582e+12	4.8074e-14	2.3067e-15
7.0722e+12	4.9877e-14	2.3111e-15
7.1863e+12	5.0429e-14	2.4927e-15
7.3004e+12	5.4206e-14	2.6898e-15
7.4144e+12	5.4701e-14	2.7097e-15
7.5285e+12	5.9174e-14	3.1494e-15
7.6426e+12	8.6379e-14	4.4415e-15
7.7567e+12	1.3088e-13	6.3437e-15
7.8707e+12	1.6258e-13	8.1343e-15
7.9848e+12	1.6888e-13	8.8608e-15
8.0989e+12	1.6509e-13	8.4094e-15
8.2129e+12	1.5971e-13	7.7529e-15
8.327e+12	1.469e-13	7.38e-15
8.4411e+12	1.3733e-13	7.1517e-15
8.5551e+12	1.4927e-13	7.3517e-15
8.6692e+12	1.6182e-13	7.537e-15
8.7833e+12	1.3654e-13	6.3409e-15
8.8973e+12	9.3047e-14	4.5295e-15
9.0114e+12	8.6433e-14	4.4357e-15
