#Error on normalization	O = -0.242 %	H = 0.471 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	1.4628e-15	3.9578e-17
6.3438e+10	8.5323e-16	2.635e-17
1.2688e+11	-4.6587e-16	-8.134e-19
1.9032e+11	-1.3914e-15	-1.5204e-17
2.5375e+11	-1.1475e-15	7.8961e-19
3.1719e+11	6.643e-17	3.9963e-17
3.8063e+11	1.2413e-15	7.5793e-17
4.4407e+11	1.4004e-15	8.4767e-17
5.0751e+11	4.1511e-16	6.6754e-17
5.7095e+11	-8.8662e-16	4.6067e-17
6.3438e+11	-1.4104e-15	5.2025e-17
6.9782e+11	-7.0868e-16	9.5029e-17
7.6126e+11	6.4476e-16	1.5797e-16
8.247e+11	1.5337e-15	2.0994e-16
8.8814e+11	1.2315e-15	2.3074e-16
9.5158e+11	8.9584e-18	2.2583e-16
1.015e+12	-1.0921e-15	2.2004e-16
1.0785e+12	-1.1307e-15	2.3614e-16
1.1419e+12	-5.5735e-17	2.7685e-16
1.2053e+12	1.2488e-15	3.25e-16
1.2688e+12	1.7032e-15	3.604e-16
1.3322e+12	9.3786e-16	3.7766e-16
1.3956e+12	-3.9382e-16	3.8909e-16
1.4591e+12	-1.1603e-15	4.1117e-16
1.5225e+12	-7.0133e-16	4.4813e-16
1.586e+12	6.1558e-16	4.8905e-16
1.6494e+12	1.7014e-15	5.2176e-16
1.7128e+12	1.6626e-15	5.5035e-16
1.7763e+12	5.5928e-16	5.9775e-16
1.8397e+12	-6.372e-16	6.8714e-16
1.9032e+12	-8.5844e-16	8.1625e-16
1.9666e+12	1.5422e-16	9.4778e-16
2.03e+12	1.6167e-15	1.0287e-15
2.0935e+12	2.348e-15	1.0272e-15
2.1569e+12	1.7597e-15	9.59e-16
2.2203e+12	3.5757e-16	8.8039e-16
2.2838e+12	-6.7326e-16	8.501e-16
2.3472e+12	-4.6036e-16	8.8862e-16
2.4107e+12	8.2128e-16	9.6653e-16
2.4741e+12	2.096e-15	1.0314e-15
2.5375e+12	2.2996e-15	1.0517e-15
2.601e+12	1.2896e-15	1.0409e-15
2.6644e+12	-2.5755e-17	1.0432e-15
2.7278e+12	-4.5888e-16	1.0912e-15
2.7913e+12	4.316e-16	1.1747e-15
2.8547e+12	1.9417e-15	1.2484e-15
2.9182e+12	2.8077e-15	1.2736e-15
2.9816e+12	2.2949e-15	1.2585e-15
3.045e+12	8.5819e-16	1.2581e-15
3.1085e+12	-2.1168e-16	1.3285e-15
3.1719e+12	1.1822e-16	1.4712e-15
3.2354e+12	1.7167e-15	1.616e-15
3.2988e+12	3.3645e-15	1.6653e-15
3.3622e+12	3.7798e-15	1.5714e-15
3.4257e+12	2.7267e-15	1.385e-15
3.4891e+12	1.2348e-15	1.2312e-15
3.5525e+12	7.0467e-16	1.2243e-15
3.616e+12	1.6592e-15	1.3833e-15
3.6794e+12	3.26e-15	1.6165e-15
3.7429e+12	4.0793e-15	1.7893e-15
3.8063e+12	3.4897e-15	1.8265e-15
3.8697e+12	2.3873e-15	1.7629e-15
3.9332e+12	2.4414e-15	1.7015e-15
3.9966e+12	4.3708e-15	1.7097e-15
4.0601e+12	6.7875e-15	1.7481e-15
4.1235e+12	6.9479e-15	1.7026e-15
4.1869e+12	3.2566e-15	1.5128e-15
4.2504e+12	-2.2999e-15	1.2944e-15
4.3138e+12	-4.0419e-15	1.3374e-15
4.3772e+12	4.3579e-15	1.9404e-15
4.4407e+12	2.5242e-14	3.1713e-15
4.5041e+12	5.3928e-14	4.7233e-15
4.5676e+12	7.9838e-14	5.9986e-15
4.631e+12	9.1749e-14	6.4069e-15
4.6944e+12	8.4163e-14	5.7102e-15
4.7579e+12	6.071e-14	4.1899e-15
4.8213e+12	3.2218e-14	2.5151e-15
4.8848e+12	1.0525e-14	1.3765e-15
4.9482e+12	1.9707e-15	1.1107e-15
5.0116e+12	4.6703e-15	1.547e-15
5.0751e+12	1.1076e-14	2.1672e-15
5.1385e+12	1.3738e-14	2.4608e-15
5.2019e+12	1.0168e-14	2.2389e-15
5.2654e+12	3.606e-15	1.708e-15
5.3288e+12	-3.889e-16	1.2761e-15
5.3923e+12	1.361e-15	1.2463e-15
5.4557e+12	7.2417e-15	1.6137e-15
5.5191e+12	1.2361e-14	2.0967e-15
5.5826e+12	1.2571e-14	2.3611e-15
5.646e+12	7.7585e-15	2.2622e-15
5.7095e+12	1.8912e-15	1.9355e-15
5.7729e+12	-1.1563e-16	1.6827e-15
5.8363e+12	3.7942e-15	1.7514e-15
5.8998e+12	1.1281e-14	2.1691e-15
5.9632e+12	1.7458e-14	2.744e-15
6.0266e+12	1.8649e-14	3.2141e-15
6.0901e+12	1.5165e-14	3.4257e-15
6.1535e+12	1.1064e-14	3.4156e-15
6.217e+12	1.1192e-14	3.3533e-15
6.2804e+12	1.7771e-14	3.4024e-15
6.3438e+12	2.9042e-14	3.6126e-15
6.4073e+12	4.075e-14	3.9109e-15
6.4707e+12	4.9142e-14	4.1828e-15
6.5342e+12	5.3153e-14	4.3669e-15
6.5976e+12	5.4322e-14	4.4892e-15
6.661e+12	5.4851e-14	4.6213e-15
6.7245e+12	5.5581e-14	4.8047e-15
6.7879e+12	5.5547e-14	5.0067e-15
