#Error on normalization	O = 2.233 %	H = 2.069 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	1.2166e-15	2.2158e-16
9.5268e+10	-3.3519e-16	2.3441e-16
1.9054e+11	-9.6795e-16	6.4161e-17
2.8581e+11	1.0352e-15	-1.5161e-16
3.8107e+11	6.1444e-16	1.9479e-17
4.7634e+11	-1.0567e-15	1.618e-16
5.7161e+11	5.1068e-16	-6.6518e-17
6.6688e+11	1.5182e-15	-7.0726e-17
7.6215e+11	-4.5329e-16	1.7059e-16
8.5742e+11	-5.6111e-17	5.0755e-17
9.5268e+11	2.0711e-15	-9.3642e-17
1.048e+12	6.3398e-16	1.3287e-16
1.1432e+12	-5.1192e-16	1.5465e-16
1.2385e+12	2.1681e-15	-5.5937e-17
1.3338e+12	2.476e-15	8.998e-17
1.429e+12	1.5345e-16	2.4905e-16
1.5243e+12	2.0575e-15	6.2062e-17
1.6196e+12	4.1731e-15	7.3552e-17
1.7148e+12	9.4192e-16	2.5259e-16
1.8101e+12	6.6033e-16	1.3427e-16
1.9054e+12	5.8468e-15	1.4424e-16
2.0006e+12	5.5688e-15	4.1569e-16
2.0959e+12	2.497e-15	3.5063e-16
2.1912e+12	8.0475e-15	2.964e-16
2.2864e+12	1.3051e-14	6.6303e-16
2.3817e+12	1.0466e-14	7.8305e-16
2.477e+12	2.3078e-14	1.1916e-15
2.5722e+12	5.762e-14	3.0301e-15
2.6675e+12	7.4506e-14	4.3801e-15
2.7628e+12	5.2011e-14	3.0456e-15
2.8581e+12	2.5235e-14	1.2294e-15
2.9533e+12	2.2316e-14	1.32e-15
3.0486e+12	2.4722e-14	1.5756e-15
3.1439e+12	1.8935e-14	9.0092e-16
3.2391e+12	2.383e-14	1.3284e-15
3.3344e+12	4.4879e-14	2.966e-15
3.4297e+12	5.5464e-14	3.3818e-15
3.5249e+12	4.3514e-14	2.4128e-15
3.6202e+12	3.7752e-14	2.1435e-15
3.7155e+12	6.3676e-14	3.3726e-15
3.8107e+12	9.6453e-14	4.8975e-15
3.906e+12	9.5534e-14	5.0509e-15
4.0013e+12	7.7749e-14	4.18e-15
4.0965e+12	9.5458e-14	4.9346e-15
4.1918e+12	1.3968e-13	7.4601e-15
4.2871e+12	1.5326e-13	8.3372e-15
4.3823e+12	1.4641e-13	7.7695e-15
4.4776e+12	1.7948e-13	9.7769e-15
4.5729e+12	2.2512e-13	1.2619e-14
4.6681e+12	1.9499e-13	1.0491e-14
4.7634e+12	1.0977e-13	5.3653e-15
4.8587e+12	8.3603e-14	4.3444e-15
4.954e+12	1.3702e-13	7.2575e-15
5.0492e+12	1.7769e-13	8.6101e-15
5.1445e+12	1.5874e-13	7.3227e-15
5.2398e+12	1.2152e-13	5.7232e-15
5.335e+12	9.8912e-14	4.5332e-15
5.4303e+12	8.3129e-14	3.7276e-15
5.5256e+12	6.9326e-14	3.4591e-15
5.6208e+12	6.2247e-14	3.2598e-15
5.7161e+12	6.0387e-14	3.114e-15
5.8114e+12	6.3233e-14	3.4262e-15
5.9066e+12	7.2667e-14	3.7337e-15
6.0019e+12	8.3557e-14	3.8973e-15
