#Error on normalization	O = 0.612 %	H = 2.387 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	-1.8954e-16	1.5096e-17
1.3556e+11	2.945e-17	1.3576e-17
2.7113e+11	1.9142e-16	1.6662e-17
4.0669e+11	-8.9909e-17	1.958e-17
5.4225e+11	-1.676e-16	1.491e-17
6.7781e+11	1.9724e-16	2.2984e-17
8.1338e+11	1.6151e-16	3.6189e-17
9.4894e+11	-2.2239e-16	2.8026e-17
1.0845e+12	3.7315e-17	2.9892e-17
1.2201e+12	4.0673e-16	5.5872e-17
1.3556e+12	-5.1133e-17	5.3289e-17
1.4912e+12	-2.0707e-16	3.6665e-17
1.6268e+12	4.57e-16	6.1093e-17
1.7623e+12	3.028e-16	7.9086e-17
1.8979e+12	-3.2153e-16	6.7664e-17
2.0334e+12	3.9677e-16	1.0024e-16
2.169e+12	9.1008e-16	1.3709e-16
2.3046e+12	-1.9401e-16	1.0354e-16
2.4401e+12	-1.8725e-16	1.0967e-16
2.5757e+12	1.1681e-15	1.8043e-16
2.7113e+12	4.3114e-16	1.4808e-16
2.8468e+12	-6.804e-16	9.5642e-17
2.9824e+12	1.1203e-15	2.1584e-16
3.1179e+12	1.7943e-15	2.8692e-16
3.2535e+12	-4.7269e-16	1.6176e-16
3.3891e+12	3.5658e-16	1.9556e-16
3.5246e+12	2.8524e-15	3.8536e-16
3.6602e+12	1.0064e-17	2.864e-16
3.7958e+12	-1.4083e-15	1.729e-16
3.9313e+12	5.1951e-15	5.0671e-16
4.0669e+12	6.6719e-15	6.8209e-16
4.2024e+12	2.1399e-15	5.2228e-16
4.338e+12	1.9882e-14	1.4267e-15
4.4736e+12	5.9371e-14	3.4572e-15
4.6091e+12	7.0573e-14	4.0352e-15
4.7447e+12	3.5186e-14	2.1827e-15
4.8803e+12	1.2911e-15	4.5933e-16
5.0158e+12	4.8337e-16	5.0119e-16
5.1514e+12	6.564e-15	8.3154e-16
5.2869e+12	9.1314e-16	4.9707e-16
5.4225e+12	2.3228e-16	4.6717e-16
5.5581e+12	7.6903e-15	8.8065e-16
5.6936e+12	6.997e-15	8.6643e-16
5.8292e+12	1.6216e-15	6.708e-16
5.9648e+12	4.9869e-15	9.3223e-16
6.1003e+12	1.0757e-14	1.2046e-15
