#Error on normalization	O = 1.757 %	H = 1.861 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	8.0352e-16	3.4209e-17
1.6474e+11	-2.1263e-16	-3.1502e-18
3.2949e+11	-6.4171e-16	-1.8889e-17
4.9423e+11	5.9562e-16	2.6688e-17
6.5898e+11	2.5831e-16	1.4932e-17
8.2372e+11	-7.8292e-16	-2.0409e-17
9.8847e+11	2.2046e-16	2.1339e-17
1.1532e+12	7.1237e-16	4.1072e-17
1.318e+12	-5.9612e-16	-8.8111e-18
1.4827e+12	-3.2377e-16	5.5284e-18
1.6474e+12	8.5524e-16	6.05e-17
1.8122e+12	-7.324e-17	3.2779e-17
1.9769e+12	-6.0521e-16	1.2142e-17
2.1417e+12	7.6983e-16	6.5351e-17
2.3064e+12	5.0225e-16	6.583e-17
2.4712e+12	-6.8075e-16	3.6447e-17
2.6359e+12	5.7025e-16	9.2656e-17
2.8007e+12	1.1893e-15	1.1248e-16
2.9654e+12	-6.0558e-16	4.3757e-17
3.1301e+12	-4.5172e-17	7.9614e-17
3.2949e+12	1.9387e-15	1.5598e-16
3.4596e+12	2.6127e-16	7.2304e-17
3.6244e+12	-5.8235e-16	6.2972e-17
3.7891e+12	2.8317e-15	2.5496e-16
3.9539e+12	1.8428e-15	2.1136e-16
4.1186e+12	-1.355e-15	7.3747e-17
4.2834e+12	1.3184e-14	8.3875e-16
4.4481e+12	4.4524e-14	2.4191e-15
4.6129e+12	6.0448e-14	3.1856e-15
4.7776e+12	4.4752e-14	2.3854e-15
4.9423e+12	1.8966e-14	1.1544e-15
5.1071e+12	5.6474e-15	5.5651e-16
5.2718e+12	3.535e-15	4.276e-16
5.4366e+12	3.5777e-15	3.7097e-16
5.6013e+12	2.7938e-15	3.5754e-16
5.7661e+12	1.7627e-15	3.6931e-16
5.9308e+12	2.6647e-15	3.9185e-16
6.0956e+12	5.7218e-15	4.7899e-16
6.2603e+12	6.7657e-15	5.5147e-16
6.425e+12	6.5766e-15	6.1621e-16
6.5898e+12	1.2365e-14	8.9675e-16
6.7545e+12	2.0643e-14	1.2447e-15
6.9193e+12	1.8089e-14	1.1628e-15
7.084e+12	6.9473e-15	7.5831e-16
7.2488e+12	3.2495e-15	6.2581e-16
7.4135e+12	7.2817e-15	7.4914e-16
7.5783e+12	6.8503e-15	7.3684e-16
7.743e+12	4.559e-15	7.59e-16
7.9077e+12	8.6516e-15	1.0107e-15
8.0725e+12	1.209e-14	1.1263e-15
8.2372e+12	1.2118e-14	1.2122e-15
8.402e+12	2.2654e-14	1.9844e-15
8.5667e+12	4.0838e-14	3.03e-15
8.7315e+12	4.2306e-14	3.0123e-15
8.8962e+12	2.7963e-14	2.1558e-15
9.061e+12	2.4118e-14	1.9719e-15
9.2257e+12	3.0381e-14	2.4025e-15
9.3904e+12	2.6552e-14	2.2201e-15
9.5552e+12	2.4301e-14	2.012e-15
