#Error on normalization	O = -0.535 %	H = 3.583 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	-4.2624e-16	6.8434e-15
2.5084e+11	3.4631e-16	6.5547e-15
5.0167e+11	1.6099e-15	5.9344e-15
7.5251e+11	2.4414e-15	5.6815e-15
1.0033e+12	3.841e-15	6.1631e-15
1.2542e+12	7.8706e-15	6.7564e-15
1.505e+12	1.6369e-14	7.0848e-15
1.7559e+12	2.6127e-14	7.7356e-15
2.0067e+12	2.8275e-14	8.5581e-15
2.2575e+12	2.1694e-14	8.4746e-15
2.5084e+12	1.8442e-14	7.9304e-15
2.7592e+12	2.5085e-14	8.5782e-15
3.01e+12	3.3696e-14	1.0138e-14
3.2609e+12	3.9505e-14	1.0809e-14
3.5117e+12	4.618e-14	1.045e-14
3.7625e+12	5.0359e-14	1.0276e-14
4.0134e+12	4.6058e-14	1.0464e-14
4.2642e+12	4.2082e-14	1.0616e-14
4.5151e+12	4.9759e-14	1.1022e-14
4.7659e+12	6.0746e-14	1.1758e-14
5.0167e+12	6.0482e-14	1.2259e-14
5.2676e+12	5.3858e-14	1.2537e-14
5.5184e+12	5.5823e-14	1.3055e-14
5.7692e+12	6.4913e-14	1.3452e-14
6.0201e+12	6.7203e-14	1.3097e-14
6.2709e+12	6.239e-14	1.2421e-14
6.5217e+12	6.3621e-14	1.2325e-14
6.7726e+12	7.1096e-14	1.2877e-14
7.0234e+12	7.1194e-14	1.3544e-14
7.2742e+12	6.3627e-14	1.3949e-14
7.5251e+12	6.0487e-14	1.3798e-14
7.7759e+12	6.0414e-14	1.3042e-14
8.0268e+12	5.569e-14	1.2626e-14
8.2776e+12	5.379e-14	1.3698e-14
8.5284e+12	6.0021e-14	1.5498e-14
8.7793e+12	6.1927e-14	1.5983e-14
9.0301e+12	5.7036e-14	1.5035e-14
9.2809e+12	6.0273e-14	1.4469e-14
9.5318e+12	6.8811e-14	1.4704e-14
9.7826e+12	6.4831e-14	1.4716e-14
1.0033e+13	5.4391e-14	1.475e-14
1.0284e+13	5.629e-14	1.5422e-14
1.0535e+13	6.5244e-14	1.5665e-14
