#Error on normalization	O = 0.800 %	H = 3.014 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	-2.1038e-16	4.9827e-17
1.2014e+11	4.0613e-16	8.1068e-18
2.4029e+11	4.6631e-16	-1.9672e-17
3.6043e+11	-5.4441e-16	1.7348e-17
4.8058e+11	-1.6029e-16	1.331e-17
6.0072e+11	7.0957e-16	-1.5392e-17
7.2087e+11	-1.3866e-16	1.0124e-17
8.4101e+11	-5.547e-16	2.0511e-17
9.6115e+11	5.7375e-16	-9.5192e-18
1.0813e+12	4.0595e-16	3.9368e-18
1.2014e+12	-6.3563e-16	2.5551e-17
1.3216e+12	1.3447e-16	-1.3759e-18
1.4417e+12	7.8369e-16	-2.4884e-19
1.5619e+12	-3.4604e-16	3.086e-17
1.682e+12	-3.1609e-16	1.2037e-17
1.8022e+12	8.7883e-16	-3.3413e-18
1.9223e+12	1.5454e-16	2.7326e-17
2.0425e+12	-6.7916e-16	2.2021e-17
2.1626e+12	6.1894e-16	-9.8776e-19
2.2827e+12	8.1833e-16	2.6101e-17
2.4029e+12	-6.421e-16	3.1021e-17
2.523e+12	5.0682e-18	9.5607e-19
2.6432e+12	1.2523e-15	2.7628e-17
2.7633e+12	5.7694e-17	5.6472e-17
2.8835e+12	-1.0741e-16	3.1668e-17
3.0036e+12	1.8037e-15	4.9981e-17
3.1237e+12	9.4445e-16	7.6288e-17
3.2439e+12	-9.5047e-16	2.3731e-17
3.364e+12	1.0749e-15	3.1282e-17
3.4842e+12	2.1432e-15	9.6273e-17
3.6043e+12	-1.0056e-15	2.4935e-17
3.7245e+12	2.8512e-16	2.8408e-17
3.8446e+12	6.7738e-15	3.0462e-16
3.9648e+12	6.1736e-15	3.6062e-16
4.0849e+12	9.7311e-16	8.9577e-17
4.205e+12	9.0455e-15	4.0217e-16
4.3252e+12	2.9522e-14	1.4588e-15
4.4453e+12	4.117e-14	2.0468e-15
4.5655e+12	3.5102e-14	1.644e-15
4.6856e+12	2.1461e-14	1.0124e-15
4.8058e+12	9.8886e-15	5.6655e-16
4.9259e+12	3.4109e-15	1.9688e-16
5.0461e+12	2.7179e-15	1.18e-16
5.1662e+12	4.9619e-15	3.1959e-16
5.2863e+12	5.3642e-15	3.0564e-16
5.4065e+12	3.0698e-15	9.6098e-17
5.5266e+12	1.5718e-15	1.2254e-16
5.6468e+12	4.0435e-15	2.8918e-16
5.7669e+12	8.2833e-15	3.2251e-16
5.8871e+12	8.5097e-15	3.1862e-16
6.0072e+12	6.5138e-15	3.6072e-16
6.1274e+12	1.1314e-14	4.6604e-16
6.2475e+12	2.0386e-14	6.9468e-16
6.3676e+12	1.9831e-14	7.6112e-16
6.4878e+12	1.0039e-14	4.3089e-16
6.6079e+12	5.3366e-15	1.7936e-16
6.7281e+12	6.6595e-15	3.0058e-16
6.8482e+12	4.494e-15	3.0952e-16
6.9684e+12	1.9352e-15	1.2989e-16
7.0885e+12	5.2213e-15	2.3952e-16
7.2087e+12	7.0017e-15	4.1225e-16
7.3288e+12	2.559e-15	2.1109e-16
7.4489e+12	2.3234e-16	6.0822e-17
7.5691e+12	2.5565e-15	2.3314e-16
7.6892e+12	2.6522e-15	2.4517e-16
7.8094e+12	9.2572e-16	9.1459e-17
7.9295e+12	1.8465e-15	1.8839e-16
8.0497e+12	2.6463e-15	2.8865e-16
8.1698e+12	1.4481e-15	1.5453e-16
8.2899e+12	1.6881e-15	1.6679e-16
8.4101e+12	2.6655e-15	3.001e-16
8.5302e+12	1.9189e-15	1.9323e-16
8.6504e+12	2.1554e-15	1.3129e-16
8.7705e+12	3.7382e-15	3.1035e-16
8.8907e+12	3.0872e-15	2.897e-16
9.0108e+12	2.2829e-15	1.4576e-16
9.131e+12	4.2249e-15	3.1838e-16
9.2511e+12	4.5723e-15	4.4055e-16
9.3712e+12	2.2066e-15	2.3254e-16
9.4914e+12	2.722e-15	2.5448e-16
9.6115e+12	5.272e-15	4.9933e-16
9.7317e+12	5.3725e-15	3.9794e-16
9.8518e+12	6.0641e-15	3.0541e-16
9.972e+12	8.6518e-15	6.2089e-16
1.0092e+13	9.8179e-15	8.1297e-16
1.0212e+13	1.7686e-14	1.1247e-15
1.0332e+13	4.0456e-14	2.4431e-15
1.0453e+13	5.976e-14	3.7236e-15
1.0573e+13	5.3864e-14	3.235e-15
1.0693e+13	3.5465e-14	1.8452e-15
1.0813e+13	2.7816e-14	1.3642e-15
1.0933e+13	2.7979e-14	1.475e-15
1.1053e+13	2.7269e-14	1.3511e-15
1.1173e+13	3.3918e-14	1.5395e-15
1.1294e+13	5.1612e-14	2.3087e-15
1.1414e+13	7.1505e-14	3.0742e-15
1.1534e+13	9.1601e-14	3.881e-15
1.1654e+13	1.0993e-13	4.8669e-15
1.1774e+13	1.1285e-13	5.2443e-15
1.1894e+13	9.9383e-14	4.7174e-15
1.2014e+13	8.6545e-14	4.0648e-15
1.2135e+13	7.382e-14	3.439e-15
1.2255e+13	4.79e-14	2.376e-15
1.2375e+13	2.392e-14	1.4446e-15
1.2495e+13	2.6793e-14	1.5822e-15
1.2615e+13	4.486e-14	2.4067e-15
1.2735e+13	5.5277e-14	3.0204e-15
1.2855e+13	6.4203e-14	3.4266e-15
1.2976e+13	7.638e-14	3.7863e-15
1.3096e+13	7.2217e-14	3.589e-15
1.3216e+13	4.9666e-14	2.6808e-15
1.3336e+13	3.4864e-14	1.8685e-15
1.3456e+13	3.4594e-14	1.6678e-15
1.3576e+13	3.1546e-14	1.6156e-15
1.3696e+13	2.3012e-14	1.3422e-15
1.3817e+13	1.858e-14	1.1346e-15
1.3937e+13	1.9351e-14	1.2103e-15
1.4057e+13	2.7298e-14	1.5267e-15
1.4177e+13	4.3082e-14	2.0559e-15
1.4297e+13	5.0061e-14	2.405e-15
1.4417e+13	3.8104e-14	2.0631e-15
1.4537e+13	2.4855e-14	1.4361e-15
1.4658e+13	2.133e-14	1.2185e-15
1.4778e+13	1.5726e-14	1.116e-15
1.4898e+13	9.4671e-15	8.6448e-16
1.5018e+13	1.5886e-14	1.0847e-15
1.5138e+13	2.3483e-14	1.598e-15
1.5258e+13	1.6183e-14	1.3387e-15
1.5378e+13	8.8487e-15	7.4304e-16
1.5499e+13	1.5851e-14	1.0743e-15
1.5619e+13	2.3793e-14	1.7742e-15
1.5739e+13	2.4853e-14	1.7842e-15
1.5859e+13	2.7811e-14	1.7199e-15
1.5979e+13	2.9256e-14	2.0116e-15
1.6099e+13	2.2358e-14	1.8209e-15
1.6219e+13	1.7654e-14	1.2662e-15
1.634e+13	1.8784e-14	1.2477e-15
1.646e+13	1.3899e-14	1.3112e-15
1.658e+13	7.9078e-15	9.2524e-16
1.67e+13	1.472e-14	9.2679e-16
1.682e+13	2.2558e-14	1.4457e-15
1.694e+13	1.6947e-14	1.4776e-15
1.706e+13	1.3133e-14	1.225e-15
1.7181e+13	2.3725e-14	1.5141e-15
1.7301e+13	3.2936e-14	1.8693e-15
1.7421e+13	3.0694e-14	1.8543e-15
1.7541e+13	2.8525e-14	2.0213e-15
1.7661e+13	3.0103e-14	2.217e-15
1.7781e+13	2.6732e-14	1.8364e-15
1.7901e+13	2.0218e-14	1.454e-15
1.8022e+13	1.933e-14	1.6317e-15
1.8142e+13	2.2992e-14	1.7664e-15
1.8262e+13	2.4684e-14	1.614e-15
1.8382e+13	2.2179e-14	1.6133e-15
1.8502e+13	1.7176e-14	1.6067e-15
1.8622e+13	1.383e-14	1.4087e-15
1.8742e+13	1.5574e-14	1.4898e-15
1.8863e+13	1.9623e-14	1.8082e-15
1.8983e+13	1.9893e-14	1.7753e-15
1.9103e+13	1.6037e-14	1.5188e-15
1.9223e+13	1.4998e-14	1.517e-15
1.9343e+13	2.1343e-14	1.7467e-15
1.9463e+13	2.7628e-14	1.9906e-15
1.9584e+13	2.3093e-14	1.9685e-15
1.9704e+13	1.3115e-14	1.5674e-15
1.9824e+13	1.2523e-14	1.4089e-15
1.9944e+13	1.8884e-14	1.8106e-15
2.0064e+13	1.8301e-14	1.8971e-15
2.0184e+13	1.3296e-14	1.407e-15
2.0304e+13	1.4146e-14	1.3214e-15
2.0425e+13	1.5798e-14	1.6583e-15
2.0545e+13	1.303e-14	1.6313e-15
2.0665e+13	1.4711e-14	1.6187e-15
2.0785e+13	2.0943e-14	1.9452e-15
2.0905e+13	1.9604e-14	1.8199e-15
2.1025e+13	1.6173e-14	1.5207e-15
2.1145e+13	2.7602e-14	2.1449e-15
2.1266e+13	4.762e-14	2.9953e-15
2.1386e+13	5.6725e-14	3.1122e-15
2.1506e+13	5.6079e-14	3.4175e-15
