#Error on normalization	O = 1.690 %	H = 1.922 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	8.2464e-16	5.3318e-16
2.1661e+11	9.0858e-17	4.2903e-16
4.3321e+11	-3.4483e-16	3.9871e-16
6.4982e+11	4.25e-16	5.4937e-16
8.6643e+11	3.8097e-16	5.3662e-16
1.083e+12	-1.7205e-16	4.774e-16
1.2996e+12	4.8697e-16	6.4219e-16
1.5162e+12	1.0044e-15	7.1284e-16
1.7329e+12	3.4476e-16	5.8772e-16
1.9495e+12	3.7011e-16	7.0016e-16
2.1661e+12	1.3943e-15	9.8719e-16
2.3827e+12	1.7634e-15	1.0476e-15
2.5993e+12	1.7264e-15	1.0251e-15
2.8159e+12	2.4571e-15	1.1268e-15
3.0325e+12	3.6149e-15	1.2152e-15
3.2491e+12	4.5293e-15	1.3497e-15
3.4657e+12	6.939e-15	1.6675e-15
3.6823e+12	1.5783e-14	2.1188e-15
3.8989e+12	3.109e-14	2.7798e-15
4.1155e+12	3.9232e-14	3.3421e-15
4.3321e+12	2.8821e-14	2.9911e-15
4.5487e+12	1.309e-14	2.0983e-15
4.7653e+12	1.0596e-14	2.037e-15
4.9819e+12	1.377e-14	2.5428e-15
5.1986e+12	9.2848e-15	2.3526e-15
5.4152e+12	7.792e-15	2.1134e-15
5.6318e+12	1.917e-14	3.0086e-15
5.8484e+12	3.0268e-14	4.0805e-15
6.065e+12	3.2363e-14	4.1286e-15
6.2816e+12	3.1498e-14	3.7171e-15
6.4982e+12	2.6842e-14	3.5163e-15
6.7148e+12	2.0644e-14	3.6096e-15
6.9314e+12	2.8086e-14	4.2293e-15
7.148e+12	4.2088e-14	4.7381e-15
7.3646e+12	3.8344e-14	4.1736e-15
7.5812e+12	3.2754e-14	3.7863e-15
7.7978e+12	5.756e-14	5.0636e-15
8.0144e+12	8.8431e-14	6.3371e-15
8.231e+12	8.8971e-14	6.0925e-15
8.4477e+12	8.9227e-14	6.2726e-15
8.6643e+12	1.2021e-13	7.7982e-15
8.8809e+12	1.3762e-13	8.0549e-15
9.0975e+12	1.042e-13	6.1796e-15
9.3141e+12	6.2314e-14	4.7334e-15
9.5307e+12	5.1757e-14	4.6412e-15
9.7473e+12	4.9717e-14	4.4103e-15
9.9639e+12	3.5949e-14	3.8574e-15
1.0181e+13	2.7168e-14	3.7707e-15
1.0397e+13	3.0369e-14	3.8424e-15
1.0614e+13	3.357e-14	3.8632e-15
1.083e+13	3.5261e-14	4.2555e-15
1.1047e+13	3.9076e-14	4.6398e-15
1.1264e+13	4.2054e-14	4.5446e-15
1.148e+13	4.3986e-14	4.547e-15
1.1697e+13	4.5481e-14	4.8682e-15
1.1913e+13	4.6559e-14	4.9729e-15
1.213e+13	5.6762e-14	5.1622e-15
1.2347e+13	7.7408e-14	5.9798e-15
1.2563e+13	8.4592e-14	6.5813e-15
1.278e+13	6.7692e-14	6.0742e-15
1.2996e+13	5.2862e-14	5.2454e-15
1.3213e+13	5.5127e-14	5.1989e-15
1.343e+13	5.7351e-14	5.6607e-15
1.3646e+13	5.564e-14	5.7832e-15
1.3863e+13	6.4449e-14	5.6021e-15
1.4079e+13	7.512e-14	5.7935e-15
1.4296e+13	6.9192e-14	6.2848e-15
1.4513e+13	5.6717e-14	6.162e-15
1.4729e+13	5.3846e-14	5.3948e-15
1.4946e+13	5.3224e-14	5.1453e-15
1.5162e+13	4.7095e-14	5.6199e-15
1.5379e+13	4.3123e-14	5.7551e-15
1.5596e+13	4.4626e-14	5.5147e-15
1.5812e+13	4.6848e-14	5.7877e-15
1.6029e+13	4.9317e-14	6.2599e-15
1.6245e+13	5.1837e-14	6.2702e-15
1.6462e+13	5.1457e-14	6.4826e-15
1.6679e+13	4.9421e-14	7.1919e-15
1.6895e+13	4.8036e-14	7.2971e-15
1.7112e+13	4.8181e-14	6.6653e-15
1.7329e+13	5.4278e-14	6.5751e-15
1.7545e+13	6.4844e-14	7.215e-15
1.7762e+13	6.7492e-14	7.6438e-15
1.7978e+13	6.1723e-14	7.6821e-15
1.8195e+13	6.1613e-14	7.6304e-15
1.8412e+13	6.4169e-14	7.4855e-15
1.8628e+13	5.4769e-14	7.4737e-15
1.8845e+13	4.4029e-14	7.7646e-15
1.9061e+13	5.0193e-14	7.993e-15
1.9278e+13	5.8399e-14	8.1978e-15
1.9495e+13	4.7507e-14	8.6595e-15
1.9711e+13	3.1003e-14	8.7054e-15
1.9928e+13	2.7898e-14	7.9837e-15
2.0144e+13	2.924e-14	7.7378e-15
2.0361e+13	2.4998e-14	8.5462e-15
2.0578e+13	2.3415e-14	9.2165e-15
2.0794e+13	2.6235e-14	9.3627e-15
2.1011e+13	2.3729e-14	9.7798e-15
2.1227e+13	1.7821e-14	1.0176e-14
2.1444e+13	1.765e-14	1.0042e-14
2.1661e+13	2.0039e-14	1.0311e-14
2.1877e+13	1.8213e-14	1.1286e-14
2.2094e+13	1.5429e-14	1.1726e-14
2.231e+13	1.5333e-14	1.1518e-14
2.2527e+13	1.4841e-14	1.1656e-14
2.2744e+13	1.2875e-14	1.1916e-14
2.296e+13	1.2106e-14	1.21e-14
2.3177e+13	1.2062e-14	1.3252e-14
2.3394e+13	1.0827e-14	1.4955e-14
2.361e+13	9.9269e-15	1.5442e-14
2.3827e+13	1.0983e-14	1.5363e-14
2.4043e+13	1.2039e-14	1.6447e-14
2.426e+13	1.0901e-14	1.7697e-14
2.4477e+13	8.6358e-15	1.804e-14
2.4693e+13	7.8275e-15	1.9115e-14
2.491e+13	9.0051e-15	2.1034e-14
2.5126e+13	1.0067e-14	2.1104e-14
2.5343e+13	9.3599e-15	1.9662e-14
2.556e+13	7.9579e-15	2.0106e-14
2.5776e+13	7.5592e-15	2.2083e-14
2.5993e+13	7.7455e-15	2.2265e-14
2.6209e+13	7.2719e-15	2.1117e-14
2.6426e+13	6.445e-15	2.1692e-14
2.6643e+13	6.2513e-15	2.357e-14
2.6859e+13	6.4675e-15	2.3794e-14
2.7076e+13	6.3127e-15	2.1945e-14
2.7292e+13	5.9559e-15	2.0684e-14
2.7509e+13	5.9585e-15	2.2234e-14
2.7726e+13	6.0577e-15	2.5358e-14
2.7942e+13	5.819e-15	2.6515e-14
2.8159e+13	5.5944e-15	2.5083e-14
2.8375e+13	5.5965e-15	2.4549e-14
2.8592e+13	5.2866e-15	2.6231e-14
2.8809e+13	4.7002e-15	2.7086e-14
2.9025e+13	4.6055e-15	2.6149e-14
2.9242e+13	4.8257e-15	2.5969e-14
2.9458e+13	4.6113e-15	2.644e-14
