#Error on normalization	O = 3.704 %	H = 1.883 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	1.4935e-15	7.8829e-17
2.627e+11	-3.1572e-16	-1.2151e-17
5.2539e+11	-1.1501e-15	-5.0307e-17
7.8809e+11	1.1193e-15	6.4151e-17
1.0508e+12	7.8248e-16	4.0735e-17
1.3135e+12	-1.2637e-15	-5.54e-17
1.5762e+12	2.0139e-16	2.6986e-17
1.8389e+12	1.6244e-15	8.6505e-17
2.1016e+12	-5.5467e-16	-2.1898e-17
2.3643e+12	-1.1232e-15	-2.8909e-17
2.627e+12	1.6471e-15	9.8981e-17
2.8897e+12	1.8099e-15	8.8973e-17
3.1524e+12	-1.4636e-15	-4.1786e-17
3.4151e+12	-3.5362e-16	2.7236e-17
3.6778e+12	1.0642e-14	5.1172e-16
3.9405e+12	2.4162e-14	1.1366e-15
4.2032e+12	2.5238e-14	1.2004e-15
4.4658e+12	1.325e-14	6.0741e-16
4.7285e+12	4.8587e-15	2.0607e-16
4.9912e+12	5.3289e-15	2.9596e-16
5.2539e+12	4.4913e-15	2.644e-16
5.5166e+12	5.2529e-15	1.7642e-16
5.7793e+12	1.5197e-14	5.1975e-16
6.042e+12	1.9624e-14	7.1753e-16
6.3047e+12	8.6172e-15	2.9987e-16
6.5674e+12	1.1711e-15	8.194e-17
6.8301e+12	5.1173e-15	3.1869e-16
7.0928e+12	3.6064e-15	2.2387e-16
7.3555e+12	-1.6212e-15	-9.4067e-18
7.6182e+12	3.3596e-15	2.4196e-16
7.8809e+12	6.8576e-15	3.642e-16
8.1436e+12	-2.8049e-17	5.9769e-17
8.4063e+12	9.8344e-17	1.5711e-16
8.669e+12	7.0837e-15	4.6424e-16
8.9317e+12	2.5935e-15	1.824e-16
9.1944e+12	-2.4032e-15	1.0459e-17
9.4571e+12	5.8322e-15	4.5233e-16
9.7198e+12	7.0001e-15	4.4941e-16
9.9825e+12	-2.1728e-15	3.7837e-17
1.0245e+13	3.925e-15	3.8637e-16
1.0508e+13	1.3598e-14	7.8006e-16
1.0771e+13	3.384e-15	3.2485e-16
1.1033e+13	7.905e-15	7.2407e-16
1.1296e+13	4.9662e-14	2.6971e-15
1.1559e+13	7.2409e-14	3.6294e-15
1.1821e+13	5.1207e-14	2.5629e-15
1.2084e+13	5.2808e-14	2.2726e-15
1.2347e+13	1.0198e-13	3.9206e-15
1.2609e+13	1.2641e-13	5.0452e-15
1.2872e+13	8.9024e-14	4.0348e-15
1.3135e+13	4.1592e-14	2.228e-15
1.3398e+13	2.7545e-14	1.4404e-15
1.366e+13	3.8388e-14	2.0394e-15
1.3923e+13	5.4455e-14	2.9944e-15
1.4186e+13	5.8927e-14	2.9833e-15
1.4448e+13	4.1527e-14	1.9555e-15
1.4711e+13	1.7787e-14	1.0586e-15
1.4974e+13	1.1164e-14	9.0949e-16
1.5236e+13	2.1283e-14	1.2431e-15
1.5499e+13	3.5326e-14	1.8359e-15
1.5762e+13	4.4274e-14	2.3561e-15
1.6025e+13	3.8161e-14	2.1611e-15
1.6287e+13	1.8721e-14	1.347e-15
1.655e+13	8.4059e-15	9.3327e-16
1.6813e+13	1.7428e-14	1.3101e-15
1.7075e+13	2.5605e-14	1.6168e-15
1.7338e+13	1.8678e-14	1.2468e-15
1.7601e+13	1.0865e-14	8.9206e-16
1.7863e+13	1.508e-14	1.2159e-15
1.8126e+13	2.1304e-14	1.5578e-15
1.8389e+13	1.8802e-14	1.3027e-15
1.8651e+13	1.6231e-14	1.2669e-15
1.8914e+13	2.3706e-14	1.9931e-15
