#Error on normalization	O = 0.674 %	H = 2.913 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	5.8139e-16	6.4127e-15
1.662e+11	1.9045e-15	7.203e-15
3.3241e+11	2.6639e-15	7.6568e-15
4.9861e+11	2.3811e-15	6.5843e-15
6.6482e+11	6.1256e-15	6.3228e-15
8.3102e+11	1.1401e-14	7.3875e-15
9.9723e+11	1.2017e-14	7.7919e-15
1.1634e+12	1.1507e-14	7.7497e-15
1.3296e+12	1.4485e-14	8.3054e-15
1.4958e+12	1.7498e-14	8.5158e-15
1.662e+12	1.9779e-14	8.3083e-15
1.8283e+12	2.4461e-14	8.8401e-15
1.9945e+12	2.7603e-14	9.2782e-15
2.1607e+12	2.556e-14	8.8901e-15
2.3269e+12	2.5039e-14	9.3534e-15
2.4931e+12	3.0044e-14	1.07e-14
2.6593e+12	3.408e-14	1.0746e-14
2.8255e+12	3.4616e-14	1.0079e-14
2.9917e+12	3.7433e-14	1.0669e-14
3.1579e+12	4.3651e-14	1.1398e-14
3.3241e+12	4.7732e-14	1.118e-14
3.4903e+12	4.6967e-14	1.1612e-14
3.6565e+12	4.4003e-14	1.2579e-14
3.8227e+12	4.3117e-14	1.2069e-14
3.9889e+12	4.6377e-14	1.1112e-14
4.1551e+12	5.1378e-14	1.1687e-14
4.3213e+12	5.4246e-14	1.2239e-14
4.4875e+12	5.3835e-14	1.1372e-14
4.6537e+12	5.1469e-14	1.1046e-14
4.8199e+12	5.0579e-14	1.2167e-14
4.9861e+12	5.4326e-14	1.2885e-14
5.1524e+12	5.911e-14	1.2669e-14
5.3186e+12	5.8698e-14	1.2756e-14
5.4848e+12	5.6082e-14	1.3328e-14
5.651e+12	5.7462e-14	1.377e-14
5.8172e+12	5.9644e-14	1.3775e-14
5.9834e+12	5.9049e-14	1.3067e-14
6.1496e+12	5.9993e-14	1.2221e-14
6.3158e+12	6.1996e-14	1.2639e-14
6.482e+12	5.9466e-14	1.4154e-14
6.6482e+12	5.7119e-14	1.5025e-14
6.8144e+12	6.1399e-14	1.4628e-14
6.9806e+12	6.5262e-14	1.3722e-14
7.1468e+12	6.3455e-14	1.3032e-14
7.313e+12	6.2409e-14	1.318e-14
7.4792e+12	6.1803e-14	1.4208e-14
7.6454e+12	5.5291e-14	1.4992e-14
7.8116e+12	4.9998e-14	1.4927e-14
7.9778e+12	5.4646e-14	1.4823e-14
8.144e+12	6.1286e-14	1.4951e-14
8.3102e+12	6.2392e-14	1.4733e-14
8.4765e+12	6.1893e-14	1.4556e-14
8.6427e+12	5.9536e-14	1.5035e-14
8.8089e+12	5.4125e-14	1.532e-14
8.9751e+12	5.4873e-14	1.4704e-14
9.1413e+12	6.2063e-14	1.4255e-14
9.3075e+12	6.0761e-14	1.4917e-14
9.4737e+12	5.2001e-14	1.5852e-14
9.6399e+12	5.3398e-14	1.6012e-14
9.8061e+12	6.3054e-14	1.5708e-14
9.9723e+12	6.4019e-14	1.5649e-14
1.0139e+13	5.7868e-14	1.5729e-14
1.0305e+13	5.7363e-14	1.5724e-14
1.0471e+13	6.133e-14	1.5895e-14
1.0637e+13	6.1919e-14	1.5881e-14
1.0803e+13	5.9117e-14	1.4905e-14
1.097e+13	5.7305e-14	1.4149e-14
1.1136e+13	5.9767e-14	1.5608e-14
1.1302e+13	6.419e-14	1.7944e-14
1.1468e+13	6.2196e-14	1.8265e-14
1.1634e+13	5.3655e-14	1.7457e-14
1.1801e+13	5.0143e-14	1.7814e-14
1.1967e+13	5.4014e-14	1.8056e-14
1.2133e+13	5.6063e-14	1.699e-14
1.2299e+13	5.6015e-14	1.6857e-14
1.2465e+13	5.7808e-14	1.7857e-14
1.2632e+13	5.5597e-14	1.7033e-14
1.2798e+13	5.0055e-14	1.5239e-14
1.2964e+13	5.3321e-14	1.5911e-14
1.313e+13	6.1416e-14	1.7647e-14
1.3296e+13	5.8171e-14	1.742e-14
1.3463e+13	4.9204e-14	1.6866e-14
1.3629e+13	5.0925e-14	1.7724e-14
1.3795e+13	5.7414e-14	1.8029e-14
1.3961e+13	5.5259e-14	1.7183e-14
1.4127e+13	4.8533e-14	1.6867e-14
1.4294e+13	4.419e-14	1.6852e-14
1.446e+13	4.1544e-14	1.6694e-14
1.4626e+13	4.4148e-14	1.7531e-14
1.4792e+13	5.2702e-14	1.8355e-14
1.4958e+13	5.4748e-14	1.7295e-14
1.5125e+13	4.5443e-14	1.6325e-14
