#Error on normalization	O = 0.516 %	H = 3.609 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	1.0485e-15	2.2486e-16
2.3511e+11	-4.1326e-16	1.3666e-16
4.7022e+11	-7.1259e-16	1.1342e-16
7.0533e+11	1.0834e-15	2.2143e-16
9.4044e+11	-1.0279e-17	1.6447e-16
1.1755e+12	-1.0131e-15	9.7128e-17
1.4107e+12	1.115e-15	2.214e-16
1.6458e+12	5.9117e-16	2.1193e-16
1.8809e+12	-1.3698e-15	8.5039e-17
2.116e+12	1.1057e-15	2.0301e-16
2.3511e+12	1.7957e-15	2.8609e-16
2.5862e+12	-1.5131e-15	1.3042e-16
2.8213e+12	1.4883e-15	2.4013e-16
3.0564e+12	5.7508e-15	4.6341e-16
3.2915e+12	-5.5386e-16	1.9355e-16
3.5266e+12	-9.7145e-16	1.5388e-16
3.7618e+12	1.873e-14	1.0742e-15
3.9969e+12	3.2108e-14	1.7085e-15
4.232e+12	1.9426e-14	1.0953e-15
4.4671e+12	4.5022e-15	4.3174e-16
4.7022e+12	4.664e-15	5.2571e-16
4.9373e+12	5.5381e-15	5.6067e-16
5.1724e+12	2.113e-15	3.3612e-16
5.4075e+12	4.6121e-15	4.6025e-16
5.6426e+12	9.8633e-15	6.9528e-16
5.8777e+12	1.0702e-14	6.5295e-16
6.1129e+12	1.0344e-14	6.6569e-16
6.348e+12	8.4309e-15	7.2095e-16
6.5831e+12	2.9484e-15	5.1597e-16
6.8182e+12	9.5715e-16	4.0663e-16
7.0533e+12	3.8983e-15	5.8165e-16
7.2884e+12	4.0469e-15	5.921e-16
7.5235e+12	2.6622e-15	4.9452e-16
7.7586e+12	4.3148e-15	6.3163e-16
7.9937e+12	4.3035e-15	6.891e-16
8.2288e+12	2.0073e-15	5.5363e-16
8.4639e+12	3.0616e-15	6.6108e-16
8.6991e+12	4.3013e-15	8.3417e-16
8.9342e+12	2.3533e-15	6.9623e-16
9.1693e+12	2.8862e-15	6.5172e-16
9.4044e+12	5.158e-15	8.4602e-16
9.6395e+12	4.0169e-15	8.3481e-16
9.8746e+12	4.8791e-15	8.4321e-16
1.011e+13	9.002e-15	1.1528e-15
1.0345e+13	7.1703e-15	1.1586e-15
1.058e+13	4.7908e-15	9.5198e-16
1.0815e+13	1.5174e-14	1.5332e-15
1.105e+13	3.0272e-14	2.5427e-15
1.1285e+13	3.7002e-14	2.7991e-15
1.152e+13	3.8735e-14	2.5345e-15
1.1755e+13	3.7666e-14	2.4199e-15
1.1991e+13	3.6944e-14	2.4288e-15
1.2226e+13	5.3656e-14	2.9892e-15
1.2461e+13	8.1816e-14	4.2009e-15
1.2696e+13	8.3179e-14	4.5558e-15
1.2931e+13	5.5073e-14	3.5378e-15
1.3166e+13	3.817e-14	2.8134e-15
1.3401e+13	3.9972e-14	2.854e-15
1.3636e+13	3.6598e-14	2.6212e-15
1.3871e+13	3.544e-14	2.6314e-15
1.4107e+13	4.8885e-14	3.4871e-15
1.4342e+13	5.1053e-14	3.5454e-15
1.4577e+13	3.0565e-14	2.2312e-15
1.4812e+13	1.8732e-14	1.611e-15
1.5047e+13	2.5425e-14	2.2132e-15
1.5282e+13	2.5206e-14	2.3783e-15
1.5517e+13	1.5757e-14	2.0518e-15
1.5752e+13	1.6275e-14	2.2863e-15
1.5987e+13	2.2945e-14	2.5997e-15
1.6223e+13	2.1307e-14	2.4167e-15
1.6458e+13	1.5728e-14	2.3586e-15
1.6693e+13	1.6214e-14	2.584e-15
1.6928e+13	2.2008e-14	2.7187e-15
1.7163e+13	2.6292e-14	2.9147e-15
1.7398e+13	2.3523e-14	3.0675e-15
1.7633e+13	1.7603e-14	2.8437e-15
1.7868e+13	1.8339e-14	2.7592e-15
1.8103e+13	2.219e-14	3.0923e-15
1.8339e+13	1.7806e-14	3.1356e-15
1.8574e+13	1.1478e-14	2.9102e-15
1.8809e+13	1.6841e-14	3.1712e-15
1.9044e+13	2.8743e-14	3.7126e-15
1.9279e+13	3.4245e-14	4.0397e-15
1.9514e+13	3.1117e-14	4.2592e-15
1.9749e+13	2.2169e-14	4.1184e-15
1.9984e+13	1.297e-14	3.5426e-15
2.0219e+13	1.1351e-14	3.5047e-15
2.0455e+13	1.4254e-14	4.0964e-15
2.069e+13	1.3918e-14	4.1478e-15
2.0925e+13	1.5905e-14	3.8569e-15
2.116e+13	2.3529e-14	4.2729e-15
2.1395e+13	2.4253e-14	4.8259e-15
2.163e+13	1.7012e-14	4.8245e-15
2.1865e+13	1.8348e-14	5.0811e-15
2.21e+13	2.869e-14	5.8194e-15
2.2335e+13	3.3653e-14	6.1557e-15
2.2571e+13	3.3222e-14	6.0574e-15
2.2806e+13	3.3522e-14	6.126e-15
2.3041e+13	3.2414e-14	6.6711e-15
2.3276e+13	3.3458e-14	7.8106e-15
2.3511e+13	4.1088e-14	8.6022e-15
2.3746e+13	4.372e-14	7.9111e-15
2.3981e+13	3.477e-14	7.1782e-15
2.4216e+13	2.8082e-14	8.1247e-15
2.4451e+13	3.0125e-14	9.1233e-15
2.4687e+13	3.1553e-14	9.0839e-15
2.4922e+13	3.0458e-14	1.004e-14
2.5157e+13	2.9257e-14	1.1584e-14
2.5392e+13	2.4037e-14	1.0983e-14
2.5627e+13	1.9366e-14	1.0055e-14
2.5862e+13	2.3579e-14	1.1824e-14
2.6097e+13	2.7467e-14	1.3645e-14
2.6332e+13	2.2339e-14	1.3255e-14
2.6567e+13	1.9621e-14	1.3535e-14
2.6803e+13	2.4896e-14	1.4857e-14
2.7038e+13	2.7197e-14	1.431e-14
2.7273e+13	2.5178e-14	1.3697e-14
2.7508e+13	2.568e-14	1.5886e-14
2.7743e+13	2.5271e-14	1.7882e-14
2.7978e+13	2.2071e-14	1.7414e-14
2.8213e+13	2.1329e-14	1.7127e-14
2.8448e+13	2.088e-14	1.7928e-14
2.8683e+13	2.0627e-14	1.9142e-14
2.8918e+13	2.8817e-14	2.2058e-14
2.9154e+13	3.7128e-14	2.4411e-14
