#Error on normalization	O = 2.221 %	H = 1.926 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	2.7167e-16	1.2138e-16
1.5023e+11	-3.278e-18	1.7834e-16
3.0045e+11	-1.0748e-16	2.072e-16
4.5068e+11	2.0382e-16	1.3923e-16
6.009e+11	7.2877e-17	1.4065e-16
7.5113e+11	-1.3189e-16	1.8577e-16
9.0135e+11	2.0888e-16	1.4413e-16
1.0516e+12	2.6844e-16	1.2543e-16
1.2018e+12	-7.56e-17	1.8388e-16
1.352e+12	7.1191e-17	1.7253e-16
1.5023e+12	2.8923e-16	1.2798e-16
1.6525e+12	4.9545e-17	1.751e-16
1.8027e+12	1.1846e-16	2.0556e-16
1.9529e+12	4.1793e-16	1.6654e-16
2.1032e+12	2.3581e-16	1.9247e-16
2.2534e+12	2.1072e-16	2.3817e-16
2.4036e+12	5.9905e-16	1.9165e-16
2.5538e+12	5.5925e-16	1.8252e-16
2.7041e+12	4.7691e-16	2.6232e-16
2.8543e+12	8.5888e-16	2.6478e-16
3.0045e+12	9.0103e-16	2.2162e-16
3.1547e+12	9.4658e-16	2.7899e-16
3.305e+12	1.5519e-15	3.1794e-16
3.4552e+12	1.3588e-15	2.5465e-16
3.6054e+12	1.233e-15	2.8837e-16
3.7556e+12	3.2836e-15	4.2916e-16
3.9059e+12	3.7553e-15	4.0394e-16
4.0561e+12	1.046e-15	2.8787e-16
4.2063e+12	5.8089e-15	5.6195e-16
4.3565e+12	2.2742e-14	1.3154e-15
4.5068e+12	3.5701e-14	1.9419e-15
4.657e+12	3.3121e-14	1.9381e-15
4.8072e+12	2.5866e-14	1.5658e-15
4.9574e+12	2.1568e-14	1.2725e-15
5.1077e+12	1.3031e-14	9.7803e-16
5.2579e+12	3.1891e-15	5.9157e-16
5.4081e+12	3.8099e-15	4.7479e-16
5.5583e+12	8.3787e-15	6.4672e-16
5.7086e+12	4.6275e-15	6.0919e-16
5.8588e+12	1.9678e-15	4.6133e-16
6.009e+12	1.0085e-14	7.0042e-16
6.1592e+12	1.4503e-14	9.4465e-16
6.3095e+12	6.2032e-15	6.7231e-16
6.4597e+12	3.2077e-15	5.3047e-16
6.6099e+12	1.5325e-14	1.0429e-15
6.7601e+12	2.3446e-14	1.3896e-15
6.9104e+12	1.5133e-14	1.0299e-15
7.0606e+12	5.0126e-15	6.8068e-16
7.2108e+12	4.8493e-15	7.4061e-16
7.361e+12	6.5074e-15	7.5726e-16
7.5113e+12	3.9515e-15	6.5104e-16
7.6615e+12	3.032e-15	6.9628e-16
7.8117e+12	5.1644e-15	7.6852e-16
7.9619e+12	5.2588e-15	7.7275e-16
8.1122e+12	4.3651e-15	8.8368e-16
8.2624e+12	5.5695e-15	9.6515e-16
8.4126e+12	5.3469e-15	8.2238e-16
8.5628e+12	3.2287e-15	7.6915e-16
8.7131e+12	6.3078e-15	1.0907e-15
