#Error on normalization	O = 2.555 %	H = 1.887 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	2.6589e-15	8.2607e-15
1.9881e+11	-4.7435e-17	8.0357e-15
3.9761e+11	-1.2612e-15	7.5016e-15
5.9642e+11	2.6023e-15	7.2372e-15
7.9523e+11	3.2257e-15	7.6976e-15
9.9404e+11	1.034e-15	8.266e-15
1.1928e+12	3.5009e-15	8.2667e-15
1.3917e+12	7.6826e-15	8.3454e-15
1.5905e+12	9.9291e-15	8.9662e-15
1.7893e+12	1.3618e-14	9.0148e-15
1.9881e+12	1.6239e-14	8.1425e-15
2.1869e+12	1.5176e-14	8.1286e-15
2.3857e+12	1.8362e-14	9.5724e-15
2.5845e+12	2.6235e-14	1.043e-14
2.7833e+12	2.83e-14	9.8462e-15
2.9821e+12	2.7157e-14	9.5396e-15
3.1809e+12	3.0956e-14	1.0137e-14
3.3797e+12	3.2036e-14	1.0469e-14
3.5785e+12	2.7157e-14	1.0562e-14
3.7773e+12	2.9572e-14	1.1058e-14
3.9761e+12	3.9082e-14	1.1124e-14
4.175e+12	4.2199e-14	1.0603e-14
4.3738e+12	4.3034e-14	1.1131e-14
4.5726e+12	4.9661e-14	1.255e-14
4.7714e+12	5.2419e-14	1.2738e-14
4.9702e+12	5.0545e-14	1.2055e-14
5.169e+12	5.8171e-14	1.2533e-14
5.3678e+12	6.8456e-14	1.3364e-14
5.5666e+12	6.4337e-14	1.2753e-14
5.7654e+12	5.6231e-14	1.1955e-14
5.9642e+12	5.8309e-14	1.2623e-14
6.163e+12	5.9313e-14	1.3627e-14
6.3618e+12	5.5066e-14	1.3693e-14
6.5606e+12	6.0667e-14	1.3284e-14
6.7594e+12	7.0585e-14	1.2725e-14
6.9583e+12	6.3367e-14	1.2127e-14
7.1571e+12	4.7931e-14	1.2242e-14
7.3559e+12	5.1668e-14	1.2924e-14
7.5547e+12	7.1939e-14	1.3202e-14
7.7535e+12	8.0956e-14	1.3437e-14
7.9523e+12	6.7934e-14	1.4088e-14
8.1511e+12	5.1152e-14	1.3962e-14
8.3499e+12	5.1162e-14	1.2884e-14
8.5487e+12	6.2457e-14	1.2621e-14
8.7475e+12	6.3386e-14	1.3227e-14
8.9463e+12	5.2737e-14	1.3234e-14
9.1451e+12	4.8855e-14	1.3333e-14
9.3439e+12	5.3136e-14	1.4556e-14
9.5427e+12	5.3198e-14	1.516e-14
9.7416e+12	5.3761e-14	1.4184e-14
9.9404e+12	6.2421e-14	1.3871e-14
1.0139e+13	6.6233e-14	1.5015e-14
1.0338e+13	5.8146e-14	1.5374e-14
1.0537e+13	5.2844e-14	1.4503e-14
1.0736e+13	5.5757e-14	1.4409e-14
1.0934e+13	5.7713e-14	1.5289e-14
1.1133e+13	6.0673e-14	1.556e-14
1.1332e+13	6.7489e-14	1.4992e-14
1.1531e+13	6.5902e-14	1.4459e-14
1.173e+13	5.5039e-14	1.433e-14
1.1928e+13	5.259e-14	1.463e-14
1.2127e+13	5.9246e-14	1.5121e-14
1.2326e+13	5.9535e-14	1.523e-14
1.2525e+13	5.6289e-14	1.4877e-14
1.2724e+13	6.0394e-14	1.4526e-14
1.2922e+13	6.2798e-14	1.4463e-14
1.3121e+13	5.331e-14	1.4785e-14
1.332e+13	4.2742e-14	1.5212e-14
1.3519e+13	4.2594e-14	1.5026e-14
1.3718e+13	4.8015e-14	1.4588e-14
1.3917e+13	5.1009e-14	1.5292e-14
1.4115e+13	5.0348e-14	1.6642e-14
1.4314e+13	4.8233e-14	1.6483e-14
1.4513e+13	4.7661e-14	1.4996e-14
1.4712e+13	4.9003e-14	1.4489e-14
1.4911e+13	4.9606e-14	1.529e-14
1.5109e+13	5.0217e-14	1.5855e-14
1.5308e+13	5.2899e-14	1.5843e-14
1.5507e+13	5.3709e-14	1.5876e-14
1.5706e+13	4.9928e-14	1.6075e-14
1.5905e+13	4.7116e-14	1.6448e-14
1.6103e+13	4.7836e-14	1.6727e-14
1.6302e+13	4.6398e-14	1.6268e-14
1.6501e+13	4.15e-14	1.5719e-14
1.67e+13	3.8715e-14	1.644e-14
1.6899e+13	3.9168e-14	1.7553e-14
1.7097e+13	3.9169e-14	1.7214e-14
1.7296e+13	3.7801e-14	1.6285e-14
1.7495e+13	3.669e-14	1.6486e-14
1.7694e+13	3.7392e-14	1.6843e-14
1.7893e+13	4.0308e-14	1.6072e-14
1.8091e+13	4.2097e-14	1.5524e-14
1.829e+13	3.9108e-14	1.6244e-14
1.8489e+13	3.405e-14	1.6612e-14
1.8688e+13	3.0909e-14	1.557e-14
1.8887e+13	2.7534e-14	1.4774e-14
1.9085e+13	2.235e-14	1.5597e-14
1.9284e+13	1.9677e-14	1.6763e-14
1.9483e+13	2.0959e-14	1.657e-14
1.9682e+13	2.1361e-14	1.5605e-14
1.9881e+13	1.8851e-14	1.5672e-14
2.008e+13	1.6617e-14	1.6819e-14
2.0278e+13	1.6607e-14	1.7285e-14
2.0477e+13	1.8024e-14	1.6374e-14
2.0676e+13	1.9341e-14	1.5276e-14
2.0875e+13	1.8518e-14	1.4886e-14
2.1074e+13	1.5328e-14	1.5073e-14
2.1272e+13	1.3077e-14	1.5863e-14
2.1471e+13	1.4112e-14	1.6993e-14
2.167e+13	1.6195e-14	1.7242e-14
2.1869e+13	1.6016e-14	1.6273e-14
2.2068e+13	1.3434e-14	1.5392e-14
2.2266e+13	1.0907e-14	1.5204e-14
2.2465e+13	1.025e-14	1.5164e-14
2.2664e+13	1.0607e-14	1.5574e-14
2.2863e+13	1.0241e-14	1.6695e-14
2.3062e+13	9.4157e-15	1.6912e-14
2.326e+13	9.1502e-15	1.5411e-14
2.3459e+13	8.9503e-15	1.44e-14
2.3658e+13	8.4716e-15	1.5278e-14
2.3857e+13	8.3988e-15	1.6145e-14
2.4056e+13	8.269e-15	1.5903e-14
2.4254e+13	7.3544e-15	1.6082e-14
2.4453e+13	6.8255e-15	1.6755e-14
2.4652e+13	7.2271e-15	1.6099e-14
2.4851e+13	7.0768e-15	1.4736e-14
2.505e+13	6.3541e-15	1.4836e-14
2.5249e+13	6.4774e-15	1.5694e-14
2.5447e+13	6.7884e-15	1.5515e-14
2.5646e+13	6.1814e-15	1.5193e-14
2.5845e+13	5.7348e-15	1.5836e-14
2.6044e+13	5.9719e-15	1.6228e-14
2.6243e+13	5.7622e-15	1.5754e-14
2.6441e+13	5.1806e-15	1.534e-14
2.664e+13	4.909e-15	1.4774e-14
2.6839e+13	4.4333e-15	1.3816e-14
2.7038e+13	4.0582e-15	1.405e-14
2.7237e+13	4.7734e-15	1.5321e-14
2.7435e+13	5.3986e-15	1.4839e-14
2.7634e+13	4.6859e-15	1.2911e-14
2.7833e+13	4.0996e-15	1.296e-14
2.8032e+13	4.5024e-15	1.4661e-14
2.8231e+13	4.5337e-15	1.4868e-14
2.8429e+13	4.0829e-15	1.4181e-14
2.8628e+13	4.0567e-15	1.4738e-14
2.8827e+13	3.7798e-15	1.5019e-14
2.9026e+13	3.096e-15	1.3697e-14
2.9225e+13	3.3312e-15	1.3161e-14
2.9423e+13	3.9719e-15	1.4348e-14
2.9622e+13	3.5777e-15	1.4704e-14
2.9821e+13	3.1884e-15	1.3776e-14
3.002e+13	3.7487e-15	1.4007e-14
3.0219e+13	3.7542e-15	1.5476e-14
3.0417e+13	2.9292e-15	1.5772e-14
3.0616e+13	2.9178e-15	1.4352e-14
3.0815e+13	3.4062e-15	1.302e-14
3.1014e+13	3.0809e-15	1.3097e-14
3.1213e+13	2.6935e-15	1.3895e-14
3.1412e+13	2.9176e-15	1.3765e-14
3.161e+13	2.8085e-15	1.2794e-14
3.1809e+13	2.4043e-15	1.3008e-14
3.2008e+13	2.583e-15	1.4439e-14
3.2207e+13	2.7939e-15	1.4555e-14
3.2406e+13	2.494e-15	1.3309e-14
3.2604e+13	2.4497e-15	1.3301e-14
3.2803e+13	2.7141e-15	1.4083e-14
3.3002e+13	2.5445e-15	1.3148e-14
3.3201e+13	2.2789e-15	1.1804e-14
3.34e+13	2.4053e-15	1.2711e-14
3.3598e+13	2.3955e-15	1.4122e-14
3.3797e+13	2.124e-15	1.3423e-14
3.3996e+13	2.1097e-15	1.2338e-14
3.4195e+13	2.2157e-15	1.3153e-14
3.4394e+13	2.1353e-15	1.4542e-14
3.4592e+13	2.0833e-15	1.4621e-14
3.4791e+13	2.043e-15	1.3662e-14
3.499e+13	1.8937e-15	1.2613e-14
3.5189e+13	1.9202e-15	1.231e-14
3.5388e+13	2.0276e-15	1.3191e-14
3.5586e+13	1.8574e-15	1.3914e-14
3.5785e+13	1.7951e-15	1.2899e-14
3.5984e+13	2.0814e-15	1.1559e-14
3.6183e+13	2.0658e-15	1.2223e-14
3.6382e+13	1.708e-15	1.3853e-14
3.6581e+13	1.7365e-15	1.3958e-14
3.6779e+13	1.9601e-15	1.3038e-14
3.6978e+13	1.7795e-15	1.3045e-14
3.7177e+13	1.5545e-15	1.3568e-14
3.7376e+13	1.6041e-15	1.3186e-14
3.7575e+13	1.5641e-15	1.2502e-14
3.7773e+13	1.506e-15	1.2708e-14
3.7972e+13	1.6924e-15	1.3153e-14
3.8171e+13	1.7281e-15	1.2861e-14
3.837e+13	1.5377e-15	1.2466e-14
3.8569e+13	1.6586e-15	1.2713e-14
3.8767e+13	1.9155e-15	1.3055e-14
3.8966e+13	1.7679e-15	1.309e-14
3.9165e+13	1.5359e-15	1.3266e-14
3.9364e+13	1.5851e-15	1.3497e-14
3.9563e+13	1.5875e-15	1.3196e-14
3.9761e+13	1.4841e-15	1.2686e-14
3.996e+13	1.5459e-15	1.2706e-14
4.0159e+13	1.5791e-15	1.307e-14
4.0358e+13	1.4382e-15	1.3108e-14
4.0557e+13	1.4241e-15	1.2544e-14
4.0755e+13	1.5225e-15	1.1607e-14
4.0954e+13	1.4822e-15	1.1149e-14
4.1153e+13	1.4395e-15	1.1869e-14
4.1352e+13	1.4691e-15	1.2893e-14
4.1551e+13	1.3858e-15	1.2864e-14
4.175e+13	1.3307e-15	1.2241e-14
4.1948e+13	1.4514e-15	1.2296e-14
4.2147e+13	1.4396e-15	1.2795e-14
4.2346e+13	1.2267e-15	1.2846e-14
4.2545e+13	1.143e-15	1.2494e-14
4.2744e+13	1.1794e-15	1.2079e-14
4.2942e+13	1.1914e-15	1.179e-14
4.3141e+13	1.315e-15	1.1932e-14
4.334e+13	1.4433e-15	1.2136e-14
4.3539e+13	1.322e-15	1.1661e-14
4.3738e+13	1.2038e-15	1.1139e-14
4.3936e+13	1.3069e-15	1.1526e-14
4.4135e+13	1.329e-15	1.1903e-14
4.4334e+13	1.224e-15	1.1359e-14
4.4533e+13	1.2701e-15	1.1168e-14
4.4732e+13	1.3277e-15	1.2153e-14
4.493e+13	1.2293e-15	1.2808e-14
4.5129e+13	1.2237e-15	1.2213e-14
4.5328e+13	1.298e-15	1.1458e-14
4.5527e+13	1.1988e-15	1.1244e-14
4.5726e+13	1.1043e-15	1.124e-14
4.5924e+13	1.1516e-15	1.1393e-14
