#Error on normalization	O = -0.009 %	H = 2.793 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	-7.8968e-16	3.7757e-16
1.6493e+11	4.4498e-16	3.5208e-16
3.2985e+11	7.6531e-16	3.4043e-16
4.9478e+11	-8.5734e-16	3.7326e-16
6.597e+11	-1.603e-16	3.8446e-16
8.2463e+11	1.0679e-15	3.9748e-16
9.8955e+11	-3.9387e-16	4.429e-16
1.1545e+12	-6.0886e-16	4.3213e-16
1.3194e+12	1.1123e-15	3.7876e-16
1.4843e+12	2.8023e-16	4.1212e-16
1.6493e+12	-8.4434e-16	4.7643e-16
1.8142e+12	8.4942e-16	4.4492e-16
1.9791e+12	9.9275e-16	4.1893e-16
2.144e+12	-6.9252e-16	5.0248e-16
2.309e+12	4.6474e-16	5.6292e-16
2.4739e+12	1.6908e-15	5.2848e-16
2.6388e+12	2.0538e-16	5.5175e-16
2.8037e+12	5.1744e-16	6.7304e-16
2.9687e+12	1.6e-15	7.0832e-16
3.1336e+12	-2.8044e-16	6.3064e-16
3.2985e+12	8.9805e-16	6.8004e-16
3.4634e+12	5.7577e-15	8.9025e-16
3.6284e+12	4.3177e-15	9.6048e-16
3.7933e+12	2.4876e-15	9.3561e-16
3.9582e+12	1.4817e-14	1.3427e-15
4.1231e+12	2.955e-14	2.1149e-15
4.2881e+12	2.6851e-14	2.3443e-15
4.453e+12	1.5315e-14	1.7706e-15
4.6179e+12	1.0502e-14	1.2784e-15
4.7828e+12	9.0363e-15	1.3621e-15
4.9478e+12	7.4261e-15	1.5422e-15
5.1127e+12	8.5436e-15	1.5362e-15
5.2776e+12	7.8944e-15	1.5353e-15
5.4426e+12	4.5164e-15	1.5014e-15
5.6075e+12	5.7189e-15	1.3725e-15
5.7724e+12	8.3764e-15	1.389e-15
5.9373e+12	8.4904e-15	1.6185e-15
6.1023e+12	1.6452e-14	1.9305e-15
6.2672e+12	2.9309e-14	2.294e-15
6.4321e+12	2.6065e-14	2.4683e-15
6.597e+12	1.1424e-14	2.2279e-15
6.762e+12	9.0823e-15	2.0141e-15
6.9269e+12	1.4324e-14	2.2225e-15
7.0918e+12	1.3504e-14	2.576e-15
7.2567e+12	2.0631e-14	3.1298e-15
7.4217e+12	4.1499e-14	4.1559e-15
7.5866e+12	5.1476e-14	4.7819e-15
7.7515e+12	4.2426e-14	4.2491e-15
7.9164e+12	3.401e-14	3.697e-15
8.0814e+12	3.2684e-14	4.0633e-15
8.2463e+12	3.3197e-14	4.3868e-15
8.4112e+12	4.1488e-14	4.3384e-15
8.5761e+12	5.7975e-14	5.0196e-15
8.7411e+12	7.1471e-14	6.1222e-15
8.906e+12	8.1841e-14	6.3238e-15
9.0709e+12	9.2242e-14	6.1596e-15
9.2358e+12	9.3948e-14	6.6286e-15
9.4008e+12	8.8006e-14	6.8767e-15
9.5657e+12	8.8139e-14	6.3127e-15
9.7306e+12	9.0811e-14	5.9487e-15
9.8955e+12	8.4099e-14	5.9793e-15
1.006e+13	7.5039e-14	5.501e-15
1.0225e+13	6.9309e-14	4.6567e-15
1.039e+13	5.4956e-14	4.0447e-15
1.0555e+13	3.3701e-14	3.4407e-15
1.072e+13	2.5064e-14	2.9336e-15
1.0885e+13	2.8323e-14	2.9768e-15
1.105e+13	2.5947e-14	3.0649e-15
1.1215e+13	1.9205e-14	2.82e-15
1.138e+13	2.006e-14	3.0131e-15
1.1545e+13	2.4698e-14	3.654e-15
1.171e+13	2.4573e-14	3.6656e-15
1.1875e+13	2.2775e-14	3.2342e-15
1.204e+13	2.3589e-14	3.4203e-15
1.2205e+13	2.5499e-14	3.9134e-15
1.2369e+13	2.8958e-14	3.9593e-15
1.2534e+13	3.6018e-14	3.9864e-15
1.2699e+13	4.3818e-14	4.3432e-15
1.2864e+13	4.6825e-14	4.4619e-15
1.3029e+13	4.2871e-14	4.1728e-15
1.3194e+13	3.5788e-14	3.9556e-15
1.3359e+13	3.3226e-14	3.9941e-15
1.3524e+13	3.7857e-14	4.2162e-15
1.3689e+13	4.2427e-14	4.5204e-15
1.3854e+13	4.0912e-14	4.6197e-15
1.4019e+13	3.9189e-14	4.5226e-15
1.4184e+13	4.3703e-14	4.6495e-15
1.4349e+13	4.7897e-14	4.9359e-15
1.4513e+13	4.4724e-14	4.9235e-15
1.4678e+13	4.2264e-14	4.7623e-15
1.4843e+13	4.9001e-14	4.9034e-15
1.5008e+13	5.7003e-14	5.2323e-15
1.5173e+13	5.8518e-14	5.4006e-15
1.5338e+13	5.992e-14	5.3344e-15
1.5503e+13	6.208e-14	5.0837e-15
1.5668e+13	5.4563e-14	4.8195e-15
1.5833e+13	4.1766e-14	4.8235e-15
1.5998e+13	4.0097e-14	5.1093e-15
1.6163e+13	4.6225e-14	5.4096e-15
1.6328e+13	4.6217e-14	5.4911e-15
1.6493e+13	4.4804e-14	5.264e-15
1.6658e+13	4.8796e-14	4.9818e-15
1.6822e+13	4.8138e-14	5.1578e-15
1.6987e+13	4.1906e-14	5.7358e-15
1.7152e+13	4.3852e-14	5.9883e-15
1.7317e+13	4.9281e-14	5.711e-15
1.7482e+13	4.3263e-14	5.5655e-15
1.7647e+13	3.5286e-14	5.9149e-15
1.7812e+13	3.9037e-14	6.247e-15
1.7977e+13	4.2922e-14	6.0148e-15
1.8142e+13	3.8841e-14	5.5527e-15
1.8307e+13	4.0863e-14	5.7172e-15
1.8472e+13	5.1405e-14	6.4682e-15
1.8637e+13	5.4294e-14	6.7099e-15
1.8802e+13	4.8724e-14	6.2159e-15
1.8966e+13	4.7849e-14	6.0917e-15
1.9131e+13	5.1262e-14	6.5561e-15
1.9296e+13	5.1196e-14	6.6898e-15
1.9461e+13	4.9707e-14	6.6579e-15
1.9626e+13	5.0847e-14	7.1574e-15
1.9791e+13	5.2893e-14	7.4503e-15
1.9956e+13	5.3894e-14	7.0391e-15
2.0121e+13	5.3412e-14	7.146e-15
2.0286e+13	5.2444e-14	8.0474e-15
