#Error on normalization	O = 1.802 %	H = 2.307 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	-7.539e-18	6.6277e-15
1.9907e+11	-2.4727e-16	6.3868e-15
3.9814e+11	1.6405e-16	6.3498e-15
5.9721e+11	1.1341e-15	7.0848e-15
7.9628e+11	8.5886e-16	7.7231e-15
9.9536e+11	1.079e-15	7.4873e-15
1.1944e+12	3.9507e-15	6.9912e-15
1.3935e+12	5.8627e-15	7.1651e-15
1.5926e+12	3.5913e-15	7.9007e-15
1.7916e+12	2.4945e-15	8.2652e-15
1.9907e+12	1.08e-14	7.9436e-15
2.1898e+12	2.6822e-14	7.9043e-15
2.3889e+12	3.6228e-14	8.6727e-15
2.5879e+12	2.8188e-14	9.0144e-15
2.787e+12	1.3772e-14	8.2377e-15
2.9861e+12	1.3328e-14	7.9444e-15
3.1851e+12	2.4797e-14	9.1212e-15
3.3842e+12	2.8347e-14	1.0152e-14
3.5833e+12	2.1464e-14	9.8714e-15
3.7823e+12	1.9303e-14	9.3975e-15
3.9814e+12	2.5132e-14	9.6239e-15
4.1805e+12	3.1107e-14	1.0128e-14
4.3796e+12	3.7353e-14	1.0633e-14
4.5786e+12	4.4569e-14	1.0971e-14
4.7777e+12	4.5418e-14	1.0776e-14
4.9768e+12	4.1115e-14	1.059e-14
5.1758e+12	4.4369e-14	1.1155e-14
5.3749e+12	5.649e-14	1.1727e-14
5.574e+12	6.4257e-14	1.1522e-14
5.7731e+12	6.2733e-14	1.1337e-14
5.9721e+12	6.2067e-14	1.1763e-14
6.1712e+12	6.9922e-14	1.2204e-14
6.3703e+12	7.8901e-14	1.2504e-14
6.5693e+12	7.629e-14	1.2866e-14
6.7684e+12	6.3828e-14	1.28e-14
6.9675e+12	5.7693e-14	1.2366e-14
7.1666e+12	6.3876e-14	1.2418e-14
7.3656e+12	6.9313e-14	1.2515e-14
7.5647e+12	6.5296e-14	1.1725e-14
7.7638e+12	5.9265e-14	1.1181e-14
7.9628e+12	5.7159e-14	1.2189e-14
8.1619e+12	5.62e-14	1.3401e-14
8.361e+12	5.6197e-14	1.3295e-14
8.5601e+12	5.7557e-14	1.2869e-14
8.7591e+12	5.4291e-14	1.3181e-14
8.9582e+12	4.6216e-14	1.3348e-14
9.1573e+12	4.5783e-14	1.2774e-14
9.3563e+12	5.8338e-14	1.2386e-14
9.5554e+12	6.9945e-14	1.2805e-14
9.7545e+12	6.7539e-14	1.3576e-14
9.9536e+12	5.8575e-14	1.4179e-14
1.0153e+13	5.7596e-14	1.4316e-14
1.0352e+13	6.2446e-14	1.3856e-14
1.0551e+13	6.0624e-14	1.3292e-14
1.075e+13	5.4048e-14	1.3404e-14
1.0949e+13	5.537e-14	1.4141e-14
1.1148e+13	6.2375e-14	1.4622e-14
1.1347e+13	6.2023e-14	1.4363e-14
1.1546e+13	5.5805e-14	1.3931e-14
1.1745e+13	5.4926e-14	1.4101e-14
1.1944e+13	5.9995e-14	1.4734e-14
1.2143e+13	6.6841e-14	1.5079e-14
1.2342e+13	7.4478e-14	1.5103e-14
1.2541e+13	7.5557e-14	1.5432e-14
1.2741e+13	6.4779e-14	1.584e-14
1.294e+13	5.5668e-14	1.5325e-14
1.3139e+13	5.9146e-14	1.4136e-14
