#Error on normalization	O = 1.905 %	H = 2.268 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	3.0029e-14	7.2555e-15
2.0506e+11	3.0746e-14	7.1384e-15
4.1012e+11	3.3342e-14	7.1045e-15
6.1517e+11	3.5097e-14	7.2547e-15
8.2023e+11	3.2312e-14	7.2794e-15
1.0253e+12	2.9016e-14	7.3956e-15
1.2303e+12	2.987e-14	7.6288e-15
1.4354e+12	3.1746e-14	7.48e-15
1.6405e+12	3.3878e-14	7.4944e-15
1.8455e+12	4.0341e-14	8.5664e-15
2.0506e+12	4.7468e-14	9.8083e-15
2.2556e+12	4.8767e-14	1.0002e-14
2.4607e+12	4.7551e-14	9.6109e-15
2.6658e+12	4.7758e-14	9.3658e-15
2.8708e+12	4.7672e-14	9.3348e-15
3.0759e+12	5.0352e-14	9.6747e-15
3.2809e+12	5.6918e-14	1.0036e-14
3.486e+12	5.6056e-14	9.8695e-15
3.691e+12	4.6266e-14	1.0087e-14
3.8961e+12	4.5733e-14	1.1265e-14
4.1012e+12	5.7349e-14	1.1742e-14
4.3062e+12	6.0685e-14	1.0997e-14
4.5113e+12	5.2381e-14	1.1081e-14
4.7163e+12	4.9834e-14	1.2246e-14
4.9214e+12	5.415e-14	1.2519e-14
5.1265e+12	5.3933e-14	1.1962e-14
5.3315e+12	5.2619e-14	1.1958e-14
5.5366e+12	5.6083e-14	1.2259e-14
5.7416e+12	5.7574e-14	1.2504e-14
5.9467e+12	5.569e-14	1.2996e-14
6.1517e+12	5.6952e-14	1.3076e-14
6.3568e+12	5.796e-14	1.2624e-14
6.5619e+12	5.4591e-14	1.2843e-14
6.7669e+12	5.5059e-14	1.3257e-14
6.972e+12	6.1689e-14	1.2785e-14
7.177e+12	6.3929e-14	1.2996e-14
7.3821e+12	5.9187e-14	1.4482e-14
7.5871e+12	5.4539e-14	1.4567e-14
7.7922e+12	5.2297e-14	1.3236e-14
7.9973e+12	5.3417e-14	1.3576e-14
8.2023e+12	5.8794e-14	1.4729e-14
8.4074e+12	6.0786e-14	1.3908e-14
8.6124e+12	5.5701e-14	1.2989e-14
8.8175e+12	5.4284e-14	1.4206e-14
9.0226e+12	5.909e-14	1.532e-14
9.2276e+12	5.7703e-14	1.5127e-14
9.4327e+12	5.1025e-14	1.5437e-14
9.6377e+12	5.2112e-14	1.5898e-14
9.8428e+12	5.7449e-14	1.5294e-14
1.0048e+13	5.6588e-14	1.5183e-14
1.0253e+13	5.4532e-14	1.6016e-14
1.0458e+13	5.511e-14	1.5871e-14
1.0663e+13	5.1369e-14	1.5301e-14
1.0868e+13	4.7664e-14	1.5873e-14
1.1073e+13	5.4196e-14	1.6216e-14
1.1278e+13	6.1697e-14	1.5773e-14
1.1483e+13	5.8236e-14	1.6305e-14
1.1688e+13	5.2574e-14	1.6803e-14
1.1893e+13	5.2439e-14	1.532e-14
1.2098e+13	5.0686e-14	1.4296e-14
1.2303e+13	4.7672e-14	1.568e-14
1.2509e+13	5.079e-14	1.6486e-14
1.2714e+13	5.3015e-14	1.534e-14
1.2919e+13	4.67e-14	1.5106e-14
1.3124e+13	4.2876e-14	1.6386e-14
1.3329e+13	4.9279e-14	1.7195e-14
1.3534e+13	5.438e-14	1.7741e-14
1.3739e+13	5.0471e-14	1.8473e-14
1.3944e+13	4.4968e-14	1.8009e-14
1.4149e+13	4.2794e-14	1.6951e-14
1.4354e+13	4.1784e-14	1.7452e-14
1.4559e+13	4.2494e-14	1.8561e-14
1.4764e+13	4.525e-14	1.8279e-14
1.4969e+13	4.5508e-14	1.7654e-14
1.5174e+13	4.1474e-14	1.7879e-14
1.5379e+13	3.739e-14	1.7672e-14
1.5584e+13	3.631e-14	1.658e-14
1.5789e+13	3.6612e-14	1.6279e-14
1.5995e+13	3.5901e-14	1.7185e-14
1.62e+13	3.4393e-14	1.7546e-14
1.6405e+13	3.3137e-14	1.6608e-14
1.661e+13	3.0628e-14	1.6038e-14
1.6815e+13	2.6141e-14	1.7092e-14
1.702e+13	2.4552e-14	1.8129e-14
1.7225e+13	2.8694e-14	1.7238e-14
1.743e+13	3.152e-14	1.5833e-14
1.7635e+13	2.7634e-14	1.6137e-14
1.784e+13	2.3242e-14	1.7169e-14
1.8045e+13	2.3185e-14	1.7173e-14
1.825e+13	2.2486e-14	1.6894e-14
1.8455e+13	1.9107e-14	1.7191e-14
