#Error on normalization	O = -1.948 %	H = 4.702 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	1.2417e-15	2.8131e-17
4.0905e+10	7.2611e-16	2.2404e-17
8.1811e+10	-3.8717e-16	1.0562e-17
1.2272e+11	-1.1592e-15	4.1579e-18
1.6362e+11	-9.2972e-16	1.1254e-17
2.0453e+11	1.2942e-16	2.9541e-17
2.4543e+11	1.1539e-15	4.7951e-17
2.8634e+11	1.304e-15	5.5401e-17
3.2724e+11	4.6356e-16	4.9397e-17
3.6815e+11	-6.6235e-16	3.7447e-17
4.0905e+11	-1.1327e-15	3.0301e-17
4.4996e+11	-5.5407e-16	3.2888e-17
4.9086e+11	5.9129e-16	4.0689e-17
5.3177e+11	1.3467e-15	4.4546e-17
5.7268e+11	1.0803e-15	3.9618e-17
6.1358e+11	1.5602e-17	3.054e-17
6.5449e+11	-9.5012e-16	2.7992e-17
6.9539e+11	-9.9344e-16	3.9277e-17
7.363e+11	-5.6186e-17	6.091e-17
7.772e+11	1.097e-15	7.9903e-17
8.1811e+11	1.5085e-15	8.3282e-17
8.5901e+11	8.2576e-16	6.8336e-17
8.9992e+11	-3.9792e-16	4.51e-17
9.4082e+11	-1.1543e-15	2.8757e-17
9.8173e+11	-8.1422e-16	2.7934e-17
1.0226e+12	3.4617e-16	3.8459e-17
1.0635e+12	1.3687e-15	4.7746e-17
1.1044e+12	1.4053e-15	4.6182e-17
1.1454e+12	4.2498e-16	3.5864e-17
1.1863e+12	-7.5418e-16	2.9082e-17
1.2272e+12	-1.1403e-15	3.7505e-17
1.2681e+12	-3.9333e-16	6.1071e-17
1.309e+12	8.8481e-16	8.6325e-17
1.3499e+12	1.6432e-15	9.6278e-17
1.3908e+12	1.2538e-15	8.416e-17
1.4317e+12	3.9268e-17	5.9619e-17
1.4726e+12	-9.8715e-16	4.1683e-17
1.5135e+12	-9.6058e-16	4.369e-17
1.5544e+12	1.108e-16	6.2381e-17
1.5953e+12	1.3424e-15	8.0537e-17
1.6362e+12	1.7028e-15	8.1558e-17
1.6771e+12	8.7698e-16	6.4259e-17
1.718e+12	-4.5653e-16	4.5309e-17
1.7589e+12	-1.1743e-15	4.6387e-17
1.7998e+12	-6.3831e-16	7.5854e-17
1.8407e+12	7.6203e-16	1.1992e-16
1.8816e+12	1.9141e-15	1.5137e-16
1.9226e+12	1.8924e-15	1.4998e-16
1.9635e+12	7.2746e-16	1.1863e-16
2.0044e+12	-6.083e-16	8.2022e-17
2.0453e+12	-9.971e-16	6.8136e-17
2.0862e+12	-1.0341e-16	8.6616e-17
2.1271e+12	1.3377e-15	1.2116e-16
2.168e+12	2.1216e-15	1.4231e-16
2.2089e+12	1.5772e-15	1.3091e-16
2.2498e+12	1.43e-16	9.3592e-17
2.2907e+12	-9.7492e-16	5.7931e-17
2.3316e+12	-7.9548e-16	5.0948e-17
2.3725e+12	6.0835e-16	7.8153e-17
2.4134e+12	2.1406e-15	1.2006e-16
2.4543e+12	2.5707e-15	1.4898e-16
2.4952e+12	1.5627e-15	1.5239e-16
2.5361e+12	-5.2825e-18	1.4332e-16
2.577e+12	-7.2019e-16	1.4876e-16
2.6179e+12	2.193e-16	1.85e-16
2.6588e+12	2.3138e-15	2.4033e-16
2.6998e+12	4.1073e-15	2.8017e-16
2.7407e+12	4.3102e-15	2.7229e-16
2.7816e+12	2.8147e-15	2.1287e-16
2.8225e+12	7.8991e-16	1.3298e-16
2.8634e+12	-2.1731e-16	7.9363e-17
2.9043e+12	5.3949e-16	8.3594e-17
2.9452e+12	2.4861e-15	1.4242e-16
2.9861e+12	4.2589e-15	2.2342e-16
3.027e+12	4.8303e-15	2.9028e-16
3.0679e+12	4.3018e-15	3.2753e-16
3.1088e+12	3.7279e-15	3.4603e-16
3.1497e+12	4.1448e-15	3.6704e-16
3.1906e+12	5.6311e-15	4.001e-16
3.2315e+12	7.1914e-15	4.3361e-16
3.2724e+12	7.5606e-15	4.4544e-16
3.3133e+12	6.2612e-15	4.2335e-16
3.3542e+12	4.0418e-15	3.7747e-16
3.3951e+12	2.3583e-15	3.3524e-16
3.4361e+12	2.3647e-15	3.2565e-16
3.477e+12	4.2817e-15	3.6896e-16
3.5179e+12	7.6514e-15	4.8135e-16
3.5588e+12	1.2172e-14	6.8673e-16
3.5997e+12	1.8245e-14	1.0163e-15
3.6406e+12	2.6573e-14	1.4842e-15
3.6815e+12	3.6998e-14	2.0492e-15
3.7224e+12	4.7561e-14	2.5943e-15
3.7633e+12	5.4782e-14	2.9516e-15
3.8042e+12	5.5306e-14	2.9731e-15
3.8451e+12	4.7963e-14	2.6111e-15
3.886e+12	3.4788e-14	1.9582e-15
3.9269e+12	2.0172e-14	1.2131e-15
3.9678e+12	8.587e-15	5.8939e-16
4.0087e+12	2.3489e-15	2.1695e-16
4.0496e+12	8.5233e-16	9.7075e-17
4.0905e+12	1.6493e-15	1.3238e-16
4.1314e+12	2.4372e-15	2.0533e-16
4.1723e+12	2.464e-15	2.4868e-16
4.2133e+12	2.4422e-15	2.6335e-16
4.2542e+12	3.2903e-15	2.8238e-16
4.2951e+12	4.9135e-15	3.1979e-16
4.336e+12	6.0995e-15	3.5022e-16
4.3769e+12	5.5916e-15	3.3504e-16
4.4178e+12	3.3667e-15	2.6831e-16
4.4587e+12	9.3922e-16	1.9784e-16
4.4996e+12	3.2088e-16	1.9664e-16
4.5405e+12	2.4099e-15	3.033e-16
4.5814e+12	6.1264e-15	4.8008e-16
4.6223e+12	9.0736e-15	6.2801e-16
4.6632e+12	9.2995e-15	6.548e-16
4.7041e+12	6.8249e-15	5.4727e-16
4.745e+12	3.7324e-15	3.9114e-16
4.7859e+12	2.7023e-15	3.1802e-16
4.8268e+12	5.0938e-15	4.1466e-16
4.8677e+12	1.0032e-14	6.6142e-16
4.9086e+12	1.5199e-14	9.4851e-16
4.9496e+12	1.8709e-14	1.1615e-15
4.9905e+12	2.0614e-14	1.2746e-15
5.0314e+12	2.2883e-14	1.3799e-15
5.0723e+12	2.7851e-14	1.6268e-15
5.1132e+12	3.6328e-14	2.1091e-15
5.1541e+12	4.6768e-14	2.7797e-15
5.195e+12	5.6109e-14	3.4553e-15
5.2359e+12	6.1656e-14	3.9132e-15
5.2768e+12	6.2638e-14	4.018e-15
5.3177e+12	6.0422e-14	3.7974e-15
5.3586e+12	5.7356e-14	3.4189e-15
5.3995e+12	5.5166e-14	3.0846e-15
5.4404e+12	5.4021e-14	2.9129e-15
5.4813e+12	5.2745e-14	2.8803e-15
5.5222e+12	4.9839e-14	2.8521e-15
5.5631e+12	4.4485e-14	2.6794e-15
5.604e+12	3.698e-14	2.2965e-15
5.6449e+12	2.8531e-14	1.766e-15
5.6858e+12	2.076e-14	1.2469e-15
5.7268e+12	1.5242e-14	9.1075e-16
5.7677e+12	1.311e-14	8.5332e-16
5.8086e+12	1.4675e-14	1.0495e-15
5.8495e+12	1.9159e-14	1.3734e-15
5.8904e+12	2.4862e-14	1.6742e-15
5.9313e+12	2.9976e-14	1.8654e-15
5.9722e+12	3.3759e-14	1.9799e-15
6.0131e+12	3.7244e-14	2.1518e-15
6.054e+12	4.2717e-14	2.5277e-15
6.0949e+12	5.1969e-14	3.1536e-15
6.1358e+12	6.4422e-14	3.9105e-15
6.1767e+12	7.6687e-14	4.5546e-15
6.2176e+12	8.436e-14	4.8594e-15
6.2585e+12	8.5205e-14	4.7823e-15
6.2994e+12	8.157e-14	4.5426e-15
6.3403e+12	7.9921e-14	4.5351e-15
6.3812e+12	8.7207e-14	5.1037e-15
6.4221e+12	1.0607e-13	6.2998e-15
6.463e+12	1.3213e-13	7.7872e-15
6.504e+12	1.5559e-13	8.9794e-15
6.5449e+12	1.6654e-13	9.3515e-15
6.5858e+12	1.6076e-13	8.7469e-15
6.6267e+12	1.4229e-13	7.4824e-15
6.6676e+12	1.2098e-13	6.176e-15
6.7085e+12	1.0654e-13	5.396e-15
6.7494e+12	1.0315e-13	5.352e-15
6.7903e+12	1.0806e-13	5.8224e-15
6.8312e+12	1.1485e-13	6.3561e-15
6.8721e+12	1.1882e-13	6.6034e-15
6.913e+12	1.2035e-13	6.5437e-15
6.9539e+12	1.2396e-13	6.4579e-15
6.9948e+12	1.3392e-13	6.6739e-15
7.0357e+12	1.4986e-13	7.2791e-15
7.0766e+12	1.6586e-13	8.014e-15
7.1175e+12	1.7397e-13	8.429e-15
7.1584e+12	1.6968e-13	8.1971e-15
7.1993e+12	1.5535e-13	7.3573e-15
7.2403e+12	1.3915e-13	6.3146e-15
7.2812e+12	1.2996e-13	5.5902e-15
7.3221e+12	1.3177e-13	5.4918e-15
7.363e+12	1.4133e-13	5.9291e-15
7.4039e+12	1.5053e-13	6.4926e-15
7.4448e+12	1.5183e-13	6.7346e-15
7.4857e+12	1.4308e-13	6.4577e-15
