#Error on normalization	O = 1.190 %	H = 2.166 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	-1.8783e-16	2.6422e-16
1.1219e+11	3.403e-16	4.2189e-16
2.2438e+11	4.3358e-16	4.7096e-16
3.3657e+11	-4.1332e-16	2.5313e-16
4.4877e+11	-1.5718e-16	3.1984e-16
5.6096e+11	6.0582e-16	5.3227e-16
6.7315e+11	-1.5267e-17	4.1738e-16
7.8534e+11	-4.1135e-16	3.451e-16
8.9753e+11	5.0914e-16	5.1751e-16
1.0097e+12	4.7874e-16	4.5628e-16
1.1219e+12	-4.0828e-16	3.0624e-16
1.2341e+12	1.4342e-16	4.9149e-16
1.3463e+12	7.8733e-16	5.9033e-16
1.4585e+12	-4.4015e-17	4.1153e-16
1.5707e+12	-1.2134e-17	5.0809e-16
1.6829e+12	1.0971e-15	7.4243e-16
1.7951e+12	5.3945e-16	6.0967e-16
1.9073e+12	-2.7454e-16	5.3445e-16
2.0194e+12	9.3834e-16	7.7375e-16
2.1316e+12	1.2944e-15	7.1649e-16
2.2438e+12	-9.6978e-17	4.4434e-16
2.356e+12	5.5186e-16	5.9927e-16
2.4682e+12	2.0662e-15	8.3045e-16
2.5804e+12	7.3272e-16	7.0043e-16
2.6926e+12	1.9054e-17	7.3113e-16
2.8048e+12	2.4025e-15	1.002e-15
2.917e+12	2.5342e-15	9.2831e-16
3.0292e+12	2.8865e-16	7.5438e-16
3.1414e+12	1.8339e-15	9.4978e-16
3.2536e+12	4.1782e-15	1.0696e-15
3.3657e+12	2.0381e-15	9.3057e-16
3.4779e+12	1.8557e-15	1.0485e-15
3.5901e+12	5.9338e-15	1.2525e-15
3.7023e+12	4.8962e-15	1.0962e-15
3.8145e+12	4.11e-15	1.2163e-15
3.9267e+12	2.1496e-14	2.2549e-15
4.0389e+12	4.7648e-14	3.4748e-15
4.1511e+12	5.2462e-14	3.7641e-15
4.2633e+12	3.4293e-14	2.9951e-15
4.3755e+12	1.8239e-14	1.9804e-15
4.4877e+12	1.3529e-14	1.595e-15
4.5999e+12	1.1461e-14	1.7649e-15
4.712e+12	9.4905e-15	1.7005e-15
4.8242e+12	8.9281e-15	1.3873e-15
4.9364e+12	7.2819e-15	1.4831e-15
5.0486e+12	5.6253e-15	1.7726e-15
5.1608e+12	6.4384e-15	1.6527e-15
5.273e+12	7.2597e-15	1.5343e-15
5.3852e+12	8.3075e-15	1.8999e-15
5.4974e+12	1.1884e-14	2.2393e-15
5.6096e+12	1.2809e-14	2.2299e-15
5.7218e+12	1.0459e-14	2.3661e-15
5.834e+12	1.8029e-14	2.8636e-15
5.9461e+12	3.633e-14	3.308e-15
6.0583e+12	4.3196e-14	3.2987e-15
6.1705e+12	3.0479e-14	2.8746e-15
6.2827e+12	1.8326e-14	2.6702e-15
6.3949e+12	1.8192e-14	3.1588e-15
6.5071e+12	1.9646e-14	3.6599e-15
6.6193e+12	1.9313e-14	3.5089e-15
6.7315e+12	2.4798e-14	3.4633e-15
6.8437e+12	3.3193e-14	4.0935e-15
6.9559e+12	3.7354e-14	4.5374e-15
7.0681e+12	4.0238e-14	4.392e-15
7.1803e+12	4.137e-14	4.2686e-15
7.2924e+12	3.2836e-14	4.0121e-15
7.4046e+12	2.059e-14	3.2827e-15
7.5168e+12	1.9742e-14	2.9628e-15
7.629e+12	2.7571e-14	3.4856e-15
7.7412e+12	3.1938e-14	3.9135e-15
7.8534e+12	3.4578e-14	3.9226e-15
7.9656e+12	3.9024e-14	3.9596e-15
8.0778e+12	4.1014e-14	3.9536e-15
8.19e+12	4.8737e-14	4.2913e-15
8.3022e+12	7.3339e-14	5.7008e-15
8.4144e+12	9.5769e-14	6.9831e-15
8.5266e+12	9.4296e-14	6.6383e-15
8.6387e+12	9.0493e-14	6.0953e-15
8.7509e+12	1.0905e-13	7.0072e-15
8.8631e+12	1.2632e-13	7.9209e-15
8.9753e+12	1.188e-13	7.4916e-15
9.0875e+12	1.0957e-13	6.9665e-15
9.1997e+12	1.1439e-13	6.9486e-15
9.3119e+12	1.0897e-13	6.3455e-15
9.4241e+12	8.5998e-14	5.292e-15
9.5363e+12	7.0945e-14	4.874e-15
9.6485e+12	6.7892e-14	4.8421e-15
9.7607e+12	6.0113e-14	4.5526e-15
9.8728e+12	5.2018e-14	4.2182e-15
9.985e+12	5.2655e-14	3.9818e-15
1.0097e+13	5.1126e-14	3.8384e-15
1.0209e+13	4.3869e-14	4.0207e-15
1.0322e+13	4.0417e-14	4.148e-15
1.0434e+13	3.5686e-14	3.7132e-15
1.0546e+13	2.4884e-14	3.4148e-15
1.0658e+13	2.3828e-14	3.7944e-15
1.077e+13	3.5213e-14	3.9736e-15
1.0883e+13	3.8218e-14	3.6285e-15
1.0995e+13	3.1394e-14	3.6988e-15
1.1107e+13	3.1698e-14	4.167e-15
1.1219e+13	3.545e-14	4.1265e-15
1.1331e+13	3.2194e-14	3.8832e-15
1.1444e+13	3.0786e-14	4.1887e-15
1.1556e+13	3.511e-14	4.5466e-15
1.1668e+13	3.5486e-14	4.3912e-15
1.178e+13	3.656e-14	4.2378e-15
1.1892e+13	4.6299e-14	4.425e-15
1.2004e+13	5.0255e-14	4.4848e-15
1.2117e+13	3.9631e-14	4.2694e-15
1.2229e+13	3.326e-14	4.2476e-15
1.2341e+13	4.1966e-14	4.544e-15
1.2453e+13	5.0459e-14	4.6972e-15
1.2565e+13	4.8092e-14	4.5131e-15
1.2678e+13	4.2896e-14	4.4189e-15
1.279e+13	4.4051e-14	4.6037e-15
1.2902e+13	4.9715e-14	4.6164e-15
1.3014e+13	5.0136e-14	4.4344e-15
1.3126e+13	4.4488e-14	4.7356e-15
1.3239e+13	4.799e-14	5.41e-15
1.3351e+13	6.1514e-14	5.47e-15
1.3463e+13	6.0297e-14	4.8771e-15
1.3575e+13	4.3877e-14	4.5431e-15
1.3687e+13	4.535e-14	4.6613e-15
1.38e+13	6.3545e-14	4.8284e-15
1.3912e+13	6.3036e-14	5.0173e-15
1.4024e+13	5.1043e-14	5.227e-15
1.4136e+13	6.005e-14	5.3414e-15
1.4248e+13	7.3136e-14	5.5097e-15
1.4361e+13	6.3645e-14	5.6146e-15
1.4473e+13	5.6892e-14	5.3441e-15
1.4585e+13	6.928e-14	5.1699e-15
1.4697e+13	6.8064e-14	5.4518e-15
1.4809e+13	4.7072e-14	5.3917e-15
1.4921e+13	4.252e-14	4.8584e-15
1.5034e+13	5.4527e-14	5.0117e-15
1.5146e+13	5.3841e-14	5.7053e-15
1.5258e+13	4.7546e-14	5.6679e-15
1.537e+13	5.2711e-14	5.3505e-15
1.5482e+13	5.4473e-14	5.6862e-15
1.5595e+13	4.6483e-14	5.6856e-15
1.5707e+13	4.6245e-14	4.8322e-15
