#Error on normalization	O = -0.704 %	H = 3.799 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	1.4824e-15	4.3606e-15
1.9854e+11	-2.4729e-16	4.6865e-15
3.9709e+11	5.5827e-16	5.0984e-15
5.9563e+11	4.9333e-15	4.9985e-15
7.9418e+11	4.6203e-15	4.9046e-15
9.9272e+11	5.2665e-15	5.3939e-15
1.1913e+12	1.5008e-14	5.9976e-15
1.3898e+12	2.195e-14	6.3071e-15
1.5884e+12	1.8728e-14	6.8663e-15
1.7869e+12	1.8208e-14	7.8338e-15
1.9854e+12	2.4287e-14	8.4289e-15
2.184e+12	2.856e-14	8.6118e-15
2.3825e+12	3.3953e-14	9.1927e-15
2.5811e+12	4.2537e-14	9.8482e-15
2.7796e+12	4.4902e-14	9.6949e-15
2.9782e+12	4.5675e-14	9.649e-15
3.1767e+12	5.697e-14	1.1006e-14
3.3752e+12	6.5996e-14	1.242e-14
3.5738e+12	5.9113e-14	1.1872e-14
3.7723e+12	5.3672e-14	1.0522e-14
3.9709e+12	6.1372e-14	1.0902e-14
4.1694e+12	6.4511e-14	1.2658e-14
4.368e+12	5.7749e-14	1.3607e-14
4.5665e+12	5.8835e-14	1.3523e-14
4.7651e+12	6.8461e-14	1.3606e-14
4.9636e+12	7.0598e-14	1.3735e-14
5.1621e+12	6.4241e-14	1.3285e-14
5.3607e+12	5.9755e-14	1.3188e-14
5.5592e+12	6.3028e-14	1.4252e-14
5.7578e+12	7.4098e-14	1.491e-14
5.9563e+12	8.1546e-14	1.3624e-14
6.1549e+12	7.3113e-14	1.2076e-14
6.3534e+12	6.1848e-14	1.2767e-14
6.552e+12	6.6213e-14	1.475e-14
6.7505e+12	7.2078e-14	1.5231e-14
6.949e+12	6.1502e-14	1.4307e-14
7.1476e+12	5.165e-14	1.4387e-14
7.3461e+12	5.8513e-14	1.5651e-14
7.5447e+12	6.5583e-14	1.5899e-14
7.7432e+12	6.3082e-14	1.4787e-14
7.9418e+12	6.5208e-14	1.4571e-14
8.1403e+12	7.2474e-14	1.6089e-14
8.3388e+12	7.067e-14	1.7182e-14
8.5374e+12	6.4048e-14	1.6275e-14
8.7359e+12	6.4625e-14	1.4847e-14
8.9345e+12	6.7468e-14	1.4787e-14
9.133e+12	6.6722e-14	1.5504e-14
9.3316e+12	6.7985e-14	1.5485e-14
9.5301e+12	7.0774e-14	1.4936e-14
9.7287e+12	6.8184e-14	1.5078e-14
9.9272e+12	6.3881e-14	1.6037e-14
1.0126e+13	6.4827e-14	1.6857e-14
1.0324e+13	6.6374e-14	1.6958e-14
1.0523e+13	6.1874e-14	1.685e-14
1.0721e+13	5.5299e-14	1.7387e-14
1.092e+13	5.4026e-14	1.833e-14
1.1118e+13	5.7889e-14	1.8444e-14
1.1317e+13	6.1129e-14	1.7646e-14
1.1516e+13	6.1679e-14	1.7381e-14
1.1714e+13	6.3009e-14	1.794e-14
1.1913e+13	6.5135e-14	1.7961e-14
1.2111e+13	6.2752e-14	1.7322e-14
1.231e+13	5.7129e-14	1.7258e-14
1.2508e+13	5.626e-14	1.7568e-14
1.2707e+13	5.8769e-14	1.7361e-14
1.2905e+13	5.5443e-14	1.7465e-14
1.3104e+13	4.7983e-14	1.8409e-14
1.3302e+13	4.6446e-14	1.8568e-14
1.3501e+13	5.0321e-14	1.7535e-14
1.37e+13	5.0129e-14	1.7522e-14
1.3898e+13	4.3744e-14	1.8977e-14
1.4097e+13	3.8687e-14	1.9493e-14
1.4295e+13	4.1154e-14	1.8367e-14
1.4494e+13	4.7153e-14	1.7444e-14
1.4692e+13	4.6024e-14	1.7408e-14
1.4891e+13	3.6494e-14	1.7489e-14
1.5089e+13	3.1085e-14	1.7698e-14
1.5288e+13	3.491e-14	1.8213e-14
1.5486e+13	3.5779e-14	1.8428e-14
1.5685e+13	2.7666e-14	1.8244e-14
1.5884e+13	2.2043e-14	1.8152e-14
1.6082e+13	2.4645e-14	1.8042e-14
1.6281e+13	2.5959e-14	1.7804e-14
1.6479e+13	2.1841e-14	1.7846e-14
1.6678e+13	1.9216e-14	1.7966e-14
1.6876e+13	1.9951e-14	1.7678e-14
1.7075e+13	1.9678e-14	1.7526e-14
1.7273e+13	1.8717e-14	1.8029e-14
1.7472e+13	1.9295e-14	1.859e-14
1.767e+13	1.9116e-14	1.8829e-14
1.7869e+13	1.6468e-14	1.8866e-14
1.8068e+13	1.3898e-14	1.8188e-14
1.8266e+13	1.3112e-14	1.685e-14
1.8465e+13	1.2648e-14	1.6385e-14
1.8663e+13	1.1354e-14	1.7111e-14
1.8862e+13	1.0268e-14	1.73e-14
1.906e+13	1.0739e-14	1.654e-14
1.9259e+13	1.1896e-14	1.6103e-14
1.9457e+13	1.1526e-14	1.5877e-14
1.9656e+13	9.8965e-15	1.5282e-14
1.9854e+13	9.3821e-15	1.565e-14
2.0053e+13	9.8402e-15	1.7518e-14
2.0251e+13	9.2712e-15	1.8611e-14
2.045e+13	8.256e-15	1.7765e-14
