#Error on normalization	O = 0.477 %	H = 2.508 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	3.0168e-16	1.2711e-16
9.3023e+10	1.6926e-16	8.5409e-17
1.8605e+11	-4.6357e-17	6.0643e-17
2.7907e+11	-6.9269e-17	1.0423e-16
3.7209e+11	4.092e-17	1.0134e-16
4.6512e+11	3.4471e-17	6.7361e-17
5.5814e+11	-3.4737e-17	9.5292e-17
6.5116e+11	1.4396e-17	1.1327e-16
7.4419e+11	6.6228e-17	8.0313e-17
8.3721e+11	2.4966e-17	9.3235e-17
9.3023e+11	4.4508e-17	1.2978e-16
1.0233e+12	1.1307e-16	1.112e-16
1.1163e+12	9.5602e-17	1.1344e-16
1.2093e+12	8.3689e-17	1.6039e-16
1.3023e+12	1.165e-16	1.4959e-16
1.3953e+12	9.4301e-17	1.2761e-16
1.4884e+12	1.2987e-16	1.8693e-16
1.5814e+12	2.6534e-16	2.2161e-16
1.6744e+12	2.749e-16	1.7873e-16
1.7674e+12	2.1211e-16	1.8355e-16
1.8605e+12	2.6422e-16	2.3149e-16
1.9535e+12	2.716e-16	2.3172e-16
2.0465e+12	2.6266e-16	2.5184e-16
2.1395e+12	4.5661e-16	3.1346e-16
2.2326e+12	5.311e-16	3.0712e-16
2.3256e+12	3.5387e-16	2.7894e-16
2.4186e+12	4.5064e-16	3.1594e-16
2.5116e+12	6.3383e-16	3.1427e-16
2.6047e+12	4.1251e-16	2.7559e-16
2.6977e+12	4.9697e-16	3.4425e-16
2.7907e+12	1.0481e-15	4.0834e-16
2.8837e+12	8.7397e-16	3.4547e-16
2.9767e+12	4.7075e-16	3.8589e-16
3.0698e+12	1.1987e-15	5.6398e-16
3.1628e+12	1.762e-15	5.4582e-16
3.2558e+12	1.2789e-15	4.1747e-16
3.3488e+12	1.6446e-15	5.4145e-16
3.4419e+12	2.2837e-15	6.8229e-16
3.5349e+12	1.1788e-15	5.5183e-16
3.6279e+12	1.3719e-15	5.691e-16
3.7209e+12	4.3438e-15	8.7443e-16
3.814e+12	4.0583e-15	8.6531e-16
3.907e+12	8.3892e-16	6.0954e-16
4e+12	5.2948e-15	9.4845e-16
4.093e+12	1.8171e-14	1.8042e-15
4.186e+12	2.9674e-14	2.3845e-15
4.2791e+12	3.9641e-14	2.7444e-15
4.3721e+12	4.8795e-14	3.1265e-15
4.4651e+12	4.3092e-14	2.854e-15
4.5581e+12	2.0066e-14	1.7674e-15
4.6512e+12	4.5486e-15	1.0704e-15
4.7442e+12	8.5739e-15	1.279e-15
4.8372e+12	1.3183e-14	1.4283e-15
4.9302e+12	8.7314e-15	1.1505e-15
5.0233e+12	7.2985e-15	1.1665e-15
5.1163e+12	9.8131e-15	1.4788e-15
5.2093e+12	6.8833e-15	1.4097e-15
