#Error on normalization	O = -2.105 %	H = 5.032 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	2.5383e-15	3.243e-16
4.1982e+10	1.4879e-15	1.9148e-16
8.3963e+10	-7.9902e-16	-9.7764e-17
1.2594e+11	-2.4401e-15	-3.0552e-16
1.6793e+11	-2.0844e-15	-2.6089e-16
2.0991e+11	-2.4215e-17	-5.1876e-19
2.5189e+11	2.0441e-15	2.6143e-16
2.9387e+11	2.4161e-15	3.0941e-16
3.3585e+11	7.8332e-16	1.038e-16
3.7783e+11	-1.5097e-15	-1.8628e-16
4.1982e+11	-2.5699e-15	-3.2198e-16
4.618e+11	-1.5148e-15	-1.9113e-16
5.0378e+11	7.9757e-16	9.9269e-17
5.4576e+11	2.4695e-15	3.1081e-16
5.8774e+11	2.1244e-15	2.6965e-16
6.2972e+11	4.2519e-17	9.6541e-18
6.717e+11	-2.0634e-15	-2.5515e-16
7.1369e+11	-2.4547e-15	-3.0648e-16
7.5567e+11	-7.9957e-16	-1.0148e-16
7.9765e+11	1.5474e-15	1.916e-16
8.3963e+11	2.6549e-15	3.3153e-16
8.8161e+11	1.6052e-15	2.0258e-16
9.2359e+11	-7.4344e-16	-8.9754e-17
9.6558e+11	-2.4553e-15	-3.0495e-16
1.0076e+12	-2.1086e-15	-2.6516e-16
1.0495e+12	2.8324e-17	-1.8197e-18
1.0915e+12	2.2075e-15	2.6947e-16
1.1335e+12	2.6349e-15	3.2592e-16
1.1755e+12	9.5137e-16	1.2101e-16
1.2175e+12	-1.4607e-15	-1.7655e-16
1.2594e+12	-2.6064e-15	-3.2099e-16
1.3014e+12	-1.5211e-15	-1.9167e-16
1.3434e+12	9.2388e-16	1.0698e-16
1.3854e+12	2.7273e-15	3.3052e-16
1.4274e+12	2.4026e-15	2.9522e-16
1.4694e+12	2.1191e-16	2.9795e-17
1.5113e+12	-2.0347e-15	-2.473e-16
1.5533e+12	-2.4623e-15	-3.0689e-16
1.5953e+12	-6.8351e-16	-9.7943e-17
1.6373e+12	1.8648e-15	2.0945e-16
1.6793e+12	3.0905e-15	3.6306e-16
1.7212e+12	1.9717e-15	2.3587e-16
1.7632e+12	-5.8387e-16	-6.8518e-17
1.8052e+12	-2.4667e-15	-3.0003e-16
1.8472e+12	-2.0992e-15	-2.6738e-16
1.8892e+12	2.4956e-16	4.0524e-18
1.9312e+12	2.6633e-15	2.9215e-16
1.9731e+12	3.1474e-15	3.6049e-16
2.0151e+12	1.2865e-15	1.5362e-16
2.0571e+12	-1.3851e-15	-1.5598e-16
2.0991e+12	-2.6303e-15	-3.0934e-16
2.1411e+12	-1.3627e-15	-1.7518e-16
2.183e+12	1.423e-15	1.3954e-16
2.225e+12	3.4383e-15	3.7561e-16
2.267e+12	2.9855e-15	3.3495e-16
2.309e+12	3.9281e-16	4.6103e-17
2.351e+12	-2.2108e-15	-2.5592e-16
2.3929e+12	-2.6345e-15	-3.2156e-16
2.4349e+12	-4.6656e-16	-9.3805e-17
2.4769e+12	2.5216e-15	2.4118e-16
2.5189e+12	3.7957e-15	4.0457e-16
2.5609e+12	2.1761e-15	2.5563e-16
2.6029e+12	-1.0965e-15	-8.7287e-17
2.6448e+12	-3.2887e-15	-3.385e-16
2.6868e+12	-2.4098e-15	-2.7869e-16
2.7288e+12	1.051e-15	5.9422e-17
2.7708e+12	4.3663e-15	4.0862e-16
2.8128e+12	4.7054e-15	4.8002e-16
