#Error on normalization	O = -9.513 %	H = 5.442 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	-2.8034e-15	-2.3366e-16
4.5198e+10	-2.2173e-15	-1.8562e-16
9.0395e+10	-6.9969e-16	-6.0713e-17
1.3559e+11	1.1252e-15	9.0991e-17
1.8079e+11	2.5037e-15	2.0852e-16
2.2599e+11	2.8609e-15	2.4427e-16
2.7119e+11	2.0373e-15	1.8312e-16
3.1638e+11	3.5909e-16	4.8662e-17
3.6158e+11	-1.4895e-15	-1.0588e-16
4.0678e+11	-2.7416e-15	-2.186e-16
4.5198e+11	-2.8605e-15	-2.4357e-16
4.9718e+11	-1.7645e-15	-1.6931e-16
5.4237e+11	1.3001e-16	-2.3827e-17
5.8757e+11	2.0676e-15	1.3599e-16
6.3277e+11	3.2543e-15	2.4667e-16
6.7797e+11	3.1814e-15	2.6332e-16
7.2316e+11	1.8415e-15	1.7789e-16
7.6836e+11	-2.5361e-16	2.2962e-17
8.1356e+11	-2.2651e-15	-1.4044e-16
8.5876e+11	-3.3585e-15	-2.4666e-16
9.0395e+11	-3.0442e-15	-2.5149e-16
9.4915e+11	-1.3888e-15	-1.503e-16
9.9435e+11	9.9056e-16	1.922e-17
1.0395e+12	3.1552e-15	1.9106e-16
1.0847e+12	4.2134e-15	2.9653e-16
1.1299e+12	3.6842e-15	2.916e-16
1.1751e+12	1.7108e-15	1.7523e-16
1.2203e+12	-9.6796e-16	-8.957e-18
1.2655e+12	-3.2879e-15	-1.8866e-16
1.3107e+12	-4.273e-15	-2.9082e-16
1.3559e+12	-3.4332e-15	-2.7077e-16
1.4011e+12	-9.8794e-16	-1.3111e-16
1.4463e+12	2.1834e-15	7.7524e-17
1.4915e+12	4.8572e-15	2.7475e-16
1.5367e+12	5.9353e-15	3.8123e-16
1.5819e+12	4.8918e-15	3.5038e-16
1.6271e+12	2.0173e-15	1.8841e-16
1.6723e+12	-1.646e-15	-4.5627e-17
1.7175e+12	-4.6706e-15	-2.6068e-16
1.7627e+12	-5.7861e-15	-3.6832e-16
