#Error on normalization	O = 1.864 %	H = 2.920 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	-1.0649e-15	2.299e-15
1.9194e+11	7.0894e-16	2.4961e-15
3.8388e+11	4.4489e-15	3.0579e-15
5.7582e+11	7.2516e-15	3.8596e-15
7.6775e+11	8.1663e-15	4.6755e-15
9.5969e+11	9.0207e-15	5.3259e-15
1.1516e+12	1.2128e-14	5.8518e-15
1.3436e+12	1.7963e-14	6.4662e-15
1.5355e+12	2.5428e-14	7.2874e-15
1.7274e+12	3.3592e-14	8.1731e-15
1.9194e+12	4.2138e-14	8.886e-15
2.1113e+12	5.016e-14	9.3901e-15
2.3033e+12	5.5822e-14	9.8925e-15
2.4952e+12	5.8257e-14	1.0572e-14
2.6871e+12	5.9325e-14	1.1352e-14
2.8791e+12	6.2129e-14	1.2007e-14
3.071e+12	6.7186e-14	1.2412e-14
3.263e+12	7.1023e-14	1.2598e-14
3.4549e+12	6.9826e-14	1.259e-14
3.6468e+12	6.4486e-14	1.2369e-14
3.8388e+12	6.0768e-14	1.2062e-14
4.0307e+12	6.3501e-14	1.2036e-14
4.2226e+12	7.1029e-14	1.2561e-14
4.4146e+12	7.6608e-14	1.339e-14
4.6065e+12	7.5637e-14	1.3882e-14
4.7985e+12	7.0618e-14	1.3733e-14
4.9904e+12	6.8046e-14	1.346e-14
5.1823e+12	7.082e-14	1.3883e-14
5.3743e+12	7.505e-14	1.5074e-14
5.5662e+12	7.5065e-14	1.6073e-14
5.7582e+12	7.0695e-14	1.5909e-14
5.9501e+12	6.81e-14	1.4832e-14
6.142e+12	7.2868e-14	1.4184e-14
6.334e+12	8.3111e-14	1.4892e-14
6.5259e+12	9.0443e-14	1.6295e-14
6.7179e+12	8.8e-14	1.6803e-14
6.9098e+12	7.7027e-14	1.5728e-14
7.1017e+12	6.548e-14	1.4147e-14
7.2937e+12	6.0705e-14	1.3734e-14
7.4856e+12	6.3875e-14	1.4887e-14
7.6775e+12	7.0886e-14	1.6356e-14
7.8695e+12	7.7235e-14	1.6756e-14
8.0614e+12	8.1249e-14	1.6136e-14
8.2534e+12	8.3327e-14	1.5769e-14
8.4453e+12	8.3738e-14	1.652e-14
8.6372e+12	8.2158e-14	1.7831e-14
8.8292e+12	7.8941e-14	1.845e-14
9.0211e+12	7.5616e-14	1.7901e-14
9.2131e+12	7.3504e-14	1.689e-14
9.405e+12	7.2197e-14	1.6344e-14
9.5969e+12	7.0118e-14	1.6436e-14
9.7889e+12	6.6747e-14	1.6751e-14
9.9808e+12	6.3795e-14	1.7102e-14
1.0173e+13	6.3644e-14	1.7736e-14
1.0365e+13	6.6575e-14	1.8675e-14
1.0557e+13	6.995e-14	1.9284e-14
1.0749e+13	7.0504e-14	1.8897e-14
1.094e+13	6.747e-14	1.7787e-14
1.1132e+13	6.3245e-14	1.7094e-14
1.1324e+13	6.0851e-14	1.7584e-14
1.1516e+13	6.0841e-14	1.8698e-14
1.1708e+13	6.0869e-14	1.9144e-14
1.19e+13	5.8325e-14	1.8444e-14
1.2092e+13	5.3247e-14	1.755e-14
1.2284e+13	4.8488e-14	1.773e-14
1.2476e+13	4.6982e-14	1.9006e-14
1.2668e+13	4.8902e-14	2.0024e-14
1.286e+13	5.1474e-14	1.9541e-14
1.3052e+13	5.1461e-14	1.7827e-14
1.3244e+13	4.7783e-14	1.6387e-14
1.3436e+13	4.1958e-14	1.64e-14
1.3628e+13	3.6445e-14	1.7638e-14
1.382e+13	3.2799e-14	1.8943e-14
1.4012e+13	3.1163e-14	1.9487e-14
1.4203e+13	3.0832e-14	1.9365e-14
1.4395e+13	3.0822e-14	1.9064e-14
1.4587e+13	3.0072e-14	1.8733e-14
1.4779e+13	2.7793e-14	1.8194e-14
1.4971e+13	2.4163e-14	1.7524e-14
1.5163e+13	2.0614e-14	1.7274e-14
1.5355e+13	1.8896e-14	1.7928e-14
1.5547e+13	1.9502e-14	1.9234e-14
1.5739e+13	2.1064e-14	2.0245e-14
1.5931e+13	2.1569e-14	2.0136e-14
1.6123e+13	2.0238e-14	1.8973e-14
1.6315e+13	1.8104e-14	1.7665e-14
1.6507e+13	1.6716e-14	1.7167e-14
1.6699e+13	1.6512e-14	1.7686e-14
1.6891e+13	1.6616e-14	1.8569e-14
1.7083e+13	1.6073e-14	1.8919e-14
1.7274e+13	1.4878e-14	1.8382e-14
1.7466e+13	1.367e-14	1.743e-14
1.7658e+13	1.2727e-14	1.6924e-14
1.785e+13	1.1694e-14	1.7319e-14
1.8042e+13	1.0328e-14	1.8243e-14
1.8234e+13	9.0785e-15	1.8841e-14
1.8426e+13	8.5962e-15	1.8608e-14
1.8618e+13	8.7873e-15	1.7874e-14
1.881e+13	8.7687e-15	1.7443e-14
1.9002e+13	7.9271e-15	1.7752e-14
1.9194e+13	6.7626e-15	1.8444e-14
1.9386e+13	6.354e-15	1.8787e-14
1.9578e+13	7.0221e-15	1.8472e-14
1.977e+13	7.8546e-15	1.7886e-14
1.9962e+13	7.7352e-15	1.7608e-14
2.0154e+13	6.651e-15	1.7777e-14
2.0345e+13	5.681e-15	1.8024e-14
2.0537e+13	5.699e-15	1.7966e-14
2.0729e+13	6.3832e-15	1.7595e-14
2.0921e+13	6.6971e-15	1.7136e-14
2.1113e+13	6.167e-15	1.6699e-14
2.1305e+13	5.3668e-15	1.6255e-14
2.1497e+13	5.0945e-15	1.5927e-14
2.1689e+13	5.3558e-15	1.6066e-14
2.1881e+13	5.419e-15	1.6843e-14
2.2073e+13	4.7913e-15	1.7827e-14
2.2265e+13	3.8533e-15	1.8206e-14
2.2457e+13	3.4046e-15	1.7567e-14
2.2649e+13	3.7458e-15	1.64e-14
2.2841e+13	4.4011e-15	1.5669e-14
2.3033e+13	4.7028e-15	1.5838e-14
2.3225e+13	4.452e-15	1.6419e-14
2.3417e+13	3.9472e-15	1.6538e-14
2.3608e+13	3.541e-15	1.5888e-14
2.38e+13	3.3492e-15	1.5036e-14
2.3992e+13	3.3318e-15	1.4766e-14
2.4184e+13	3.4331e-15	1.5227e-14
2.4376e+13	3.5423e-15	1.5799e-14
2.4568e+13	3.4595e-15	1.5748e-14
2.476e+13	3.0894e-15	1.4949e-14
2.4952e+13	2.6579e-15	1.3953e-14
2.5144e+13	2.5621e-15	1.3445e-14
2.5336e+13	2.9137e-15	1.3671e-14
2.5528e+13	3.3303e-15	1.4313e-14
2.572e+13	3.3172e-15	1.4802e-14
2.5912e+13	2.8367e-15	1.4745e-14
2.6104e+13	2.3633e-15	1.416e-14
2.6296e+13	2.3214e-15	1.3432e-14
2.6488e+13	2.5849e-15	1.3029e-14
2.6679e+13	2.6547e-15	1.3146e-14
2.6871e+13	2.2884e-15	1.3541e-14
2.7063e+13	1.799e-15	1.3735e-14
2.7255e+13	1.6662e-15	1.3456e-14
2.7447e+13	1.9659e-15	1.2916e-14
