#Error on normalization	O = -8.463 %	H = 8.335 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	-1.0732e-15	-1.6481e-16
2.7655e+10	-6.3184e-16	-9.6546e-17
5.531e+10	3.2472e-16	5.1802e-17
8.2965e+10	9.9966e-16	1.5759e-16
1.1062e+11	8.3056e-16	1.3336e-16
1.3827e+11	-4.2027e-17	-8.6909e-19
1.6593e+11	-8.9131e-16	-1.3413e-16
1.9358e+11	-1.0093e-15	-1.5622e-16
2.2124e+11	-2.9685e-16	-4.885e-17
2.4889e+11	6.5324e-16	9.9239e-17
2.7655e+11	1.0492e-15	1.656e-16
3.042e+11	5.5998e-16	9.5318e-17
3.3186e+11	-4.0806e-16	-5.354e-17
3.5951e+11	-1.0486e-15	-1.579e-16
3.8717e+11	-8.267e-16	-1.3144e-16
4.1482e+11	7.443e-17	4.0446e-18
4.4248e+11	9.0465e-16	1.3654e-16
4.7013e+11	9.7086e-16	1.5644e-16
4.9779e+11	2.1525e-16	4.7171e-17
5.2544e+11	-7.3462e-16	-1.01e-16
5.531e+11	-1.087e-15	-1.6554e-16
5.8075e+11	-5.4583e-16	-9.2973e-17
6.0841e+11	4.4076e-16	5.6822e-17
6.3606e+11	1.0516e-15	1.6004e-16
6.6372e+11	7.7591e-16	1.3127e-16
6.9137e+11	-1.5904e-16	-5.7971e-18
7.1903e+11	-9.7505e-16	-1.3787e-16
7.4668e+11	-9.8987e-16	-1.5566e-16
7.7434e+11	-1.8705e-16	-4.4274e-17
8.0199e+11	7.6743e-16	1.0432e-16
8.2965e+11	1.0778e-15	1.6728e-16
8.573e+11	4.82e-16	9.2458e-17
8.8496e+11	-5.2681e-16	-5.8378e-17
9.1261e+11	-1.1085e-15	-1.6051e-16
9.4027e+11	-7.7541e-16	-1.2937e-16
9.6792e+11	1.9838e-16	9.3845e-18
9.9558e+11	1.0022e-15	1.4103e-16
1.0232e+12	9.6314e-16	1.5657e-16
1.0509e+12	1.0927e-16	4.2986e-17
1.0785e+12	-8.4932e-16	-1.0583e-16
1.1062e+12	-1.11e-15	-1.6665e-16
1.1338e+12	-4.4835e-16	-8.8894e-17
1.1615e+12	5.8965e-16	6.3312e-17
1.1892e+12	1.1383e-15	1.6402e-16
1.2168e+12	7.3383e-16	1.2965e-16
1.2445e+12	-2.9426e-16	-1.1681e-17
1.2721e+12	-1.0921e-15	-1.4318e-16
1.2998e+12	-9.9098e-16	-1.5589e-16
1.3274e+12	-6.8524e-17	-3.8969e-17
1.3551e+12	9.1002e-16	1.1108e-16
1.3827e+12	1.126e-15	1.7007e-16
1.4104e+12	3.924e-16	8.896e-17
1.4381e+12	-6.8352e-16	-6.5294e-17
1.4657e+12	-1.2007e-15	-1.649e-16
1.4934e+12	-7.1615e-16	-1.2694e-16
1.521e+12	3.7825e-16	1.7704e-17
1.5487e+12	1.1744e-15	1.4959e-16
1.5763e+12	1.0021e-15	1.5939e-16
1.604e+12	-6.681e-18	3.8547e-17
1.6316e+12	-1.0184e-15	-1.1328e-16
1.6593e+12	-1.187e-15	-1.7038e-16
1.6869e+12	-3.6155e-16	-8.5133e-17
1.7146e+12	7.7875e-16	7.2273e-17
1.7423e+12	1.2829e-15	1.7157e-16
1.7699e+12	7.204e-16	1.3019e-16
1.7976e+12	-4.5187e-16	-1.8102e-17
1.8252e+12	-1.2611e-15	-1.5076e-16
1.8529e+12	-1.0265e-15	-1.5772e-16
1.8805e+12	6.7576e-17	-3.274e-17
1.9082e+12	1.1148e-15	1.2103e-16
1.9358e+12	1.2373e-15	1.7617e-16
1.9635e+12	3.2191e-16	8.6577e-17
1.9912e+12	-8.75e-16	-7.3879e-17
2.0188e+12	-1.35e-15	-1.7219e-16
2.0465e+12	-6.9171e-16	-1.2637e-16
2.0741e+12	5.6441e-16	2.6237e-17
2.1018e+12	1.3713e-15	1.5934e-16
2.1294e+12	1.0419e-15	1.622e-16
2.1571e+12	-1.6673e-16	3.1738e-17
2.1847e+12	-1.2527e-15	-1.2428e-16
2.2124e+12	-1.2984e-15	-1.7618e-16
2.24e+12	-2.4342e-16	-8.0044e-17
2.2677e+12	1.0473e-15	8.5185e-17
2.2954e+12	1.4929e-15	1.8252e-16
2.323e+12	7.0043e-16	1.3044e-16
2.3507e+12	-6.9072e-16	-2.8916e-17
2.3783e+12	-1.5255e-15	-1.6391e-16
2.406e+12	-1.0932e-15	-1.6223e-16
2.4336e+12	2.6593e-16	-2.4453e-17
2.4613e+12	1.4255e-15	1.3563e-16
2.4889e+12	1.4048e-15	1.8491e-16
2.5166e+12	1.9783e-16	8.1623e-17
2.5442e+12	-1.1998e-15	-8.9105e-17
2.5719e+12	-1.6075e-15	-1.8517e-16
2.5996e+12	-6.5187e-16	-1.255e-16
2.6272e+12	8.9638e-16	4.1731e-17
2.6549e+12	1.7429e-15	1.7799e-16
2.6825e+12	1.1481e-15	1.6905e-16
2.7102e+12	-4.3192e-16	2.0634e-17
2.7378e+12	-1.6951e-15	-1.4501e-16
2.7655e+12	-1.5667e-15	-1.8975e-16
2.7931e+12	-1.1248e-16	-7.4756e-17
2.8208e+12	1.4819e-15	1.0591e-16
2.8485e+12	1.8765e-15	2.0215e-16
2.8761e+12	7.0191e-16	1.3246e-16
2.9038e+12	-1.0984e-15	-4.7011e-17
2.9314e+12	-2.0227e-15	-1.8761e-16
2.9591e+12	-1.2601e-15	-1.7113e-16
2.9867e+12	6.0175e-16	-9.1421e-18
3.0144e+12	2.0258e-15	1.6483e-16
3.042e+12	1.7925e-15	2.0526e-16
3.0697e+12	4.2288e-17	7.636e-17
3.0973e+12	-1.7923e-15	-1.1609e-16
3.125e+12	-2.1511e-15	-2.1104e-16
3.1527e+12	-6.6289e-16	-1.2638e-16
3.1803e+12	1.4902e-15	7.0554e-17
3.208e+12	2.5089e-15	2.1647e-16
3.2356e+12	1.4744e-15	1.8733e-16
3.2633e+12	-8.3329e-16	3.5083e-18
3.2909e+12	-2.5183e-15	-1.8403e-16
3.3186e+12	-2.1229e-15	-2.1756e-16
3.3462e+12	1.176e-16	-6.5129e-17
3.3739e+12	2.3923e-15	1.4942e-16
3.4015e+12	2.7722e-15	2.4667e-16
3.4292e+12	8.3989e-16	1.4129e-16
3.4569e+12	-1.8782e-15	-8.3357e-17
