#Error on normalization	O = 2.266 %	H = 2.441 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	-8.3515e-16	6.6083e-16
7.4368e+10	5.7647e-16	7.6395e-16
1.4874e+11	1.6513e-15	9.5186e-16
2.231e+11	4.5004e-16	1.1992e-15
2.9747e+11	9.7049e-16	1.5927e-15
3.7184e+11	3.4873e-15	1.9239e-15
4.4621e+11	3.5209e-15	2.1439e-15
5.2058e+11	2.7823e-15	2.6006e-15
5.9494e+11	5.4983e-15	3.1718e-15
6.6931e+11	7.664e-15	3.3779e-15
7.4368e+11	6.5387e-15	3.464e-15
8.1805e+11	8.8373e-15	3.9379e-15
8.9241e+11	1.4456e-14	4.5585e-15
9.6678e+11	1.3755e-14	4.9472e-15
1.0412e+12	1.0783e-14	5.2091e-15
1.1155e+12	1.7595e-14	5.4467e-15
1.1899e+12	2.5455e-14	5.7546e-15
1.2643e+12	2.1605e-14	6.3558e-15
1.3386e+12	2.0833e-14	6.9516e-15
1.413e+12	3.5363e-14	6.9621e-15
1.4874e+12	4.3176e-14	6.6341e-15
1.5617e+12	3.1196e-14	6.647e-15
1.6361e+12	2.4842e-14	7.0851e-15
1.7105e+12	3.6248e-14	7.7635e-15
1.7848e+12	4.0776e-14	8.5422e-15
1.8592e+12	3.149e-14	8.9868e-15
1.9336e+12	3.1787e-14	8.9045e-15
2.0079e+12	4.257e-14	8.8106e-15
2.0823e+12	4.3112e-14	9.0497e-15
2.1567e+12	3.9435e-14	9.4556e-15
2.231e+12	4.9864e-14	9.9325e-15
2.3054e+12	6.1653e-14	1.022e-14
2.3798e+12	5.6485e-14	9.9774e-15
2.4541e+12	5.0915e-14	9.8529e-15
2.5285e+12	6.4793e-14	1.0643e-14
2.6029e+12	8.0369e-14	1.1435e-14
2.6772e+12	7.392e-14	1.1109e-14
2.7516e+12	6.0868e-14	1.078e-14
2.826e+12	6.9934e-14	1.1942e-14
2.9003e+12	9.1279e-14	1.3576e-14
2.9747e+12	9.2039e-14	1.3742e-14
3.0491e+12	7.3401e-14	1.2599e-14
3.1235e+12	6.5553e-14	1.1729e-14
3.1978e+12	7.1052e-14	1.1608e-14
3.2722e+12	6.792e-14	1.1461e-14
3.3466e+12	6.3215e-14	1.113e-14
3.4209e+12	7.9469e-14	1.1463e-14
3.4953e+12	9.841e-14	1.2413e-14
3.5697e+12	8.8539e-14	1.2597e-14
3.644e+12	6.9545e-14	1.1885e-14
3.7184e+12	7.7675e-14	1.2061e-14
3.7928e+12	9.6981e-14	1.3489e-14
3.8671e+12	9.3157e-14	1.4172e-14
3.9415e+12	7.7588e-14	1.346e-14
4.0159e+12	7.8492e-14	1.3075e-14
4.0902e+12	8.9376e-14	1.352e-14
4.1646e+12	9.1039e-14	1.3284e-14
4.239e+12	8.6024e-14	1.2171e-14
4.3133e+12	8.3342e-14	1.1844e-14
4.3877e+12	8.1684e-14	1.2835e-14
4.4621e+12	7.9894e-14	1.3813e-14
4.5364e+12	7.982e-14	1.3875e-14
4.6108e+12	7.8683e-14	1.357e-14
4.6852e+12	7.5064e-14	1.3613e-14
4.7595e+12	7.6239e-14	1.3854e-14
4.8339e+12	8.7359e-14	1.3784e-14
4.9083e+12	9.8974e-14	1.3424e-14
4.9826e+12	9.7342e-14	1.3419e-14
5.057e+12	8.6583e-14	1.4292e-14
5.1314e+12	8.4119e-14	1.5457e-14
5.2058e+12	8.9305e-14	1.5397e-14
5.2801e+12	8.334e-14	1.3879e-14
5.3545e+12	6.9402e-14	1.3016e-14
5.4289e+12	7.2668e-14	1.4021e-14
5.5032e+12	9.0246e-14	1.4952e-14
5.5776e+12	9.292e-14	1.4526e-14
5.652e+12	8.0871e-14	1.454e-14
5.7263e+12	7.7676e-14	1.5406e-14
5.8007e+12	7.8288e-14	1.4842e-14
5.8751e+12	6.7408e-14	1.3454e-14
5.9494e+12	6.3514e-14	1.4277e-14
6.0238e+12	8.1616e-14	1.6043e-14
6.0982e+12	9.3454e-14	1.5343e-14
6.1725e+12	7.8537e-14	1.3662e-14
6.2469e+12	6.2566e-14	1.3844e-14
6.3213e+12	6.6845e-14	1.427e-14
6.3956e+12	7.5842e-14	1.3526e-14
6.47e+12	7.5435e-14	1.3699e-14
6.5444e+12	7.2443e-14	1.4903e-14
6.6187e+12	7.2976e-14	1.4989e-14
6.6931e+12	7.6951e-14	1.5018e-14
6.7675e+12	8.2839e-14	1.658e-14
6.8418e+12	8.3687e-14	1.7233e-14
6.9162e+12	7.8354e-14	1.5606e-14
