#Error on normalization	O = -2.750 %	H = 6.113 %
#Frequence (s-1)	S_O (s)	S_H (s)
0	1.0881e-15	-5.6863e-17
2.7762e+10	6.2215e-16	-3.3697e-17
5.5525e+10	-3.8655e-16	1.6948e-17
8.3287e+10	-1.0954e-15	5.3856e-17
1.1105e+11	-9.1194e-16	4.6989e-17
1.3881e+11	1.0982e-17	1.9308e-18
1.6657e+11	9.0288e-16	-4.4641e-17
1.9434e+11	1.0188e-15	-5.4804e-17
2.221e+11	2.6151e-16	-2.0255e-17
2.4986e+11	-7.3684e-16	3.0907e-17
2.7762e+11	-1.1424e-15	5.7032e-17
3.0539e+11	-6.1612e-16	3.6818e-17
3.3315e+11	4.0289e-16	-1.333e-17
3.6091e+11	1.0634e-15	-5.2606e-17
3.8867e+11	8.1323e-16	-4.9006e-17
4.1644e+11	-1.3943e-16	-5.3927e-18
4.442e+11	-9.9896e-16	4.2786e-17
4.7196e+11	-1.0467e-15	5.6312e-17
4.9972e+11	-2.4181e-16	2.4125e-17
5.2748e+11	7.4419e-16	-2.762e-17
5.5525e+11	1.0874e-15	-5.6786e-17
5.8301e+11	5.0034e-16	-3.9546e-17
6.1077e+11	-5.2743e-16	1.0172e-17
6.3853e+11	-1.1373e-15	5.194e-17
6.663e+11	-8.1918e-16	5.17e-17
6.9406e+11	1.6177e-16	9.5326e-18
7.2182e+11	9.8573e-16	-4.0307e-17
7.4958e+11	9.6328e-16	-5.7189e-17
7.7735e+11	1.1227e-16	-2.7199e-17
8.0511e+11	-8.5615e-16	2.5425e-17
8.3287e+11	-1.1316e-15	5.7889e-17
8.6063e+11	-4.8247e-16	4.3631e-17
8.884e+11	5.4906e-16	-5.9601e-18
9.1616e+11	1.1001e-15	-5.065e-17
9.4392e+11	7.0896e-16	-5.399e-17
9.7168e+11	-2.9706e-16	-1.3023e-17
9.9944e+11	-1.075e-15	3.9132e-17
1.0272e+12	-9.7207e-16	6.0051e-17
1.055e+12	-7.411e-17	3.2493e-17
1.0827e+12	8.6459e-16	-2.1429e-17
1.1105e+12	1.0529e-15	-5.801e-17
1.1383e+12	3.2818e-16	-4.7381e-17
1.166e+12	-7.0402e-16	2.1301e-18
1.1938e+12	-1.1749e-15	5.0558e-17
1.2215e+12	-6.8199e-16	5.8627e-17
1.2493e+12	3.6939e-16	1.9679e-17
1.2771e+12	1.1012e-15	-3.474e-17
1.3048e+12	8.9748e-16	-6.0337e-17
1.3326e+12	-7.642e-17	-3.6033e-17
1.3604e+12	-1.0074e-15	1.875e-17
1.3881e+12	-1.1129e-15	5.966e-17
1.4159e+12	-2.9765e-16	5.3374e-17
1.4436e+12	7.6299e-16	4.8305e-18
1.4714e+12	1.1855e-15	-4.6517e-17
1.4992e+12	6.1793e-16	-5.8606e-17
1.5269e+12	-4.6335e-16	-2.1075e-17
1.5547e+12	-1.1519e-15	3.5951e-17
1.5825e+12	-8.7176e-16	6.6014e-17
1.6102e+12	1.3804e-16	4.4078e-17
1.638e+12	1.0237e-15	-1.2734e-17
1.6657e+12	1.0363e-15	-5.852e-17
1.6935e+12	1.6589e-16	-5.5625e-17
1.7213e+12	-8.4711e-16	-5.472e-18
1.749e+12	-1.1362e-15	5.1987e-17
1.7768e+12	-4.4463e-16	7.0199e-17
1.8046e+12	6.5049e-16	3.3794e-17
1.8323e+12	1.2212e-15	-2.8408e-17
1.8601e+12	7.7577e-16	-6.6111e-17
1.8878e+12	-3.1702e-16	-4.8088e-17
1.9156e+12	-1.131e-15	1.211e-17
1.9434e+12	-9.6582e-16	6.6381e-17
1.9711e+12	5.0857e-17	7.0539e-17
1.9989e+12	1.0595e-15	2.0272e-17
2.0267e+12	1.192e-15	-4.462e-17
2.0544e+12	3.153e-16	-7.1709e-17
2.0822e+12	-8.3908e-16	-3.8253e-17
2.1099e+12	-1.2842e-15	2.9764e-17
2.1377e+12	-6.1862e-16	7.7749e-17
2.1655e+12	6.1544e-16	6.6234e-17
2.1932e+12	1.374e-15	3.2418e-18
2.221e+12	9.9442e-16	-6.1184e-17
2.2488e+12	-2.2613e-16	-7.4655e-17
2.2765e+12	-1.2612e-15	-2.4928e-17
2.3043e+12	-1.2175e-15	4.9164e-17
2.332e+12	-1.0675e-16	8.7953e-17
2.3598e+12	1.1381e-15	5.8831e-17
2.3876e+12	1.4391e-15	-1.655e-17
2.4153e+12	4.9874e-16	-7.8351e-17
